forecast_date,target_end_date,target,location,type,quantile,location_name,value
2020-11-30,2020-11-21,-1 wk ahead inc case,PL,observed,NA,Poland,152357.0
2020-11-30,2020-11-28,0 wk ahead inc case,PL,observed,NA,Poland,130118.0
2020-11-30,2020-12-05,1 wk ahead inc case,PL,point,NA,Poland,118005.94239550404
2020-11-30,2020-12-12,2 wk ahead inc case,PL,point,NA,Poland,97674.48261327714
2020-11-30,2020-12-19,3 wk ahead inc case,PL,point,NA,Poland,80794.11907270811
2020-11-30,2020-12-26,4 wk ahead inc case,PL,point,NA,Poland,66880.47312961011
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.01,Poland,90324.18
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.025,Poland,91381.85
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.05,Poland,92658.69999999998
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.1,Poland,94888.6
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.15,Poland,97039.6
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.2,Poland,99841.00000000001
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.25,Poland,102858.5
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.3,Poland,105344.20000000001
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.35,Poland,108670.0
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.4,Poland,110850.80000000002
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.45,Poland,113527.8
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.5,Poland,115805.0
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.55,Poland,118335.80000000002
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.6,Poland,123912.19999999998
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.65,Poland,128054.1
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.7,Poland,130614.79999999999
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.75,Poland,132863.5
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.8,Poland,135793.2
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.85,Poland,139314.8
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.9,Poland,142106.0
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.95,Poland,145102.3
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.975,Poland,148479.59999999998
2020-11-30,2020-12-05,1 wk ahead inc case,PL,quantile,0.99,Poland,155108.06
2020-11-30,2020-12-12,2 wk ahead inc case,PL,quantile,0.01,Poland,65893.09999999999
2020-11-30,2020-12-12,2 wk ahead inc case,PL,quantile,0.025,Poland,67073.7
