forecast_date,target_end_date,target,location,type,quantile,location_name,value
2020-12-14,2020-12-05,-1 wk ahead inc case,PL,observed,NA,Poland,80680.0
2020-12-14,2020-12-12,0 wk ahead inc case,PL,observed,NA,Poland,72427.0
2020-12-14,2020-12-19,1 wk ahead inc case,PL,point,NA,Poland,63843.40451388889
2020-12-14,2020-12-26,2 wk ahead inc case,PL,point,NA,Poland,51493.78993055556
2020-12-14,2021-01-02,3 wk ahead inc case,PL,point,NA,Poland,41550.878472222226
2020-12-14,2021-01-09,4 wk ahead inc case,PL,point,NA,Poland,33522.6875
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.01,Poland,55117.07000000001
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.025,Poland,55785.675
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.05,Poland,56651.65
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.1,Poland,58119.9
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.15,Poland,58912.9
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.2,Poland,59527.600000000006
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.25,Poland,60119.0
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.3,Poland,60788.4
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.35,Poland,61665.799999999996
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.4,Poland,62533.80000000001
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.45,Poland,63244.75000000001
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.5,Poland,63965.5
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.55,Poland,64722.899999999994
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.6,Poland,65494.20000000001
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.65,Poland,66044.84999999999
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.7,Poland,66560.5
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.75,Poland,67064.25
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.8,Poland,67675.6
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.85,Poland,68632.20000000001
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.9,Poland,69835.8
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.95,Poland,71304.09999999999
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.975,Poland,72076.325
2020-12-14,2020-12-19,1 wk ahead inc case,PL,quantile,0.99,Poland,72747.1
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.01,Poland,41414.83
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.025,Poland,42059.850000000006
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.05,Poland,42886.7
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.1,Poland,44803.6
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.15,Poland,45676.5
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.2,Poland,46300.4
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.25,Poland,46868.25
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.3,Poland,47443.8
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.35,Poland,48649.549999999996
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.4,Poland,49935.8
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.45,Poland,50635.35
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.5,Poland,51430.5
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.55,Poland,52619.799999999996
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.6,Poland,53630.2
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.65,Poland,54299.2
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.7,Poland,54831.600000000006
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.75,Poland,55363.25
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.8,Poland,56096.6
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.85,Poland,57318.40000000001
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.9,Poland,58830.0
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.95,Poland,60412.35
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.975,Poland,61240.975000000006
2020-12-14,2020-12-26,2 wk ahead inc case,PL,quantile,0.99,Poland,61933.95999999999
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.01,Poland,31068.56
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.025,Poland,31580.199999999997
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.05,Poland,32416.4
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.1,Poland,34554.4
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.15,Poland,35376.35
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.2,Poland,35982.399999999994
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.25,Poland,36516.75
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.3,Poland,37074.8
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.35,Poland,38490.2
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.4,Poland,39863.2
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.45,Poland,40516.05
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.5,Poland,41287.5
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.55,Poland,42609.7
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.6,Poland,43884.6
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.65,Poland,44588.4
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.7,Poland,45116.2
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.75,Poland,45660.5
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.8,Poland,46488.4
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.85,Poland,47924.600000000006
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.9,Poland,49419.299999999996
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.95,Poland,51209.450000000004
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.975,Poland,51964.75
2020-12-14,2021-01-02,3 wk ahead inc case,PL,quantile,0.99,Poland,52559.17
2020-12-14,2021-01-09,4 wk ahead inc case,PL,quantile,0.01,Poland,23398.4
2020-12-14,2021-01-09,4 wk ahead inc case,PL,quantile,0.025,Poland,23766.45
2020-12-14,2021-01-09,4 wk ahead inc case,PL,quantile,0.05,Poland,24556.250000000004
2020-12-14,2021-01-09,4 wk ahead inc case,PL,quantile,0.1,Poland,26691.300000000003
2020-12-14,2021-01-09,4 wk ahead inc case,PL,quantile,0.15,Poland,27389.249999999996
2020-12-14,2021-01-09,4 wk ahead inc case,PL,quantile,0.2,Poland,27960.2
2020-12-14,2021-01-09,4 wk ahead inc case,PL,quantile,0.25,Poland,28451.25
2020-12-14,2021-01-09,4 wk ahead inc case,PL,quantile,0.3,Poland,28993.7
2020-12-14,2021-01-09,4 wk ahead inc case,PL,quantile,0.35,Poland,30453.699999999997
