forecast_date,target_end_date,target,location,type,quantile,location_name,value
2020-10-12,2020-10-03,-1 wk ahead inc case,PL,observed,NA,Poland,12160.0
2020-10-12,2020-10-10,0 wk ahead inc case,PL,observed,NA,Poland,23498.0
2020-10-12,2020-10-17,1 wk ahead inc case,PL,point,NA,Poland,29767.380688806887
2020-10-12,2020-10-24,2 wk ahead inc case,PL,point,NA,Poland,50880.521525215256
2020-10-12,2020-10-31,3 wk ahead inc case,PL,point,NA,Poland,86868.33702337023
2020-10-12,2020-11-07,4 wk ahead inc case,PL,point,NA,Poland,147821.42404674046
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.01,Poland,25434.57
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.025,Poland,25883.200000000004
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.05,Poland,26334.55
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.1,Poland,26929.0
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.15,Poland,27418.949999999997
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.2,Poland,27812.4
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.25,Poland,28172.75
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.3,Poland,28508.3
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.35,Poland,28861.549999999996
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.4,Poland,29153.6
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.45,Poland,29444.0
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.5,Poland,29742.5
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.55,Poland,30027.05
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.6,Poland,30330.800000000003
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.65,Poland,30630.6
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.7,Poland,30956.7
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.75,Poland,31309.5
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.8,Poland,31702.6
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.85,Poland,32114.4
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.9,Poland,32634.399999999998
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.95,Poland,33297.5
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.975,Poland,33871.424999999996
2020-10-12,2020-10-17,1 wk ahead inc case,PL,quantile,0.99,Poland,34475.27
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.01,Poland,40525.67
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.025,Poland,41522.3
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.05,Poland,42501.4
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.1,Poland,43831.4
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.15,Poland,44868.55
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.2,Poland,45924.8
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.25,Poland,46806.75
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.3,Poland,47639.8
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.35,Poland,48389.65
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.4,Poland,49133.200000000004
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.45,Poland,49835.65
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.5,Poland,50573.0
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.55,Poland,51320.3
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.6,Poland,52233.59999999999
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.65,Poland,53128.3
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.7,Poland,53940.5
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.75,Poland,54774.75
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.8,Poland,55649.8
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.85,Poland,56754.45
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.9,Poland,58146.200000000004
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.95,Poland,60137.99999999999
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.975,Poland,61682.25
2020-10-12,2020-10-24,2 wk ahead inc case,PL,quantile,0.99,Poland,63379.82999999999
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.01,Poland,64349.81
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.025,Poland,66268.725
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.05,Poland,68112.25
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.1,Poland,70686.09999999999
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.15,Poland,73289.15000000001
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.2,Poland,75749.40000000001
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.25,Poland,77709.75
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.3,Poland,79402.79999999999
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.35,Poland,80989.5
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.4,Poland,82540.40000000001
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.45,Poland,84027.3
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.5,Poland,85708.0
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.55,Poland,87661.65
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.6,Poland,89858.20000000001
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.65,Poland,91886.55
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.7,Poland,93776.6
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.75,Poland,95662.0
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.8,Poland,97514.0
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.85,Poland,99967.59999999999
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.9,Poland,103357.0
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.95,Poland,108673.65
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.975,Poland,112531.37499999999
2020-10-12,2020-10-31,3 wk ahead inc case,PL,quantile,0.99,Poland,116739.00999999995
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.01,Poland,101878.09000000001
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.025,Poland,105167.775
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.05,Poland,108560.9
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.1,Poland,113353.80000000002
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.15,Poland,119155.7
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.2,Poland,124446.6
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.25,Poland,128576.5
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.3,Poland,131755.1
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.35,Poland,134841.8
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.4,Poland,137880.2
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.45,Poland,141013.65
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.5,Poland,144724.5
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.55,Poland,149031.65
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.6,Poland,154095.2
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.65,Poland,158230.19999999998
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.7,Poland,162388.9
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.75,Poland,166280.0
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.8,Poland,170014.59999999998
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.85,Poland,175152.34999999998
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.9,Poland,182644.09999999998
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.95,Poland,196420.35
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.975,Poland,203916.92500000005
2020-10-12,2020-11-07,4 wk ahead inc case,PL,quantile,0.99,Poland,212852.19999999998
2020-10-12,2020-10-03,-1 wk ahead cum case,PL,observed,NA,Poland,98140.0
2020-10-12,2020-10-10,0 wk ahead cum case,PL,observed,NA,Poland,121638.0
2020-10-12,2020-10-17,1 wk ahead cum case,PL,point,NA,Poland,151405.38068880688
2020-10-12,2020-10-24,2 wk ahead cum case,PL,point,NA,Poland,202285.90221402212
2020-10-12,2020-10-31,3 wk ahead cum case,PL,point,NA,Poland,289154.2392373923
2020-10-12,2020-11-07,4 wk ahead cum case,PL,point,NA,Poland,436975.6632841328
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.01,Poland,147072.57
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.025,Poland,147521.2
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.05,Poland,147972.55
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.1,Poland,148567.0
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.15,Poland,149056.95
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.2,Poland,149450.4
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.25,Poland,149810.75
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.3,Poland,150146.3
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.35,Poland,150499.55
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.4,Poland,150791.6
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.45,Poland,151082.0
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.5,Poland,151380.5
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.55,Poland,151665.05
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.6,Poland,151968.8
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.65,Poland,152268.6
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.7,Poland,152594.7
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.75,Poland,152947.5
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.8,Poland,153340.6
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.85,Poland,153752.4
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.9,Poland,154272.4
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.95,Poland,154935.5
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.975,Poland,155509.425
2020-10-12,2020-10-17,1 wk ahead cum case,PL,quantile,0.99,Poland,156113.27
2020-10-12,2020-10-24,2 wk ahead cum case,PL,quantile,0.01,Poland,187598.24
2020-10-12,2020-10-24,2 wk ahead cum case,PL,quantile,0.025,Poland,189043.5
2020-10-12,2020-10-24,2 wk ahead cum case,PL,quantile,0.05,Poland,190473.94999999998
2020-10-12,2020-10-24,2 wk ahead cum case,PL,quantile,0.1,Poland,192398.4
2020-10-12,2020-10-24,2 wk ahead cum case,PL,quantile,0.15,Poland,193925.5
2020-10-12,2020-10-24,2 wk ahead cum case,PL,quantile,0.2,Poland,195375.2
2020-10-12,2020-10-24,2 wk ahead cum case,PL,quantile,0.25,Poland,196617.5
2020-10-12,2020-10-24,2 wk ahead cum case,PL,quantile,0.3,Poland,197786.09999999998
2020-10-12,2020-10-24,2 wk ahead cum case,PL,quantile,0.35,Poland,198889.19999999998
2020-10-12,2020-10-24,2 wk ahead cum case,PL,quantile,0.4,Poland,199924.80000000002
2020-10-12,2020-10-24,2 wk ahead cum case,PL,quantile,0.45,Poland,200917.65
2020-10-12,2020-10-24,2 wk ahead cum case,PL,quantile,0.5,Poland,201953.5
2020-10-12,2020-10-24,2 wk ahead cum case,PL,quantile,0.55,Poland,202985.34999999998
2020-10-12,2020-10-24,2 wk ahead cum case,PL,quantile,0.6,Poland,204202.39999999997
