forecast_date,target_end_date,target,location,type,quantile,location_name,value
2020-09-07,2020-08-29,-1 wk ahead inc case,PL,observed,NA,Poland,5058
2020-09-07,2020-09-05,0 wk ahead inc case,PL,observed,NA,Poland,4148
2020-09-07,2020-09-12,1 wk ahead inc case,PL,point,NA,Poland,3001
2020-09-07,2020-09-19,2 wk ahead inc case,PL,point,NA,Poland,3208
2020-09-07,2020-09-26,3 wk ahead inc case,PL,point,NA,Poland,3445
2020-09-07,2020-10-03,4 wk ahead inc case,PL,point,NA,Poland,3694
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.01,Poland,2477
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.025,Poland,2536.475
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.05,Poland,2588.95
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.1,Poland,2661
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.15,Poland,2709
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.2,Poland,2751
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.25,Poland,2792
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.3,Poland,2834
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.35,Poland,2868
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.4,Poland,2907.6
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.45,Poland,2951
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.5,Poland,3001
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.55,Poland,3052.45
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.6,Poland,3113.8
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.65,Poland,3183
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.7,Poland,3265
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.75,Poland,3352.5
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.8,Poland,3451
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.85,Poland,3564.15
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.9,Poland,3699.3
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.95,Poland,3884.15
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.975,Poland,4037.1
2020-09-07,2020-09-12,1 wk ahead inc case,PL,quantile,0.99,Poland,4207.07
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.01,Poland,2698
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.025,Poland,2764
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.05,Poland,2805
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.1,Poland,2860
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.15,Poland,2907
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.2,Poland,2947
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.25,Poland,2986
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.3,Poland,3029
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.35,Poland,3068.65
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.4,Poland,3108.6
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.45,Poland,3156
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.5,Poland,3208
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.55,Poland,3269
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.6,Poland,3339
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.65,Poland,3422.35
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.7,Poland,3518
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.75,Poland,3624.25
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.8,Poland,3736
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.85,Poland,3861.45
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.9,Poland,4009.1
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.95,Poland,4204.05
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.975,Poland,4362.05
2020-09-07,2020-09-19,2 wk ahead inc case,PL,quantile,0.99,Poland,4534.05
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.01,Poland,2805.98
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.025,Poland,2865.475
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.05,Poland,2932.95
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.1,Poland,3016
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.15,Poland,3066
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.2,Poland,3116.8
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.25,Poland,3167
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.3,Poland,3216
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.35,Poland,3268
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.4,Poland,3321.6
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.45,Poland,3380.55
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.5,Poland,3445
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.55,Poland,3518.45
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.6,Poland,3603
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.65,Poland,3700.35
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.7,Poland,3814
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.75,Poland,3936
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.8,Poland,4068.4
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.85,Poland,4207.15
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.9,Poland,4367
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.95,Poland,4581.05
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.975,Poland,4743.05
2020-09-07,2020-09-26,3 wk ahead inc case,PL,quantile,0.99,Poland,4922.04
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.01,Poland,2898.95
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.025,Poland,2978.475
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.05,Poland,3040
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.1,Poland,3132.9
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.15,Poland,3204.85
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.2,Poland,3270
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.25,Poland,3330
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.3,Poland,3393
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.35,Poland,3460
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.4,Poland,3532.6
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.45,Poland,3610
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.5,Poland,3694
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.55,Poland,3789
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.6,Poland,3894.4
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.65,Poland,4011.05
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.7,Poland,4144.6
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.75,Poland,4294
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.8,Poland,4449
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.85,Poland,4624.15
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.9,Poland,4807.2
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.95,Poland,5022.1
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.975,Poland,5180.575
2020-09-07,2020-10-03,4 wk ahead inc case,PL,quantile,0.99,Poland,5358.01
2020-09-07,2020-08-29,-1 wk ahead cum case,PL,observed,NA,Poland,66239
2020-09-07,2020-09-05,0 wk ahead cum case,PL,observed,NA,Poland,70387
2020-09-07,2020-09-12,1 wk ahead cum case,PL,point,NA,Poland,73388
2020-09-07,2020-09-19,2 wk ahead cum case,PL,point,NA,Poland,76596
2020-09-07,2020-09-26,3 wk ahead cum case,PL,point,NA,Poland,80041
2020-09-07,2020-10-03,4 wk ahead cum case,PL,point,NA,Poland,83735
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.01,Poland,72864
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.025,Poland,72923.475
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.05,Poland,72975.95
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.1,Poland,73048
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.15,Poland,73096
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.2,Poland,73138
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.25,Poland,73179
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.3,Poland,73221
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.35,Poland,73255
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.4,Poland,73294.6
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.45,Poland,73338
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.5,Poland,73388
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.55,Poland,73439.45
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.6,Poland,73500.8
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.65,Poland,73570
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.7,Poland,73652
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.75,Poland,73739.5
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.8,Poland,73838
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.85,Poland,73951.15
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.9,Poland,74086.3
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.95,Poland,74271.15
2020-09-07,2020-09-12,1 wk ahead cum case,PL,quantile,0.975,Poland,74424.1
