forecast_date,target_end_date,target,location,type,quantile,location_name,value
2021-02-01,2021-02-06,1 wk ahead cum case,PL,point,NA,Poland,1547019.777575205
2021-02-01,2021-02-06,1 wk ahead inc case,PL,point,NA,Poland,38345.7775752051
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.01,Poland,1543999.76
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.025,Poland,1544303.0
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.05,Poland,1544581.6
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.1,Poland,1544894.2
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.15,Poland,1545094.8
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.2,Poland,1545268.8
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.25,Poland,1545426.0
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.3,Poland,1545569.4
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.35,Poland,1545698.6
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.4,Poland,1545831.0
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.45,Poland,1545960.0
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.5,Poland,1546097.0
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.55,Poland,1546225.8
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.6,Poland,1546357.6
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.65,Poland,1546524.0
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.7,Poland,1546706.8
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.75,Poland,1546967.0
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.8,Poland,1547475.4
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.85,Poland,1551472.2
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.9,Poland,1552066.4
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.95,Poland,1552713.2
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.975,Poland,1553224.4
2021-02-01,2021-02-06,1 wk ahead cum case,PL,quantile,0.99,Poland,1553761.28
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.01,Poland,35325.76
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.025,Poland,35629.0
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.05,Poland,35907.6
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.1,Poland,36220.2
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.15,Poland,36420.8
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.2,Poland,36594.8
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.25,Poland,36752.0
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.3,Poland,36895.399999999994
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.35,Poland,37024.6
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.4,Poland,37157.0
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.45,Poland,37286.0
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.5,Poland,37423.0
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.55,Poland,37551.8
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.6,Poland,37683.6
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.65,Poland,37850.0
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.7,Poland,38032.8
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.75,Poland,38293.0
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.8,Poland,38801.399999999994
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.85,Poland,42798.200000000004
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.9,Poland,43392.4
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.95,Poland,44039.2
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.975,Poland,44550.399999999994
2021-02-01,2021-02-06,1 wk ahead inc case,PL,quantile,0.99,Poland,45087.28
2021-02-01,2021-02-13,2 wk ahead cum case,PL,point,NA,Poland,1581472.0802187785
2021-02-01,2021-02-13,2 wk ahead inc case,PL,point,NA,Poland,34452.302643573385
2021-02-01,2021-02-13,2 wk ahead cum case,PL,quantile,0.01,Poland,1574933.96
2021-02-01,2021-02-13,2 wk ahead cum case,PL,quantile,0.025,Poland,1575516.6
2021-02-01,2021-02-13,2 wk ahead cum case,PL,quantile,0.05,Poland,1576057.0
2021-02-01,2021-02-13,2 wk ahead cum case,PL,quantile,0.1,Poland,1576651.5999999999
2021-02-01,2021-02-13,2 wk ahead cum case,PL,quantile,0.15,Poland,1577076.2
