bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,0,0,2,25,30,2020-10-12 12:15:00
01,01002,5,0,0,3,117,112,2020-10-12 12:15:00
01,01003,2,1,1,2,111,106,2020-10-12 12:15:00
01,01004,1,2,2,1,5,20,2020-10-12 12:15:00
01,01051,1,0,0,1,13,41,2020-10-12 12:15:00
01,01053,2,0,0,2,10,14,2020-10-12 12:15:00
01,01054,3,0,0,3,13,26,2020-10-12 12:15:00
01,01055,3,0,0,3,16,35,2020-10-12 12:15:00
01,01056,2,1,0,2,22,18,2020-10-12 12:15:00
01,01057,1,0,0,1,5,7,2020-10-12 12:15:00
01,01058,5,0,0,3,15,27,2020-10-12 12:15:00
01,01059,1,0,0,1,6,18,2020-10-12 12:15:00
01,01060,4,0,0,4,39,81,2020-10-12 12:15:00
01,01061,3,1,0,1,23,26,2020-10-12 12:15:00
01,01062,3,1,1,3,37,18,2020-10-12 12:15:00
02,02000,34,18,7,24,265,566,2020-10-12 12:15:00
03,03101,7,0,0,5,48,102,2020-10-12 12:15:00
03,03102,2,0,0,2,14,15,2020-10-12 12:15:00
03,03103,1,0,0,1,7,29,2020-10-12 12:15:00
03,03151,2,3,0,2,5,28,2020-10-12 12:15:00
03,03153,1,0,0,1,30,22,2020-10-12 12:15:00
03,03154,1,0,0,1,17,17,2020-10-12 12:15:00
03,03155,2,0,0,2,10,13,2020-10-12 12:15:00
03,03157,1,0,0,1,11,11,2020-10-12 12:15:00
03,03158,1,0,0,1,6,10,2020-10-12 12:15:00
03,03159,8,2,1,7,57,142,2020-10-12 12:15:00
03,03241,18,10,6,16,189,349,2020-10-12 12:15:00
03,03251,3,1,1,3,7,10,2020-10-12 12:15:00
03,03252,6,0,0,4,9,63,2020-10-12 12:15:00
03,03254,7,0,0,4,41,51,2020-10-12 12:15:00
03,03255,1,0,0,1,6,8,2020-10-12 12:15:00
03,03256,1,0,0,1,5,19,2020-10-12 12:15:00
03,03257,1,0,0,1,1,22,2020-10-12 12:15:00
03,03351,3,2,1,1,7,34,2020-10-12 12:15:00
03,03352,2,0,0,2,19,7,2020-10-12 12:15:00
03,03353,3,1,0,3,10,29,2020-10-12 12:15:00
03,03354,1,0,0,1,2,4,2020-10-12 12:15:00
03,03355,4,0,0,2,21,33,2020-10-12 12:15:00
03,03356,3,0,0,2,12,5,2020-10-12 12:15:00
03,03357,3,0,0,2,16,22,2020-10-12 12:15:00
03,03358,2,0,0,2,7,16,2020-10-12 12:15:00
03,03359,3,0,0,2,11,22,2020-10-12 12:15:00
03,03360,2,0,0,2,15,67,2020-10-12 12:15:00
03,03361,2,0,0,2,1,14,2020-10-12 12:15:00
03,03401,1,1,1,1,3,16,2020-10-12 12:15:00
03,03402,1,0,0,1,7,13,2020-10-12 12:15:00
03,03403,5,3,1,3,57,86,2020-10-12 12:15:00
03,03404,5,1,1,4,36,86,2020-10-12 12:15:00
03,03405,2,0,0,1,16,24,2020-10-12 12:15:00
03,03451,3,0,0,2,5,28,2020-10-12 12:15:00
03,03452,4,1,0,3,11,28,2020-10-12 12:15:00
03,03453,3,3,2,3,19,15,2020-10-12 12:15:00
03,03454,10,4,2,6,43,56,2020-10-12 12:15:00
03,03455,2,2,1,2,10,27,2020-10-12 12:15:00
03,03456,1,0,0,1,10,20,2020-10-12 12:15:00
03,03457,4,1,0,2,28,18,2020-10-12 12:15:00
03,03458,1,0,0,1,0,10,2020-10-12 12:15:00
03,03459,7,1,0,6,58,64,2020-10-12 12:15:00
03,03460,4,1,1,2,15,11,2020-10-12 12:15:00
03,03461,2,0,0,2,7,10,2020-10-12 12:15:00
03,03462,1,0,0,1,2,6,2020-10-12 12:15:00
04,04011,10,4,3,9,35,136,2020-10-12 12:15:00
04,04012,4,1,0,3,24,45,2020-10-12 12:15:00
05,05111,13,7,1,11,92,239,2020-10-12 12:15:00
05,05112,16,7,2,9,83,184,2020-10-12 12:15:00
05,05113,16,15,8,13,78,338,2020-10-12 12:15:00
05,05114,7,2,1,4,14,85,2020-10-12 12:15:00
05,05116,6,3,2,4,29,70,2020-10-12 12:15:00
05,05117,2,0,0,2,29,26,2020-10-12 12:15:00
05,05119,7,2,0,4,45,53,2020-10-12 12:15:00
05,05120,1,1,1,1,13,23,2020-10-12 12:15:00
05,05122,4,5,1,3,22,64,2020-10-12 12:15:00
05,05124,7,3,1,5,37,125,2020-10-12 12:15:00
05,05154,8,3,0,5,33,41,2020-10-12 12:15:00
05,05158,6,2,1,5,24,33,2020-10-12 12:15:00
05,05162,7,7,2,5,34,82,2020-10-12 12:15:00
05,05166,4,1,0,4,23,20,2020-10-12 12:15:00
05,05170,11,10,1,8,84,123,2020-10-12 12:15:00
05,05314,18,12,5,11,54,232,2020-10-12 12:15:00
05,05315,30,33,17,17,80,399,2020-10-12 12:15:00
05,05316,5,1,0,2,33,75,2020-10-12 12:15:00
05,05334,13,10,6,7,23,267,2020-10-12 12:15:00
05,05358,7,2,1,5,28,48,2020-10-12 12:15:00
05,05362,7,1,0,7,31,43,2020-10-12 12:15:00
05,05366,3,1,0,3,3,27,2020-10-12 12:15:00
05,05370,3,2,1,3,10,26,2020-10-12 12:15:00
05,05374,7,0,0,7,38,79,2020-10-12 12:15:00
05,05378,4,2,1,4,15,37,2020-10-12 12:15:00
05,05382,7,3,3,6,21,65,2020-10-12 12:15:00
05,05512,2,1,0,2,36,31,2020-10-12 12:15:00
05,05513,8,4,2,4,40,84,2020-10-12 12:15:00
05,05515,9,6,1,7,38,227,2020-10-12 12:15:00
05,05554,6,3,1,5,32,50,2020-10-12 12:15:00
05,05558,5,0,0,3,8,31,2020-10-12 12:15:00
05,05562,15,3,0,14,89,157,2020-10-12 12:15:00
05,05566,7,0,0,5,36,72,2020-10-12 12:15:00
05,05570,6,1,0,5,33,40,2020-10-12 12:15:00
05,05711,6,3,1,4,51,113,2020-10-12 12:15:00
05,05754,3,0,0,3,19,22,2020-10-12 12:15:00
05,05758,5,1,1,3,29,47,2020-10-12 12:15:00
05,05762,6,0,0,5,30,27,2020-10-12 12:15:00
05,05766,2,0,0,2,19,58,2020-10-12 12:15:00
05,05770,8,2,2,6,72,204,2020-10-12 12:15:00
05,05774,7,3,3,5,54,80,2020-10-12 12:15:00
05,05911,8,4,2,6,68,156,2020-10-12 12:15:00
05,05913,9,4,0,9,60,250,2020-10-12 12:15:00
05,05914,7,3,2,5,22,55,2020-10-12 12:15:00
05,05915,7,1,1,5,51,63,2020-10-12 12:15:00
05,05916,4,6,4,4,15,51,2020-10-12 12:15:00
05,05954,7,1,1,6,33,101,2020-10-12 12:15:00
05,05958,10,2,1,9,45,82,2020-10-12 12:15:00
05,05962,10,0,0,8,45,78,2020-10-12 12:15:00
05,05966,3,2,1,3,22,15,2020-10-12 12:15:00
05,05970,8,1,1,7,48,92,2020-10-12 12:15:00
05,05974,9,1,1,7,33,62,2020-10-12 12:15:00
05,05978,8,4,2,8,27,90,2020-10-12 12:15:00
06,06411,7,3,3,4,23,83,2020-10-12 12:15:00
06,06412,17,16,9,12,59,237,2020-10-12 12:15:00
06,06413,4,0,0,2,13,90,2020-10-12 12:15:00
06,06414,6,5,2,4,26,73,2020-10-12 12:15:00
06,06431,5,1,1,5,15,33,2020-10-12 12:15:00
06,06432,2,0,0,2,4,25,2020-10-12 12:15:00
06,06433,2,1,1,2,3,17,2020-10-12 12:15:00
06,06434,3,0,0,3,8,21,2020-10-12 12:15:00
06,06435,7,2,0,4,23,59,2020-10-12 12:15:00
06,06436,2,0,0,2,7,22,2020-10-12 12:15:00
06,06437,2,0,0,2,19,107,2020-10-12 12:15:00
06,06438,2,5,2,2,7,25,2020-10-12 12:15:00
06,06439,2,0,0,2,5,13,2020-10-12 12:15:00
06,06440,5,2,0,5,19,72,2020-10-12 12:15:00
06,06531,6,7,3,4,53,196,2020-10-12 12:15:00
06,06532,2,0,0,2,26,35,2020-10-12 12:15:00
06,06533,4,1,1,4,23,36,2020-10-12 12:15:00
06,06534,3,1,1,3,30,122,2020-10-12 12:15:00
06,06535,4,1,1,4,22,15,2020-10-12 12:15:00
06,06611,6,1,1,6,54,157,2020-10-12 12:15:00
06,06631,5,0,0,3,16,78,2020-10-12 12:15:00
06,06632,3,0,0,3,29,47,2020-10-12 12:15:00
06,06633,4,0,0,4,10,22,2020-10-12 12:15:00
06,06634,3,0,0,3,23,21,2020-10-12 12:15:00
06,06635,7,0,0,7,42,66,2020-10-12 12:15:00
06,06636,3,0,0,3,16,20,2020-10-12 12:15:00
07,07111,6,3,1,4,56,86,2020-10-12 12:15:00
07,07131,2,0,0,2,5,14,2020-10-12 12:15:00
07,07132,2,1,0,2,10,7,2020-10-12 12:15:00
07,07133,6,1,0,4,26,27,2020-10-12 12:15:00
07,07134,2,0,0,2,12,13,2020-10-12 12:15:00
07,07135,2,0,0,2,10,3,2020-10-12 12:15:00
