bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,2,0,0,2,48,36,2020-05-03 09:15:00
01,01002,3,3,2,3,114,109,2020-05-03 09:15:00
01,01003,2,4,2,2,118,105,2020-05-03 09:15:00
01,01004,1,1,1,1,21,17,2020-05-03 09:15:00
01,01051,1,3,1,1,54,23,2020-05-03 09:15:00
01,01053,1,1,0,1,6,8,2020-05-03 09:15:00
01,01054,3,0,0,3,27,17,2020-05-03 09:15:00
01,01055,3,0,0,3,23,29,2020-05-03 09:15:00
01,01056,2,5,5,2,7,30,2020-05-03 09:15:00
01,01057,1,1,0,1,8,4,2020-05-03 09:15:00
01,01058,1,0,0,1,4,0,2020-05-03 09:15:00
01,01059,1,0,0,1,9,14,2020-05-03 09:15:00
01,01060,3,1,0,3,55,71,2020-05-03 09:15:00
01,01061,1,0,0,1,21,19,2020-05-03 09:15:00
01,01062,3,0,0,3,28,27,2020-05-03 09:15:00
02,02000,24,72,62,22,327,534,2020-05-03 09:15:00
03,03101,5,5,5,5,67,92,2020-05-03 09:15:00
03,03102,2,0,0,2,14,13,2020-05-03 09:15:00
03,03103,1,0,0,1,21,17,2020-05-03 09:15:00
03,03151,1,0,0,1,5,9,2020-05-03 09:15:00
03,03153,3,9,9,3,35,39,2020-05-03 09:15:00
03,03154,1,4,1,1,16,18,2020-05-03 09:15:00
03,03155,2,1,0,2,12,11,2020-05-03 09:15:00
03,03157,1,1,1,1,5,17,2020-05-03 09:15:00
03,03158,1,3,3,1,6,10,2020-05-03 09:15:00
03,03159,6,11,7,6,73,122,2020-05-03 09:15:00
03,03241,16,31,23,16,199,326,2020-05-03 09:15:00
03,03251,3,1,1,3,13,7,2020-05-03 09:15:00
03,03252,4,3,2,4,32,43,2020-05-03 09:15:00
03,03254,4,6,3,4,46,52,2020-05-03 09:15:00
03,03255,1,0,0,1,6,8,2020-05-03 09:15:00
03,03256,1,0,0,1,22,12,2020-05-03 09:15:00
03,03257,1,1,1,1,15,11,2020-05-03 09:15:00
03,03351,3,3,0,1,20,27,2020-05-03 09:15:00
03,03352,2,0,0,2,8,10,2020-05-03 09:15:00
03,03353,2,2,1,2,26,11,2020-05-03 09:15:00
03,03354,1,0,0,1,20,5,2020-05-03 09:15:00
03,03355,1,0,0,1,18,18,2020-05-03 09:15:00
03,03356,2,1,0,2,8,9,2020-05-03 09:15:00
03,03357,3,2,2,2,19,22,2020-05-03 09:15:00
03,03358,3,0,0,3,18,25,2020-05-03 09:15:00
03,03359,2,0,0,2,14,24,2020-05-03 09:15:00
03,03360,2,2,1,2,19,9,2020-05-03 09:15:00
03,03361,2,0,0,2,8,11,2020-05-03 09:15:00
03,03401,1,2,2,1,18,11,2020-05-03 09:15:00
03,03402,1,0,0,1,13,8,2020-05-03 09:15:00
03,03403,4,9,6,3,124,72,2020-05-03 09:15:00
03,03404,4,5,5,4,98,59,2020-05-03 09:15:00
03,03405,1,0,0,1,5,26,2020-05-03 09:15:00
03,03451,2,3,3,2,17,11,2020-05-03 09:15:00
03,03452,2,1,1,2,13,25,2020-05-03 09:15:00
03,03453,1,0,0,1,15,23,2020-05-03 09:15:00
03,03454,6,13,7,6,37,67,2020-05-03 09:15:00
03,03455,2,0,0,2,12,6,2020-05-03 09:15:00
03,03456,1,4,3,1,15,15,2020-05-03 09:15:00
03,03457,3,0,0,2,23,20,2020-05-03 09:15:00
03,03458,1,1,1,1,7,8,2020-05-03 09:15:00
03,03459,7,0,0,6,73,61,2020-05-03 09:15:00
03,03460,3,1,0,3,51,19,2020-05-03 09:15:00
03,03462,1,0,0,1,10,3,2020-05-03 09:15:00
04,04011,10,8,5,9,93,106,2020-05-03 09:15:00
04,04012,2,0,0,2,6,12,2020-05-03 09:15:00
05,05111,12,22,14,11,83,230,2020-05-03 09:15:00
05,05112,11,13,10,9,89,153,2020-05-03 09:15:00
05,05113,15,32,28,14,123,235,2020-05-03 09:15:00
05,05114,4,9,7,4,32,70,2020-05-03 09:15:00
05,05116,4,8,7,3,33,76,2020-05-03 09:15:00
05,05117,2,5,4,2,19,32,2020-05-03 09:15:00
05,05119,5,0,0,4,31,38,2020-05-03 09:15:00
05,05120,1,3,2,1,22,14,2020-05-03 09:15:00
05,05122,3,8,7,3,39,54,2020-05-03 09:15:00
05,05124,5,9,8,5,111,103,2020-05-03 09:15:00
05,05154,5,8,6,5,32,44,2020-05-03 09:15:00
05,05158,5,4,4,5,43,34,2020-05-03 09:15:00
05,05162,7,8,7,6,45,79,2020-05-03 09:15:00
