bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,0,0,2,20,35,2020-10-19 12:15:00
01,01002,5,0,0,3,127,102,2020-10-19 12:15:00
01,01003,2,3,1,2,111,106,2020-10-19 12:15:00
01,01004,1,2,2,1,2,23,2020-10-19 12:15:00
01,01051,1,0,0,1,15,39,2020-10-19 12:15:00
01,01053,2,0,0,2,12,12,2020-10-19 12:15:00
01,01054,3,0,0,3,18,21,2020-10-19 12:15:00
01,01055,3,0,0,3,12,39,2020-10-19 12:15:00
01,01056,2,1,0,2,20,20,2020-10-19 12:15:00
01,01057,1,0,0,1,5,7,2020-10-19 12:15:00
01,01058,5,0,0,3,12,30,2020-10-19 12:15:00
01,01059,1,0,0,1,8,16,2020-10-19 12:15:00
01,01060,4,0,0,4,36,84,2020-10-19 12:15:00
01,01061,3,0,0,1,19,30,2020-10-19 12:15:00
01,01062,3,1,1,3,26,29,2020-10-19 12:15:00
02,02000,34,21,13,24,276,555,2020-10-19 12:15:00
03,03101,7,1,1,5,64,86,2020-10-19 12:15:00
03,03102,2,1,1,2,3,26,2020-10-19 12:15:00
03,03103,1,1,0,1,11,25,2020-10-19 12:15:00
03,03151,2,1,0,2,14,22,2020-10-19 12:15:00
03,03153,1,0,0,1,34,18,2020-10-19 12:15:00
03,03154,1,2,0,1,12,22,2020-10-19 12:15:00
03,03155,2,0,0,2,9,14,2020-10-19 12:15:00
03,03157,1,2,2,1,10,12,2020-10-19 12:15:00
03,03158,1,0,0,1,6,10,2020-10-19 12:15:00
03,03159,8,2,1,7,52,141,2020-10-19 12:15:00
03,03241,19,14,6,16,198,352,2020-10-19 12:15:00
03,03251,3,1,1,3,9,8,2020-10-19 12:15:00
03,03252,6,0,0,4,11,59,2020-10-19 12:15:00
03,03254,7,1,0,4,42,50,2020-10-19 12:15:00
03,03255,1,0,0,1,5,9,2020-10-19 12:15:00
03,03256,1,0,0,1,6,18,2020-10-19 12:15:00
03,03257,1,0,0,1,5,18,2020-10-19 12:15:00
03,03351,3,3,3,1,12,29,2020-10-19 12:15:00
03,03352,2,0,0,2,17,9,2020-10-19 12:15:00
03,03353,3,0,0,3,9,30,2020-10-19 12:15:00
