bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,2,0,0,2,49,31,2020-06-28 12:15:00
01,01002,5,0,0,3,132,123,2020-06-28 12:15:00
01,01003,2,0,0,2,124,119,2020-06-28 12:15:00
01,01004,1,0,0,1,20,20,2020-06-28 12:15:00
01,01051,1,0,0,1,10,46,2020-06-28 12:15:00
01,01053,2,0,0,2,14,10,2020-06-28 12:15:00
01,01054,3,0,0,3,18,24,2020-06-28 12:15:00
01,01055,3,0,0,3,21,33,2020-06-28 12:15:00
01,01056,2,0,0,2,13,26,2020-06-28 12:15:00
01,01057,1,0,0,1,6,6,2020-06-28 12:15:00
01,01058,3,0,0,3,19,31,2020-06-28 12:15:00
01,01059,1,0,0,1,13,11,2020-06-28 12:15:00
01,01060,4,0,0,4,53,77,2020-06-28 12:15:00
01,01061,1,0,0,1,12,26,2020-06-28 12:15:00
01,01062,3,0,0,3,24,34,2020-06-28 12:15:00
02,02000,27,8,8,23,401,547,2020-06-28 12:15:00
03,03101,5,0,0,5,60,96,2020-06-28 12:15:00
03,03102,2,0,0,2,13,14,2020-06-28 12:15:00
03,03103,1,3,1,1,25,23,2020-06-28 12:15:00
03,03151,2,0,0,2,8,28,2020-06-28 12:15:00
03,03153,3,0,0,3,43,46,2020-06-28 12:15:00
03,03154,1,0,0,1,11,23,2020-06-28 12:15:00
03,03155,2,0,0,2,11,12,2020-06-28 12:15:00
03,03157,1,0,0,1,10,12,2020-06-28 12:15:00
03,03158,1,0,0,1,2,14,2020-06-28 12:15:00
03,03159,8,1,1,7,73,139,2020-06-28 12:15:00
03,03241,16,6,5,16,153,330,2020-06-28 12:15:00
03,03251,3,0,0,3,9,5,2020-06-28 12:15:00
03,03252,4,1,1,4,16,53,2020-06-28 12:15:00
03,03254,5,0,0,4,50,50,2020-06-28 12:15:00
03,03255,1,0,0,1,8,6,2020-06-28 12:15:00
03,03256,1,0,0,1,20,14,2020-06-28 12:15:00
03,03257,1,0,0,1,2,22,2020-06-28 12:15:00
03,03351,3,0,0,1,7,34,2020-06-28 12:15:00
03,03352,2,1,1,2,11,7,2020-06-28 12:15:00
03,03353,3,0,0,3,22,44,2020-06-28 12:15:00
03,03354,1,0,0,1,10,6,2020-06-28 12:15:00
03,03355,2,0,0,2,17,21,2020-06-28 12:15:00
03,03356,2,0,0,2,4,11,2020-06-28 12:15:00
03,03357,3,0,0,2,19,19,2020-06-28 12:15:00
03,03358,3,0,0,3,8,19,2020-06-28 12:15:00
03,03359,3,0,0,2,11,26,2020-06-28 12:15:00
03,03360,2,0,0,2,32,47,2020-06-28 12:15:00
03,03361,2,0,0,2,8,9,2020-06-28 12:15:00
03,03401,1,2,2,1,11,17,2020-06-28 12:15:00
03,03402,1,0,0,1,8,13,2020-06-28 12:15:00
03,03403,5,5,4,3,121,104,2020-06-28 12:15:00
03,03404,4,1,1,4,99,26,2020-06-28 12:15:00
03,03405,1,0,0,1,15,21,2020-06-28 12:15:00
03,03451,3,0,0,2,20,20,2020-06-28 12:15:00
03,03452,3,0,0,3,18,24,2020-06-28 12:15:00
