bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,1,1,2,9,36,2020-12-06 12:15:00
01,01002,5,7,7,3,51,113,2020-12-06 12:15:00
01,01003,2,4,1,2,30,108,2020-12-06 12:15:00
01,01004,1,0,0,1,6,19,2020-12-06 12:15:00
01,01051,1,0,0,1,4,40,2020-12-06 12:15:00
01,01053,2,3,2,2,9,11,2020-12-06 12:15:00
01,01054,3,0,0,3,7,22,2020-12-06 12:15:00
01,01055,3,0,0,3,17,34,2020-12-06 12:15:00
01,01056,2,4,2,2,20,22,2020-12-06 12:15:00
01,01057,1,1,0,1,6,6,2020-12-06 12:15:00
01,01058,5,0,0,3,17,25,2020-12-06 12:15:00
01,01059,1,0,0,1,10,14,2020-12-06 12:15:00
01,01060,4,2,1,4,44,69,2020-12-06 12:15:00
01,01061,3,3,0,1,17,32,2020-12-06 12:15:00
01,01062,3,0,0,3,18,31,2020-12-06 12:15:00
02,02000,34,94,62,24,135,567,2020-12-06 12:15:00
03,03101,7,3,3,5,37,102,2020-12-06 12:15:00
03,03102,2,3,3,2,13,16,2020-12-06 12:15:00
03,03103,1,4,1,1,11,25,2020-12-06 12:15:00
03,03151,2,4,0,2,2,21,2020-12-06 12:15:00
03,03153,3,1,0,3,8,30,2020-12-06 12:15:00
03,03154,1,0,0,1,12,14,2020-12-06 12:15:00
03,03155,2,1,1,2,9,12,2020-12-06 12:15:00
03,03157,1,3,0,1,10,12,2020-12-06 12:15:00
03,03158,1,3,3,1,3,13,2020-12-06 12:15:00
03,03159,8,8,2,7,40,139,2020-12-06 12:15:00
03,03241,19,35,21,16,68,349,2020-12-06 12:15:00
03,03251,3,4,3,3,6,13,2020-12-06 12:15:00
03,03252,6,4,1,4,17,54,2020-12-06 12:15:00
03,03254,7,8,4,4,20,52,2020-12-06 12:15:00
03,03255,1,0,0,1,0,10,2020-12-06 12:15:00
03,03256,1,1,1,1,2,22,2020-12-06 12:15:00
03,03257,1,4,0,1,3,19,2020-12-06 12:15:00
03,03351,2,3,2,1,4,24,2020-12-06 12:15:00
03,03352,2,5,3,2,4,11,2020-12-06 12:15:00
03,03353,3,4,1,3,4,32,2020-12-06 12:15:00
03,03354,1,0,0,1,1,5,2020-12-06 12:15:00
03,03355,4,3,2,2,11,33,2020-12-06 12:15:00
03,03356,3,2,1,2,2,10,2020-12-06 12:15:00
03,03357,3,1,1,2,8,26,2020-12-06 12:15:00
03,03358,2,0,0,2,5,15,2020-12-06 12:15:00
03,03359,3,0,0,2,9,22,2020-12-06 12:15:00
03,03360,2,2,1,2,23,55,2020-12-06 12:15:00
03,03361,2,2,1,2,1,14,2020-12-06 12:15:00
03,03401,1,7,5,1,1,15,2020-12-06 12:15:00
03,03402,1,1,0,1,10,10,2020-12-06 12:15:00
03,03403,5,11,6,3,15,97,2020-12-06 12:15:00
03,03404,5,18,8,4,27,97,2020-12-06 12:15:00
03,03405,2,6,3,1,19,21,2020-12-06 12:15:00
03,03451,3,2,2,2,8,25,2020-12-06 12:15:00
03,03452,4,1,0,3,13,26,2020-12-06 12:15:00
03,03453,3,5,4,3,3,27,2020-12-06 12:15:00
03,03454,10,7,3,6,38,57,2020-12-06 12:15:00
03,03455,2,1,1,2,17,20,2020-12-06 12:15:00
03,03456,1,5,1,1,3,25,2020-12-06 12:15:00
03,03457,6,2,2,4,15,17,2020-12-06 12:15:00
03,03458,1,2,2,1,0,5,2020-12-06 12:15:00
03,03459,7,5,5,6,46,70,2020-12-06 12:15:00
03,03460,5,3,0,3,13,23,2020-12-06 12:15:00
03,03461,2,0,0,2,6,11,2020-12-06 12:15:00
03,03462,1,2,2,1,0,8,2020-12-06 12:15:00
04,04011,10,26,20,9,14,130,2020-12-06 12:15:00
04,04012,4,7,6,3,11,46,2020-12-06 12:15:00
05,05111,14,45,29,11,37,259,2020-12-06 12:15:00
05,05112,16,38,24,9,23,200,2020-12-06 12:15:00
05,05113,16,59,43,13,63,314,2020-12-06 12:15:00
05,05114,7,13,9,4,24,81,2020-12-06 12:15:00
05,05116,6,20,9,4,9,86,2020-12-06 12:15:00
05,05117,2,5,3,2,11,19,2020-12-06 12:15:00
05,05119,7,12,8,4,42,56,2020-12-06 12:15:00
05,05120,1,6,2,1,7,23,2020-12-06 12:15:00
05,05122,4,22,15,3,22,64,2020-12-06 12:15:00
05,05124,7,21,15,5,38,112,2020-12-06 12:15:00
05,05154,8,4,4,5,22,51,2020-12-06 12:15:00
05,05158,7,14,8,6,17,45,2020-12-06 12:15:00
05,05162,7,7,4,5,29,78,2020-12-06 12:15:00
05,05166,4,10,3,4,9,28,2020-12-06 12:15:00
05,05170,11,32,28,8,32,103,2020-12-06 12:15:00
05,05314,18,40,30,11,31,248,2020-12-06 12:15:00
05,05315,31,99,52,18,31,412,2020-12-06 12:15:00
05,05316,5,11,5,2,17,72,2020-12-06 12:15:00
05,05334,13,34,24,7,21,273,2020-12-06 12:15:00
05,05358,7,15,6,5,12,55,2020-12-06 12:15:00
05,05362,7,16,8,7,17,53,2020-12-06 12:15:00
05,05366,3,4,4,3,3,25,2020-12-06 12:15:00
05,05370,3,7,6,3,7,29,2020-12-06 12:15:00
05,05374,6,9,3,6,14,72,2020-12-06 12:15:00
05,05378,4,10,3,4,8,37,2020-12-06 12:15:00
05,05382,7,18,5,6,20,68,2020-12-06 12:15:00
05,05512,2,8,2,2,10,30,2020-12-06 12:15:00
05,05513,7,21,13,4,27,75,2020-12-06 12:15:00
05,05515,9,19,12,7,40,221,2020-12-06 12:15:00
05,05554,6,8,3,5,28,45,2020-12-06 12:15:00
05,05558,5,0,0,3,5,31,2020-12-06 12:15:00
05,05562,15,31,19,14,48,189,2020-12-06 12:15:00
05,05566,7,7,3,5,24,71,2020-12-06 12:15:00
05,05570,6,11,5,5,10,38,2020-12-06 12:15:00
05,05711,6,35,24,4,29,119,2020-12-06 12:15:00
05,05754,3,8,3,3,18,32,2020-12-06 12:15:00
05,05758,5,8,6,3,11,57,2020-12-06 12:15:00
05,05762,6,2,1,5,10,26,2020-12-06 12:15:00
05,05766,2,15,7,2,6,44,2020-12-06 12:15:00
05,05770,8,26,9,6,25,205,2020-12-06 12:15:00
05,05774,7,14,11,5,22,82,2020-12-06 12:15:00
05,05911,8,22,20,6,31,168,2020-12-06 12:15:00
05,05913,9,33,28,9,38,258,2020-12-06 12:15:00
05,05914,7,19,10,5,20,63,2020-12-06 12:15:00
05,05915,7,11,7,5,20,72,2020-12-06 12:15:00
05,05916,4,16,13,4,9,57,2020-12-06 12:15:00
05,05954,7,4,1,6,25,98,2020-12-06 12:15:00
05,05958,10,13,4,9,33,97,2020-12-06 12:15:00
05,05962,10,20,18,8,38,85,2020-12-06 12:15:00
05,05966,2,2,1,2,13,13,2020-12-06 12:15:00
05,05970,8,7,5,7,30,110,2020-12-06 12:15:00
05,05974,9,9,4,7,21,61,2020-12-06 12:15:00
05,05978,8,25,17,8,20,87,2020-12-06 12:15:00
06,06411,7,14,10,4,14,84,2020-12-06 12:15:00
06,06412,17,70,37,12,38,254,2020-12-06 12:15:00
06,06413,4,12,3,2,25,83,2020-12-06 12:15:00
06,06414,6,23,13,4,19,73,2020-12-06 12:15:00
06,06431,5,5,5,5,7,31,2020-12-06 12:15:00
06,06432,2,12,10,2,0,24,2020-12-06 12:15:00
06,06433,2,9,3,2,0,17,2020-12-06 12:15:00
06,06434,2,9,9,2,2,26,2020-12-06 12:15:00
06,06435,7,16,12,4,10,68,2020-12-06 12:15:00
06,06436,2,9,5,2,0,24,2020-12-06 12:15:00
06,06437,2,4,1,2,3,123,2020-12-06 12:15:00
06,06438,2,12,7,2,2,18,2020-12-06 12:15:00
06,06439,2,6,3,2,2,14,2020-12-06 12:15:00
06,06440,5,18,9,5,0,77,2020-12-06 12:15:00
06,06531,6,37,25,4,18,201,2020-12-06 12:15:00
06,06532,3,2,2,3,2,58,2020-12-06 12:15:00
06,06533,4,10,9,4,8,44,2020-12-06 12:15:00
06,06534,3,9,6,3,23,132,2020-12-06 12:15:00
06,06535,4,2,2,4,9,17,2020-12-06 12:15:00
06,06611,6,20,16,6,16,140,2020-12-06 12:15:00
06,06631,5,19,12,3,14,78,2020-12-06 12:15:00
06,06632,4,9,6,3,16,45,2020-12-06 12:15:00
06,06633,4,3,2,4,12,18,2020-12-06 12:15:00
06,06634,3,4,3,3,7,17,2020-12-06 12:15:00
06,06635,7,7,2,7,32,61,2020-12-06 12:15:00
06,06636,3,4,3,3,13,23,2020-12-06 12:15:00
07,07111,6,9,3,4,36,75,2020-12-06 12:15:00
07,07131,2,2,1,2,4,15,2020-12-06 12:15:00
07,07132,2,2,0,2,2,13,2020-12-06 12:15:00
07,07133,6,8,6,4,11,35,2020-12-06 12:15:00
07,07134,2,1,1,2,6,16,2020-12-06 12:15:00
07,07135,2,0,0,2,4,9,2020-12-06 12:15:00
07,07137,3,1,1,3,10,13,2020-12-06 12:15:00
07,07138,7,6,2,5,28,46,2020-12-06 12:15:00
07,07140,2,3,1,2,3,11,2020-12-06 12:15:00
07,07141,5,3,2,5,5,38,2020-12-06 12:15:00
07,07143,4,7,4,4,13,24,2020-12-06 12:15:00
07,07211,6,9,8,3,21,74,2020-12-06 12:15:00
07,07231,2,1,0,2,11,13,2020-12-06 12:15:00
07,07232,2,1,1,2,6,8,2020-12-06 12:15:00
07,07233,2,1,1,2,10,11,2020-12-06 12:15:00
07,07235,2,0,0,2,12,4,2020-12-06 12:15:00
07,07311,1,6,3,1,2,13,2020-12-06 12:15:00
07,07312,3,16,13,1,27,85,2020-12-06 12:15:00
07,07313,3,3,2,2,6,11,2020-12-06 12:15:00
07,07314,6,27,19,4,20,99,2020-12-06 12:15:00
07,07315,2,27,13,2,13,100,2020-12-06 12:15:00
07,07316,1,1,0,1,4,12,2020-12-06 12:15:00
07,07317,2,2,0,1,7,9,2020-12-06 12:15:00
07,07318,3,11,6,2,0,25,2020-12-06 12:15:00
07,07319,3,11,5,1,4,48,2020-12-06 12:15:00
07,07320,1,0,0,1,6,8,2020-12-06 12:15:00
07,07331,1,1,1,1,1,5,2020-12-06 12:15:00
07,07332,2,5,1,2,4,13,2020-12-06 12:15:00
07,07333,2,0,0,2,7,5,2020-12-06 12:15:00
07,07334,2,2,1,2,7,14,2020-12-06 12:15:00
07,07335,1,4,2,1,8,6,2020-12-06 12:15:00
07,07336,1,2,2,1,4,12,2020-12-06 12:15:00
07,07337,2,1,0,2,3,10,2020-12-06 12:15:00
07,07339,2,3,3,2,3,5,2020-12-06 12:15:00
07,07340,1,0,0,1,6,3,2020-12-06 12:15:00
