bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,1,1,2,14,36,2020-11-12 12:15:00
01,01002,5,1,1,3,53,113,2020-11-12 12:15:00
01,01003,2,3,2,2,35,103,2020-11-12 12:15:00
01,01004,1,0,0,1,5,20,2020-11-12 12:15:00
01,01051,1,1,1,1,11,33,2020-11-12 12:15:00
01,01053,2,1,1,2,5,15,2020-11-12 12:15:00
01,01054,3,0,0,3,19,20,2020-11-12 12:15:00
01,01055,3,1,1,3,22,29,2020-11-12 12:15:00
01,01056,2,1,1,2,10,29,2020-11-12 12:15:00
01,01057,1,4,4,1,2,10,2020-11-12 12:15:00
01,01058,5,1,0,3,21,21,2020-11-12 12:15:00
01,01059,1,0,0,1,10,14,2020-11-12 12:15:00
01,01060,4,2,0,4,38,79,2020-11-12 12:15:00
01,01061,3,2,1,1,15,34,2020-11-12 12:15:00
01,01062,3,3,0,3,16,33,2020-11-12 12:15:00
02,02000,34,71,40,24,159,571,2020-11-12 12:15:00
03,03101,7,4,2,5,49,96,2020-11-12 12:15:00
03,03102,2,7,6,2,5,24,2020-11-12 12:15:00
03,03103,1,2,1,1,9,27,2020-11-12 12:15:00
03,03151,2,2,0,2,9,14,2020-11-12 12:15:00
03,03153,3,2,2,3,16,29,2020-11-12 12:15:00
03,03154,1,0,0,1,11,15,2020-11-12 12:15:00
03,03155,2,0,0,2,7,14,2020-11-12 12:15:00
03,03157,1,2,1,1,6,11,2020-11-12 12:15:00
03,03158,1,3,2,1,2,14,2020-11-12 12:15:00
03,03159,8,7,3,7,57,128,2020-11-12 12:15:00
03,03241,19,31,22,16,194,353,2020-11-12 12:15:00
03,03251,3,5,5,3,3,17,2020-11-12 12:15:00
03,03252,6,4,2,4,13,57,2020-11-12 12:15:00
03,03254,7,6,5,4,19,55,2020-11-12 12:15:00
03,03255,1,0,0,1,5,9,2020-11-12 12:15:00
03,03256,1,2,1,1,4,20,2020-11-12 12:15:00
03,03257,1,4,2,1,2,19,2020-11-12 12:15:00
03,03351,2,4,4,1,12,23,2020-11-12 12:15:00
03,03352,2,2,2,2,6,9,2020-11-12 12:15:00
03,03353,3,4,1,3,9,27,2020-11-12 12:15:00
03,03354,1,0,0,1,2,4,2020-11-12 12:15:00
03,03355,4,5,1,2,6,36,2020-11-12 12:15:00
03,03356,3,1,1,2,2,11,2020-11-12 12:15:00
03,03357,3,4,2,2,5,33,2020-11-12 12:15:00
03,03358,2,5,1,2,3,17,2020-11-12 12:15:00
03,03359,3,2,2,2,8,25,2020-11-12 12:15:00
03,03360,2,1,0,2,19,63,2020-11-12 12:15:00
03,03361,2,3,1,2,3,12,2020-11-12 12:15:00
03,03401,1,6,4,1,7,16,2020-11-12 12:15:00
03,03402,1,2,0,1,5,15,2020-11-12 12:15:00
03,03403,5,12,11,3,13,103,2020-11-12 12:15:00
03,03404,5,13,5,4,31,91,2020-11-12 12:15:00
03,03405,2,1,1,1,20,20,2020-11-12 12:15:00
03,03451,3,2,0,2,7,26,2020-11-12 12:15:00
03,03452,4,6,0,3,12,27,2020-11-12 12:15:00
03,03453,3,9,5,3,1,27,2020-11-12 12:15:00
03,03454,10,12,5,6,42,51,2020-11-12 12:15:00
03,03455,2,0,0,2,8,29,2020-11-12 12:15:00
03,03456,1,7,4,1,5,27,2020-11-12 12:15:00
03,03457,6,2,1,4,25,12,2020-11-12 12:15:00
03,03458,1,1,1,1,4,5,2020-11-12 12:15:00
03,03459,7,2,1,6,48,70,2020-11-12 12:15:00
03,03460,5,4,3,3,8,28,2020-11-12 12:15:00
03,03461,2,0,0,2,6,11,2020-11-12 12:15:00
03,03462,1,0,0,1,0,8,2020-11-12 12:15:00
04,04011,10,29,18,9,30,147,2020-11-12 12:15:00
04,04012,3,2,1,3,17,21,2020-11-12 12:15:00
