bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,0,0,2,17,38,2020-08-29 12:15:00
01,01002,5,1,0,3,117,112,2020-08-29 12:15:00
01,01003,2,0,0,2,101,116,2020-08-29 12:15:00
01,01004,1,0,0,1,8,17,2020-08-29 12:15:00
01,01051,1,0,0,1,12,42,2020-08-29 12:15:00
01,01053,2,0,0,2,8,16,2020-08-29 12:15:00
01,01054,3,0,0,3,18,21,2020-08-29 12:15:00
01,01055,3,0,0,3,12,40,2020-08-29 12:15:00
01,01056,2,1,0,2,20,20,2020-08-29 12:15:00
01,01057,1,0,0,1,4,8,2020-08-29 12:15:00
01,01058,5,0,0,3,15,39,2020-08-29 12:15:00
01,01059,1,0,0,1,9,15,2020-08-29 12:15:00
01,01060,4,0,0,4,49,67,2020-08-29 12:15:00
01,01061,3,0,0,1,16,33,2020-08-29 12:15:00
01,01062,3,0,0,3,23,32,2020-08-29 12:15:00
02,02000,34,8,6,24,280,594,2020-08-29 12:15:00
03,03101,7,0,0,5,57,93,2020-08-29 12:15:00
03,03102,2,0,0,2,20,9,2020-08-29 12:15:00
03,03103,1,0,0,1,8,26,2020-08-29 12:15:00
03,03151,2,1,0,2,11,25,2020-08-29 12:15:00
03,03153,3,0,0,3,35,47,2020-08-29 12:15:00
03,03154,1,0,0,1,16,18,2020-08-29 12:15:00
03,03155,2,0,0,2,6,17,2020-08-29 12:15:00
03,03157,1,0,0,1,7,15,2020-08-29 12:15:00
03,03158,1,0,0,1,6,10,2020-08-29 12:15:00
03,03159,8,0,0,7,57,135,2020-08-29 12:15:00
03,03241,19,6,4,16,136,356,2020-08-29 12:15:00
03,03251,3,0,0,3,7,10,2020-08-29 12:15:00
03,03252,6,1,0,4,22,53,2020-08-29 12:15:00
03,03254,7,1,1,4,33,59,2020-08-29 12:15:00
03,03255,1,0,0,1,4,10,2020-08-29 12:15:00
03,03256,1,0,0,1,8,12,2020-08-29 12:15:00
03,03257,1,0,0,1,6,17,2020-08-29 12:15:00
03,03351,3,1,0,1,9,32,2020-08-29 12:15:00
03,03352,2,0,0,2,22,4,2020-08-29 12:15:00
03,03353,3,1,0,3,7,33,2020-08-29 12:15:00
03,03354,1,0,0,1,10,5,2020-08-29 12:15:00
03,03355,4,0,0,2,23,36,2020-08-29 12:15:00
03,03356,3,0,0,2,8,7,2020-08-29 12:15:00
03,03357,3,0,0,2,14,24,2020-08-29 12:15:00
03,03358,3,0,0,3,10,25,2020-08-29 12:15:00
03,03359,3,0,0,2,6,27,2020-08-29 12:15:00
03,03360,2,0,0,2,19,63,2020-08-29 12:15:00
03,03361,2,0,0,2,3,12,2020-08-29 12:15:00
03,03401,1,0,0,1,5,11,2020-08-29 12:15:00
03,03402,1,1,0,1,11,9,2020-08-29 12:15:00
03,03403,5,0,0,3,63,95,2020-08-29 12:15:00
03,03404,4,2,1,3,23,91,2020-08-29 12:15:00
03,03405,2,0,0,1,15,25,2020-08-29 12:15:00
03,03451,3,0,0,2,8,21,2020-08-29 12:15:00
03,03452,4,0,0,3,10,34,2020-08-29 12:15:00
03,03453,3,1,1,3,14,22,2020-08-29 12:15:00
03,03454,11,0,0,7,28,90,2020-08-29 12:15:00
03,03455,2,0,0,2,6,31,2020-08-29 12:15:00
03,03456,1,0,0,1,5,25,2020-08-29 12:15:00
03,03457,4,0,0,2,20,22,2020-08-29 12:15:00
03,03458,1,0,0,1,3,7,2020-08-29 12:15:00
03,03459,7,2,0,6,48,75,2020-08-29 12:15:00
03,03460,5,0,0,3,16,25,2020-08-29 12:15:00
03,03461,2,0,0,2,3,13,2020-08-29 12:15:00
03,03462,1,0,0,1,2,6,2020-08-29 12:15:00
04,04011,10,2,2,9,39,125,2020-08-29 12:15:00
04,04012,4,1,1,3,33,32,2020-08-29 12:15:00
05,05111,13,4,3,11,57,236,2020-08-29 12:15:00
05,05112,15,9,7,9,82,168,2020-08-29 12:15:00
05,05113,17,6,6,14,84,343,2020-08-29 12:15:00
05,05114,7,2,2,4,18,80,2020-08-29 12:15:00
05,05116,6,0,0,4,36,62,2020-08-29 12:15:00
05,05117,2,1,0,2,32,23,2020-08-29 12:15:00
05,05119,7,0,0,4,28,65,2020-08-29 12:15:00
05,05120,1,1,1,1,12,24,2020-08-29 12:15:00
05,05122,4,0,0,3,28,58,2020-08-29 12:15:00
05,05124,7,1,1,5,48,114,2020-08-29 12:15:00
05,05154,8,1,1,5,32,43,2020-08-29 12:15:00
05,05158,5,0,0,4,21,31,2020-08-29 12:15:00
05,05162,8,1,1,6,34,86,2020-08-29 12:15:00
05,05166,4,0,0,4,17,27,2020-08-29 12:15:00
05,05170,11,5,3,8,117,90,2020-08-29 12:15:00
05,05314,18,1,1,11,66,226,2020-08-29 12:15:00
05,05315,31,10,7,18,68,413,2020-08-29 12:15:00
05,05316,5,1,0,2,31,75,2020-08-29 12:15:00
05,05334,12,4,3,7,31,234,2020-08-29 12:15:00
05,05358,7,0,0,5,21,53,2020-08-29 12:15:00
05,05362,7,0,0,7,23,53,2020-08-29 12:15:00
05,05366,3,0,0,3,5,27,2020-08-29 12:15:00
