bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,1,1,2,10,40,2020-12-09 12:15:00
01,01002,5,7,6,3,54,112,2020-12-09 12:15:00
01,01003,2,4,1,2,27,111,2020-12-09 12:15:00
01,01004,1,1,0,1,4,21,2020-12-09 12:15:00
01,01051,1,0,0,1,4,40,2020-12-09 12:15:00
01,01053,2,2,0,2,6,14,2020-12-09 12:15:00
01,01054,3,0,0,3,8,21,2020-12-09 12:15:00
01,01055,3,0,0,3,11,40,2020-12-09 12:15:00
01,01056,2,5,2,2,4,30,2020-12-09 12:15:00
01,01057,1,1,0,1,4,8,2020-12-09 12:15:00
01,01058,5,0,0,3,18,24,2020-12-09 12:15:00
01,01059,1,0,0,1,7,17,2020-12-09 12:15:00
01,01060,4,2,2,4,42,75,2020-12-09 12:15:00
01,01061,3,2,1,1,17,32,2020-12-09 12:15:00
01,01062,3,1,1,3,13,36,2020-12-09 12:15:00
02,02000,34,91,61,24,129,550,2020-12-09 12:15:00
03,03101,7,5,3,5,47,92,2020-12-09 12:15:00
03,03102,2,3,3,2,10,19,2020-12-09 12:15:00
03,03103,1,3,1,1,10,26,2020-12-09 12:15:00
03,03151,2,2,0,2,6,14,2020-12-09 12:15:00
03,03153,3,1,0,3,7,31,2020-12-09 12:15:00
03,03154,1,0,0,1,12,14,2020-12-09 12:15:00
03,03155,2,0,0,2,5,16,2020-12-09 12:15:00
03,03157,1,5,1,1,0,16,2020-12-09 12:15:00
03,03158,1,3,3,1,4,12,2020-12-09 12:15:00
03,03159,8,10,2,7,45,141,2020-12-09 12:15:00
03,03241,19,36,21,16,58,370,2020-12-09 12:15:00
03,03251,3,3,3,3,8,11,2020-12-09 12:15:00
03,03252,6,3,3,4,16,55,2020-12-09 12:15:00
03,03254,7,8,4,4,12,60,2020-12-09 12:15:00
03,03255,1,0,0,1,0,14,2020-12-09 12:15:00
03,03256,1,0,0,1,5,19,2020-12-09 12:15:00
03,03257,1,6,1,1,2,23,2020-12-09 12:15:00
03,03351,2,2,1,1,5,25,2020-12-09 12:15:00
03,03352,2,3,3,2,4,11,2020-12-09 12:15:00
03,03353,3,2,1,3,4,32,2020-12-09 12:15:00
03,03354,1,0,0,1,0,8,2020-12-09 12:15:00
03,03355,4,3,1,2,7,37,2020-12-09 12:15:00
03,03356,3,1,1,2,3,10,2020-12-09 12:15:00
03,03357,3,1,1,2,10,24,2020-12-09 12:15:00
03,03358,2,1,0,2,6,14,2020-12-09 12:15:00
03,03359,3,1,0,2,6,25,2020-12-09 12:15:00
03,03360,2,2,1,2,18,60,2020-12-09 12:15:00
03,03361,2,1,1,2,5,10,2020-12-09 12:15:00
03,03401,1,5,4,1,0,18,2020-12-09 12:15:00
03,03402,1,0,0,1,5,15,2020-12-09 12:15:00
03,03403,5,11,5,3,11,98,2020-12-09 12:15:00
03,03404,5,17,10,4,20,112,2020-12-09 12:15:00
03,03405,3,6,2,1,19,26,2020-12-09 12:15:00
03,03451,3,4,2,2,4,29,2020-12-09 12:15:00
03,03452,4,1,0,3,12,27,2020-12-09 12:15:00
03,03453,3,5,4,3,4,26,2020-12-09 12:15:00
03,03454,10,6,4,6,29,66,2020-12-09 12:15:00
03,03455,2,2,1,2,8,29,2020-12-09 12:15:00
03,03456,1,4,1,1,5,23,2020-12-09 12:15:00
03,03457,6,2,1,4,17,15,2020-12-09 12:15:00
03,03458,1,2,2,1,1,6,2020-12-09 12:15:00
03,03459,7,3,2,6,48,72,2020-12-09 12:15:00
03,03460,5,1,0,3,10,26,2020-12-09 12:15:00
03,03461,2,0,0,2,6,11,2020-12-09 12:15:00
03,03462,1,1,1,1,1,7,2020-12-09 12:15:00
04,04011,10,26,17,9,16,155,2020-12-09 12:15:00
04,04012,4,6,5,3,12,46,2020-12-09 12:15:00
05,05111,14,46,32,11,39,262,2020-12-09 12:15:00
05,05112,16,41,24,9,23,192,2020-12-09 12:15:00
05,05113,16,55,46,13,53,326,2020-12-09 12:15:00
05,05114,7,12,10,4,20,75,2020-12-09 12:15:00
05,05116,6,21,10,4,9,86,2020-12-09 12:15:00
05,05117,2,5,1,2,6,26,2020-12-09 12:15:00
05,05119,7,17,8,4,36,66,2020-12-09 12:15:00
05,05120,1,6,2,1,4,26,2020-12-09 12:15:00
05,05122,4,21,18,3,19,67,2020-12-09 12:15:00
05,05124,7,24,18,5,26,124,2020-12-09 12:15:00
05,05154,8,7,4,5,22,51,2020-12-09 12:15:00
05,05158,7,13,6,6,15,48,2020-12-09 12:15:00
05,05162,7,10,3,5,19,88,2020-12-09 12:15:00
05,05166,4,4,2,4,13,24,2020-12-09 12:15:00
05,05170,11,29,21,8,21,112,2020-12-09 12:15:00
05,05314,18,42,32,11,30,250,2020-12-09 12:15:00
05,05315,31,85,55,18,36,417,2020-12-09 12:15:00
05,05316,5,8,4,2,18,71,2020-12-09 12:15:00
05,05334,13,39,28,7,16,283,2020-12-09 12:15:00
05,05358,7,11,6,5,13,54,2020-12-09 12:15:00
05,05362,7,12,9,7,16,54,2020-12-09 12:15:00
05,05366,3,2,2,3,3,25,2020-12-09 12:15:00
05,05370,3,8,7,3,4,32,2020-12-09 12:15:00
05,05374,6,13,6,6,15,76,2020-12-09 12:15:00
05,05378,4,10,4,4,4,41,2020-12-09 12:15:00
05,05382,7,13,5,6,11,74,2020-12-09 12:15:00
05,05512,2,5,4,2,10,30,2020-12-09 12:15:00
05,05513,7,21,12,4,19,88,2020-12-09 12:15:00
05,05515,9,21,12,7,35,230,2020-12-09 12:15:00
05,05554,6,7,4,5,28,45,2020-12-09 12:15:00
05,05558,5,1,0,3,9,25,2020-12-09 12:15:00
05,05562,15,29,19,14,35,202,2020-12-09 12:15:00
05,05566,7,8,4,5,22,76,2020-12-09 12:15:00
05,05570,6,7,6,5,10,38,2020-12-09 12:15:00
05,05711,6,35,21,4,29,123,2020-12-09 12:15:00
05,05754,4,13,6,4,22,36,2020-12-09 12:15:00
05,05758,5,10,6,3,15,53,2020-12-09 12:15:00
05,05762,6,3,3,5,9,27,2020-12-09 12:15:00
05,05766,2,14,5,2,2,48,2020-12-09 12:15:00
05,05770,8,30,12,6,20,210,2020-12-09 12:15:00
05,05774,7,16,13,5,17,87,2020-12-09 12:15:00
05,05911,8,27,21,6,31,168,2020-12-09 12:15:00
05,05913,9,31,21,9,31,265,2020-12-09 12:15:00
05,05914,7,21,12,5,13,67,2020-12-09 12:15:00
05,05915,7,12,7,5,16,73,2020-12-09 12:15:00
05,05916,4,15,13,4,9,57,2020-12-09 12:15:00
05,05954,7,9,2,6,23,106,2020-12-09 12:15:00
05,05958,10,13,4,9,37,91,2020-12-09 12:15:00
05,05962,10,23,20,8,24,99,2020-12-09 12:15:00
05,05966,3,3,1,3,17,15,2020-12-09 12:15:00
05,05970,8,7,5,7,30,110,2020-12-09 12:15:00
05,05974,9,10,3,7,16,67,2020-12-09 12:15:00
05,05978,8,30,18,8,17,93,2020-12-09 12:15:00
06,06411,7,14,10,4,16,81,2020-12-09 12:15:00
06,06412,17,72,35,12,44,251,2020-12-09 12:15:00
06,06413,4,13,2,2,27,81,2020-12-09 12:15:00
06,06414,6,24,13,4,14,79,2020-12-09 12:15:00
06,06431,5,8,5,5,1,37,2020-12-09 12:15:00
06,06432,2,14,11,2,0,24,2020-12-09 12:15:00
06,06433,2,9,4,2,0,17,2020-12-09 12:15:00
06,06434,2,7,7,2,3,25,2020-12-09 12:15:00
06,06435,7,19,9,4,13,66,2020-12-09 12:15:00
06,06436,2,9,7,2,5,23,2020-12-09 12:15:00
06,06437,2,7,5,2,2,124,2020-12-09 12:15:00
06,06438,2,12,6,2,3,18,2020-12-09 12:15:00
06,06439,2,5,4,2,3,12,2020-12-09 12:15:00
06,06440,5,17,12,5,4,79,2020-12-09 12:15:00
06,06531,6,41,25,4,20,203,2020-12-09 12:15:00
06,06532,3,3,1,3,3,58,2020-12-09 12:15:00
06,06533,4,14,9,4,6,46,2020-12-09 12:15:00
06,06534,3,8,4,3,17,138,2020-12-09 12:15:00
06,06535,4,3,1,4,4,22,2020-12-09 12:15:00
06,06611,6,24,19,6,15,141,2020-12-09 12:15:00
06,06631,5,20,11,3,8,84,2020-12-09 12:15:00
06,06632,4,13,7,3,13,48,2020-12-09 12:15:00
06,06633,4,3,2,4,14,18,2020-12-09 12:15:00
06,06634,3,7,5,3,2,22,2020-12-09 12:15:00
06,06635,7,8,3,7,24,69,2020-12-09 12:15:00
06,06636,3,6,4,3,8,28,2020-12-09 12:15:00
07,07111,6,15,5,4,34,79,2020-12-09 12:15:00
07,07131,2,3,2,2,2,17,2020-12-09 12:15:00
07,07132,2,0,0,2,6,10,2020-12-09 12:15:00
07,07133,6,10,7,4,15,34,2020-12-09 12:15:00
07,07134,2,0,0,2,2,20,2020-12-09 12:15:00
07,07135,2,0,0,2,8,5,2020-12-09 12:15:00
07,07137,3,0,0,3,21,12,2020-12-09 12:15:00
07,07138,8,6,3,5,24,52,2020-12-09 12:15:00
07,07140,2,2,1,2,6,8,2020-12-09 12:15:00
07,07141,5,5,4,5,4,25,2020-12-09 12:15:00
07,07143,4,7,4,4,12,25,2020-12-09 12:15:00
07,07211,6,9,6,3,13,81,2020-12-09 12:15:00
