bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,0,0,2,20,35,2020-09-29 12:15:00
01,01002,5,1,1,3,116,113,2020-09-29 12:15:00
01,01003,2,0,0,2,108,109,2020-09-29 12:15:00
01,01004,1,1,1,1,5,20,2020-09-29 12:15:00
01,01051,1,0,0,1,15,39,2020-09-29 12:15:00
01,01053,2,0,0,2,7,17,2020-09-29 12:15:00
01,01054,3,0,0,3,13,26,2020-09-29 12:15:00
01,01055,3,0,0,3,18,33,2020-09-29 12:15:00
01,01056,2,0,0,2,11,29,2020-09-29 12:15:00
01,01057,1,0,0,1,6,6,2020-09-29 12:15:00
01,01058,5,0,0,3,14,40,2020-09-29 12:15:00
01,01059,1,0,0,1,8,16,2020-09-29 12:15:00
01,01060,4,0,0,4,47,73,2020-09-29 12:15:00
01,01061,3,0,0,1,17,32,2020-09-29 12:15:00
01,01062,3,1,0,3,22,33,2020-09-29 12:15:00
02,02000,34,17,11,24,249,589,2020-09-29 12:15:00
03,03101,7,0,0,5,47,103,2020-09-29 12:15:00
03,03102,2,0,0,2,11,18,2020-09-29 12:15:00
03,03103,1,0,0,1,10,26,2020-09-29 12:15:00
03,03151,2,0,0,2,9,24,2020-09-29 12:15:00
03,03153,3,0,0,3,40,42,2020-09-29 12:15:00
03,03154,1,0,0,1,9,25,2020-09-29 12:15:00
03,03155,2,0,0,2,8,15,2020-09-29 12:15:00
03,03157,1,1,0,1,8,14,2020-09-29 12:15:00
03,03158,1,1,0,1,6,10,2020-09-29 12:15:00
03,03159,8,3,2,7,60,140,2020-09-29 12:15:00
03,03241,18,8,6,16,178,361,2020-09-29 12:15:00
03,03251,3,1,1,3,9,10,2020-09-29 12:15:00
03,03252,6,2,1,4,23,53,2020-09-29 12:15:00
03,03254,7,0,0,4,42,50,2020-09-29 12:15:00
03,03255,1,0,0,1,2,12,2020-09-29 12:15:00
03,03256,1,0,0,1,10,14,2020-09-29 12:15:00
03,03257,1,1,0,1,0,23,2020-09-29 12:15:00
03,03351,3,3,1,1,9,32,2020-09-29 12:15:00
03,03352,2,0,0,2,18,8,2020-09-29 12:15:00
03,03353,3,1,1,3,10,31,2020-09-29 12:15:00
03,03354,1,0,0,1,8,7,2020-09-29 12:15:00
03,03355,4,0,0,2,15,39,2020-09-29 12:15:00
03,03356,3,0,0,2,5,10,2020-09-29 12:15:00
03,03357,3,1,1,2,11,27,2020-09-29 12:15:00
03,03358,3,0,0,3,10,24,2020-09-29 12:15:00
03,03359,3,0,0,2,6,27,2020-09-29 12:15:00
03,03360,2,0,0,2,16,66,2020-09-29 12:15:00
03,03361,2,0,0,2,5,10,2020-09-29 12:15:00
03,03401,1,0,0,1,5,11,2020-09-29 12:15:00
03,03402,1,0,0,1,7,13,2020-09-29 12:15:00
03,03403,5,4,0,3,46,97,2020-09-29 12:15:00
03,03404,5,1,1,4,32,91,2020-09-29 12:15:00
03,03405,2,0,0,1,17,23,2020-09-29 12:15:00
03,03451,3,0,0,2,2,31,2020-09-29 12:15:00
03,03452,4,1,0,3,16,23,2020-09-29 12:15:00
03,03453,3,1,0,3,18,16,2020-09-29 12:15:00
03,03454,11,0,0,7,35,84,2020-09-29 12:15:00
03,03455,2,0,0,2,10,27,2020-09-29 12:15:00
03,03456,1,0,0,1,9,21,2020-09-29 12:15:00
03,03457,4,0,0,2,25,17,2020-09-29 12:15:00
03,03458,1,0,0,1,5,5,2020-09-29 12:15:00
03,03459,7,0,0,6,51,63,2020-09-29 12:15:00
03,03460,5,0,0,3,13,28,2020-09-29 12:15:00
03,03461,2,0,0,2,7,10,2020-09-29 12:15:00
03,03462,1,1,0,1,1,7,2020-09-29 12:15:00
04,04011,10,3,0,9,34,136,2020-09-29 12:15:00
04,04012,4,0,0,3,19,48,2020-09-29 12:15:00
05,05111,13,3,1,11,82,250,2020-09-29 12:15:00
05,05112,16,4,3,9,81,189,2020-09-29 12:15:00
05,05113,17,4,4,14,78,342,2020-09-29 12:15:00
05,05114,7,0,0,4,24,75,2020-09-29 12:15:00
05,05116,6,1,1,4,19,80,2020-09-29 12:15:00
05,05117,2,0,0,2,26,29,2020-09-29 12:15:00
05,05119,7,2,1,4,48,50,2020-09-29 12:15:00
05,05120,1,0,0,1,15,21,2020-09-29 12:15:00
05,05122,4,0,0,3,28,58,2020-09-29 12:15:00
05,05124,7,2,2,5,39,123,2020-09-29 12:15:00
05,05154,8,0,0,5,33,41,2020-09-29 12:15:00
05,05158,7,1,0,6,12,54,2020-09-29 12:15:00
05,05162,7,1,0,5,34,82,2020-09-29 12:15:00
05,05166,4,0,0,4,16,27,2020-09-29 12:15:00
05,05170,11,0,0,8,106,101,2020-09-29 12:15:00
05,05314,18,4,4,11,51,237,2020-09-29 12:15:00
05,05315,31,22,14,18,74,418,2020-09-29 12:15:00
05,05316,5,0,0,2,24,80,2020-09-29 12:15:00
05,05334,13,3,3,7,33,257,2020-09-29 12:15:00
05,05358,7,1,0,5,34,45,2020-09-29 12:15:00
05,05362,7,1,1,7,21,53,2020-09-29 12:15:00
05,05366,3,1,1,3,13,17,2020-09-29 12:15:00
05,05370,3,2,2,3,6,30,2020-09-29 12:15:00
05,05374,7,0,0,7,38,79,2020-09-29 12:15:00
05,05378,4,0,0,4,13,39,2020-09-29 12:15:00
05,05382,7,0,0,6,12,75,2020-09-29 12:15:00
05,05512,2,0,0,2,31,36,2020-09-29 12:15:00
05,05513,8,2,1,4,41,84,2020-09-29 12:15:00
05,05515,9,3,1,7,33,232,2020-09-29 12:15:00
05,05554,6,0,0,5,39,39,2020-09-29 12:15:00
05,05558,5,0,0,3,14,31,2020-09-29 12:15:00
05,05562,15,1,0,14,70,178,2020-09-29 12:15:00
05,05566,7,0,0,5,38,70,2020-09-29 12:15:00
05,05570,6,1,1,5,39,34,2020-09-29 12:15:00
05,05711,6,2,1,4,44,120,2020-09-29 12:15:00
05,05754,3,1,0,3,20,26,2020-09-29 12:15:00
05,05758,5,1,1,3,25,51,2020-09-29 12:15:00
05,05762,6,0,0,5,31,26,2020-09-29 12:15:00
05,05766,2,0,0,2,22,55,2020-09-29 12:15:00
05,05770,8,4,2,6,70,206,2020-09-29 12:15:00
05,05774,7,3,3,5,49,90,2020-09-29 12:15:00
05,05911,8,3,3,6,59,165,2020-09-29 12:15:00
05,05913,9,3,1,9,67,243,2020-09-29 12:15:00
05,05914,7,2,2,5,20,59,2020-09-29 12:15:00
05,05915,7,2,1,5,52,62,2020-09-29 12:15:00
05,05916,4,2,1,4,22,45,2020-09-29 12:15:00
05,05954,7,2,1,6,32,102,2020-09-29 12:15:00
05,05958,10,0,0,9,48,88,2020-09-29 12:15:00
05,05962,10,1,0,8,47,76,2020-09-29 12:15:00
05,05966,3,2,2,3,21,16,2020-09-29 12:15:00
05,05970,8,2,1,7,46,97,2020-09-29 12:15:00
05,05974,9,1,0,7,28,65,2020-09-29 12:15:00
05,05978,8,1,0,8,30,87,2020-09-29 12:15:00
06,06411,7,2,2,4,28,80,2020-09-29 12:15:00
06,06412,17,8,4,12,43,265,2020-09-29 12:15:00
06,06413,4,1,0,2,10,93,2020-09-29 12:15:00
06,06414,6,4,3,4,31,70,2020-09-29 12:15:00
06,06431,5,0,0,5,17,32,2020-09-29 12:15:00
06,06432,2,0,0,2,3,26,2020-09-29 12:15:00
06,06433,2,3,0,2,7,11,2020-09-29 12:15:00
06,06434,3,0,0,3,7,22,2020-09-29 12:15:00
06,06435,7,1,0,4,24,63,2020-09-29 12:15:00
06,06436,2,1,1,2,1,28,2020-09-29 12:15:00
06,06437,2,0,0,2,17,109,2020-09-29 12:15:00
06,06438,2,2,2,2,6,26,2020-09-29 12:15:00
06,06439,2,0,0,2,9,9,2020-09-29 12:15:00
06,06440,5,2,1,5,13,75,2020-09-29 12:15:00
06,06531,6,3,2,4,51,193,2020-09-29 12:15:00
06,06532,2,0,0,2,21,40,2020-09-29 12:15:00
06,06533,4,0,0,4,19,40,2020-09-29 12:15:00
06,06534,3,1,0,3,23,139,2020-09-29 12:15:00
06,06535,4,0,0,4,20,17,2020-09-29 12:15:00
06,06611,6,1,1,6,48,163,2020-09-29 12:15:00
06,06631,5,0,0,3,23,70,2020-09-29 12:15:00
06,06632,3,0,0,3,28,48,2020-09-29 12:15:00
06,06633,4,0,0,4,9,25,2020-09-29 12:15:00
06,06634,3,0,0,3,20,23,2020-09-29 12:15:00
06,06635,7,1,0,7,42,66,2020-09-29 12:15:00
06,06636,3,0,0,3,22,22,2020-09-29 12:15:00
07,07111,6,1,0,4,51,90,2020-09-29 12:15:00
07,07131,2,1,0,2,4,15,2020-09-29 12:15:00
07,07132,2,0,0,2,9,7,2020-09-29 12:15:00
07,07133,6,1,1,4,26,27,2020-09-29 12:15:00
07,07134,2,0,0,2,7,16,2020-09-29 12:15:00
07,07135,2,0,0,2,8,5,2020-09-29 12:15:00
07,07137,4,0,0,4,25,21,2020-09-29 12:15:00
07,07138,7,1,1,5,25,63,2020-09-29 12:15:00
07,07140,2,0,0,2,10,6,2020-09-29 12:15:00
07,07141,5,0,0,5,16,30,2020-09-29 12:15:00
