bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,2,0,0,2,48,37,2020-06-24 12:15:00
01,01002,5,0,0,3,124,114,2020-06-24 12:15:00
01,01003,2,0,0,2,125,118,2020-06-24 12:15:00
01,01004,1,0,0,1,19,21,2020-06-24 12:15:00
01,01051,1,0,0,1,12,44,2020-06-24 12:15:00
01,01053,2,0,0,2,0,0,2020-06-24 12:15:00
01,01054,3,0,0,3,18,26,2020-06-24 12:15:00
01,01055,3,0,0,3,6,10,2020-06-24 12:15:00
01,01056,2,0,0,2,0,0,2020-06-24 12:15:00
01,01057,1,0,0,1,4,8,2020-06-24 12:15:00
01,01058,3,0,0,3,15,35,2020-06-24 12:15:00
01,01059,1,0,0,1,10,14,2020-06-24 12:15:00
01,01060,4,0,0,4,52,82,2020-06-24 12:15:00
01,01061,1,0,0,1,16,22,2020-06-24 12:15:00
01,01062,3,0,0,3,5,15,2020-06-24 12:15:00
02,02000,28,11,9,24,287,468,2020-06-24 12:15:00
03,03101,5,0,0,5,41,94,2020-06-24 12:15:00
03,03102,2,0,0,2,8,19,2020-06-24 12:15:00
03,03151,2,0,0,2,15,21,2020-06-24 12:15:00
03,03153,3,0,0,3,16,29,2020-06-24 12:15:00
03,03154,1,0,0,1,12,22,2020-06-24 12:15:00
03,03155,2,1,0,2,4,11,2020-06-24 12:15:00
03,03157,1,0,0,1,0,0,2020-06-24 12:15:00
03,03158,1,0,0,1,4,12,2020-06-24 12:15:00
03,03159,8,1,1,7,71,142,2020-06-24 12:15:00
03,03241,16,11,5,16,125,291,2020-06-24 12:15:00
03,03251,3,0,0,3,2,4,2020-06-24 12:15:00
03,03252,4,1,1,4,6,24,2020-06-24 12:15:00
03,03254,5,0,0,4,18,40,2020-06-24 12:15:00
03,03255,1,0,0,1,0,0,2020-06-24 12:15:00
03,03256,1,0,0,1,0,0,2020-06-24 12:15:00
03,03257,1,0,0,1,0,0,2020-06-24 12:15:00
03,03351,3,0,0,1,6,35,2020-06-24 12:15:00
03,03352,2,1,1,2,5,13,2020-06-24 12:15:00
