bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,2,0,0,2,49,35,2020-07-15 12:15:00
01,01002,5,0,0,3,142,113,2020-07-15 12:15:00
01,01003,2,0,0,2,131,112,2020-07-15 12:15:00
01,01004,1,0,0,1,8,17,2020-07-15 12:15:00
01,01051,1,0,0,1,14,42,2020-07-15 12:15:00
01,01053,2,0,0,2,4,24,2020-07-15 12:15:00
01,01054,3,0,0,3,21,23,2020-07-15 12:15:00
01,01055,3,0,0,3,18,37,2020-07-15 12:15:00
01,01056,2,0,0,2,7,31,2020-07-15 12:15:00
01,01057,1,0,0,1,3,9,2020-07-15 12:15:00
01,01058,3,0,0,3,15,35,2020-07-15 12:15:00
01,01059,1,0,0,1,13,11,2020-07-15 12:15:00
01,01060,4,0,0,4,60,74,2020-07-15 12:15:00
01,01061,1,0,0,1,11,27,2020-07-15 12:15:00
01,01062,3,0,0,3,28,32,2020-07-15 12:15:00
02,02000,27,9,6,23,343,598,2020-07-15 12:15:00
03,03101,5,1,1,5,56,100,2020-07-15 12:15:00
03,03102,2,0,0,2,7,20,2020-07-15 12:15:00
03,03103,1,1,0,1,13,21,2020-07-15 12:15:00
03,03151,2,0,0,2,4,32,2020-07-15 12:15:00
03,03153,3,0,0,3,52,50,2020-07-15 12:15:00
03,03154,1,0,0,1,11,23,2020-07-15 12:15:00
03,03155,2,0,0,2,7,16,2020-07-15 12:15:00
03,03157,1,0,0,1,10,12,2020-07-15 12:15:00
03,03158,1,0,0,1,5,11,2020-07-15 12:15:00
03,03159,8,0,0,7,72,148,2020-07-15 12:15:00
03,03241,16,3,1,16,151,343,2020-07-15 12:15:00
03,03251,3,0,0,3,8,7,2020-07-15 12:15:00
03,03252,4,2,1,4,13,61,2020-07-15 12:15:00
03,03254,5,0,0,4,40,63,2020-07-15 12:15:00
03,03255,1,0,0,1,5,9,2020-07-15 12:15:00
03,03256,1,0,0,1,14,20,2020-07-15 12:15:00
03,03257,1,0,0,1,5,18,2020-07-15 12:15:00
03,03351,3,2,0,1,12,29,2020-07-15 12:15:00
03,03352,2,1,1,2,8,10,2020-07-15 12:15:00
03,03353,3,0,0,3,20,46,2020-07-15 12:15:00
03,03354,1,0,0,1,11,4,2020-07-15 12:15:00
03,03355,2,0,0,2,15,28,2020-07-15 12:15:00
03,03356,2,0,0,2,5,10,2020-07-15 12:15:00
03,03357,3,0,0,2,10,28,2020-07-15 12:15:00
03,03358,3,0,0,3,10,19,2020-07-15 12:15:00
03,03359,3,0,0,2,15,22,2020-07-15 12:15:00
03,03360,2,0,0,2,28,51,2020-07-15 12:15:00
03,03361,2,0,0,2,12,5,2020-07-15 12:15:00
03,03401,1,2,2,1,11,18,2020-07-15 12:15:00
03,03402,1,0,0,1,9,12,2020-07-15 12:15:00
03,03403,5,2,0,3,108,116,2020-07-15 12:15:00
03,03404,4,1,1,4,83,41,2020-07-15 12:15:00
03,03405,1,0,0,1,9,27,2020-07-15 12:15:00
03,03451,3,0,0,2,14,26,2020-07-15 12:15:00
03,03452,3,0,0,3,13,29,2020-07-15 12:15:00
03,03453,3,0,0,3,14,30,2020-07-15 12:15:00
03,03454,7,0,0,7,30,63,2020-07-15 12:15:00
03,03455,2,0,0,2,12,25,2020-07-15 12:15:00
03,03456,1,0,0,1,3,27,2020-07-15 12:15:00
03,03457,3,0,0,2,26,15,2020-07-15 12:15:00
03,03458,1,0,0,1,6,9,2020-07-15 12:15:00
03,03459,8,0,0,7,66,60,2020-07-15 12:15:00
03,03460,3,1,0,3,31,23,2020-07-15 12:15:00
03,03461,2,0,0,2,3,13,2020-07-15 12:15:00
03,03462,1,0,0,1,9,8,2020-07-15 12:15:00
04,04011,10,3,3,9,83,105,2020-07-15 12:15:00
04,04012,2,0,0,2,10,14,2020-07-15 12:15:00
05,05111,12,1,0,11,74,244,2020-07-15 12:15:00
05,05112,12,2,2,9,87,172,2020-07-15 12:15:00
05,05113,15,3,3,14,76,339,2020-07-15 12:15:00
05,05114,6,1,0,4,23,80,2020-07-15 12:15:00
05,05116,5,0,0,4,35,83,2020-07-15 12:15:00
05,05117,2,1,0,2,25,29,2020-07-15 12:15:00
05,05119,6,1,0,4,32,47,2020-07-15 12:15:00
05,05120,1,0,0,1,15,21,2020-07-15 12:15:00
05,05122,3,0,0,3,22,66,2020-07-15 12:15:00
05,05124,5,2,1,5,80,108,2020-07-15 12:15:00
05,05154,5,0,0,5,34,36,2020-07-15 12:15:00
05,05158,5,1,0,5,40,35,2020-07-15 12:15:00
05,05162,7,0,0,6,36,91,2020-07-15 12:15:00
05,05166,4,0,0,4,17,38,2020-07-15 12:15:00
05,05170,9,4,1,8,75,85,2020-07-15 12:15:00
05,05314,14,3,2,10,76,197,2020-07-15 12:15:00
05,05315,26,5,4,18,87,363,2020-07-15 12:15:00
05,05316,4,0,0,2,32,51,2020-07-15 12:15:00
05,05334,10,0,0,7,73,251,2020-07-15 12:15:00
05,05358,6,1,0,5,28,48,2020-07-15 12:15:00
05,05362,7,0,0,7,32,50,2020-07-15 12:15:00
05,05366,3,0,0,3,13,36,2020-07-15 12:15:00
05,05370,3,0,0,3,7,29,2020-07-15 12:15:00
