bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,0,0,2,17,38,2020-10-21 12:15:00
01,01002,5,0,0,3,110,119,2020-10-21 12:15:00
01,01003,2,2,2,2,111,106,2020-10-21 12:15:00
01,01004,1,1,1,1,2,23,2020-10-21 12:15:00
01,01051,1,2,1,1,9,45,2020-10-21 12:15:00
01,01053,2,0,0,2,9,15,2020-10-21 12:15:00
01,01054,3,0,0,3,12,27,2020-10-21 12:15:00
01,01055,3,0,0,3,15,36,2020-10-21 12:15:00
01,01056,2,0,0,2,18,22,2020-10-21 12:15:00
01,01057,1,0,0,1,3,9,2020-10-21 12:15:00
01,01058,5,0,0,3,20,22,2020-10-21 12:15:00
01,01059,1,0,0,1,9,15,2020-10-21 12:15:00
01,01060,4,0,0,4,43,77,2020-10-21 12:15:00
01,01061,3,0,0,1,19,30,2020-10-21 12:15:00
01,01062,3,1,1,3,18,31,2020-10-21 12:15:00
02,02000,34,27,12,24,257,574,2020-10-21 12:15:00
03,03101,7,1,0,5,53,97,2020-10-21 12:15:00
03,03102,2,1,1,2,5,24,2020-10-21 12:15:00
03,03103,1,1,0,1,8,28,2020-10-21 12:15:00
03,03151,2,1,0,2,14,22,2020-10-21 12:15:00
03,03153,1,0,0,1,34,18,2020-10-21 12:15:00
03,03154,1,1,0,1,11,23,2020-10-21 12:15:00
03,03155,2,0,0,2,7,16,2020-10-21 12:15:00
03,03157,1,2,2,1,2,14,2020-10-21 12:15:00
03,03158,1,0,0,1,5,11,2020-10-21 12:15:00
03,03159,8,2,1,7,49,142,2020-10-21 12:15:00
03,03241,19,11,6,16,177,372,2020-10-21 12:15:00
03,03251,3,1,1,3,9,8,2020-10-21 12:15:00
03,03252,6,0,0,4,14,56,2020-10-21 12:15:00
03,03254,7,1,0,4,35,57,2020-10-21 12:15:00
03,03255,1,0,0,1,6,8,2020-10-21 12:15:00
03,03256,1,0,0,1,10,14,2020-10-21 12:15:00
03,03257,1,0,0,1,7,16,2020-10-21 12:15:00
03,03351,3,3,2,1,9,32,2020-10-21 12:15:00
03,03352,2,0,0,2,20,6,2020-10-21 12:15:00
03,03353,3,0,0,3,5,34,2020-10-21 12:15:00
03,03354,1,0,0,1,0,8,2020-10-21 12:15:00
03,03355,4,0,0,2,16,38,2020-10-21 12:15:00
03,03356,3,1,1,2,3,11,2020-10-21 12:15:00
03,03357,3,0,0,2,15,23,2020-10-21 12:15:00
03,03358,2,0,0,2,11,12,2020-10-21 12:15:00
03,03359,3,1,0,2,14,19,2020-10-21 12:15:00
03,03360,2,0,0,2,20,62,2020-10-21 12:15:00
03,03361,2,0,0,2,7,8,2020-10-21 12:15:00
03,03401,1,3,3,1,10,17,2020-10-21 12:15:00
03,03402,1,0,0,1,6,14,2020-10-21 12:15:00
03,03403,5,6,5,3,42,94,2020-10-21 12:15:00
03,03404,5,2,1,4,48,76,2020-10-21 12:15:00
03,03405,1,0,0,1,6,26,2020-10-21 12:15:00
03,03451,3,0,0,2,3,26,2020-10-21 12:15:00
03,03452,4,0,0,3,13,26,2020-10-21 12:15:00
03,03453,3,4,1,3,17,17,2020-10-21 12:15:00
03,03454,10,3,3,6,39,60,2020-10-21 12:15:00
03,03455,2,1,1,2,10,27,2020-10-21 12:15:00
03,03456,1,3,1,1,5,25,2020-10-21 12:15:00
03,03457,6,0,0,4,33,14,2020-10-21 12:15:00
03,03458,1,0,0,1,1,9,2020-10-21 12:15:00
03,03459,7,1,1,6,53,67,2020-10-21 12:15:00
03,03460,5,1,1,3,11,25,2020-10-21 12:15:00
03,03461,2,0,0,2,4,13,2020-10-21 12:15:00
03,03462,1,0,0,1,0,8,2020-10-21 12:15:00
04,04011,10,9,2,9,34,135,2020-10-21 12:15:00
04,04012,3,3,2,3,9,29,2020-10-21 12:15:00
05,05111,13,9,4,11,82,249,2020-10-21 12:15:00
05,05112,16,11,5,9,82,186,2020-10-21 12:15:00
05,05113,16,20,9,13,96,320,2020-10-21 12:15:00
05,05114,7,2,2,4,19,80,2020-10-21 12:15:00
05,05116,6,6,2,4,17,78,2020-10-21 12:15:00
05,05117,2,0,0,2,33,22,2020-10-21 12:15:00
05,05119,6,2,0,4,42,45,2020-10-21 12:15:00
05,05120,1,4,2,1,5,21,2020-10-21 12:15:00
05,05122,4,4,2,3,25,61,2020-10-21 12:15:00
05,05124,7,5,4,5,49,114,2020-10-21 12:15:00
05,05154,8,2,0,5,33,42,2020-10-21 12:15:00
05,05158,7,6,3,6,23,43,2020-10-21 12:15:00
05,05162,7,6,4,5,28,88,2020-10-21 12:15:00
05,05166,3,4,0,3,19,16,2020-10-21 12:15:00
05,05170,11,11,5,8,104,103,2020-10-21 12:15:00
05,05314,18,14,9,11,44,236,2020-10-21 12:15:00
05,05315,31,34,15,18,38,432,2020-10-21 12:15:00
05,05316,5,3,2,2,26,77,2020-10-21 12:15:00
05,05334,13,10,5,7,30,262,2020-10-21 12:15:00
05,05358,7,3,1,5,20,56,2020-10-21 12:15:00
05,05362,7,3,0,7,26,48,2020-10-21 12:15:00
05,05366,3,0,0,3,7,22,2020-10-21 12:15:00
05,05370,3,2,2,3,13,23,2020-10-21 12:15:00
05,05374,7,1,0,7,32,82,2020-10-21 12:15:00
05,05378,4,3,1,4,14,33,2020-10-21 12:15:00
05,05382,7,3,2,6,15,72,2020-10-21 12:15:00
05,05512,2,0,0,2,37,30,2020-10-21 12:15:00
05,05513,7,4,1,4,25,82,2020-10-21 12:15:00
05,05515,9,6,3,7,38,218,2020-10-21 12:15:00
05,05554,6,4,3,5,30,52,2020-10-21 12:15:00
05,05558,5,0,0,3,5,29,2020-10-21 12:15:00
05,05562,15,9,2,14,75,173,2020-10-21 12:15:00
05,05566,7,3,0,5,42,66,2020-10-21 12:15:00
05,05570,6,1,0,5,28,39,2020-10-21 12:15:00
05,05711,4,5,4,4,33,96,2020-10-21 12:15:00
05,05754,3,1,0,3,16,26,2020-10-21 12:15:00
05,05758,5,0,0,3,22,46,2020-10-21 12:15:00
05,05762,6,0,0,5,29,29,2020-10-21 12:15:00
05,05766,2,1,0,2,28,49,2020-10-21 12:15:00
05,05770,8,2,1,6,77,199,2020-10-21 12:15:00
05,05774,7,2,2,5,47,92,2020-10-21 12:15:00
05,05911,8,10,2,6,66,158,2020-10-21 12:15:00
05,05913,9,7,3,9,58,252,2020-10-21 12:15:00
05,05914,7,4,1,5,16,58,2020-10-21 12:15:00
05,05915,7,4,2,5,47,68,2020-10-21 12:15:00
05,05916,4,8,3,4,13,53,2020-10-21 12:15:00
05,05954,7,1,1,6,30,104,2020-10-21 12:15:00
05,05958,10,5,3,9,36,91,2020-10-21 12:15:00
05,05962,10,2,0,8,35,88,2020-10-21 12:15:00
05,05966,2,2,1,2,20,11,2020-10-21 12:15:00
05,05970,8,1,1,7,45,95,2020-10-21 12:15:00
05,05974,9,3,0,7,16,67,2020-10-21 12:15:00
05,05978,8,3,1,8,26,87,2020-10-21 12:15:00
06,06411,7,3,0,4,26,80,2020-10-21 12:15:00
06,06412,17,29,11,12,53,249,2020-10-21 12:15:00
06,06413,4,6,0,2,17,86,2020-10-21 12:15:00
06,06414,6,4,2,4,27,74,2020-10-21 12:15:00
06,06431,5,2,0,5,18,29,2020-10-21 12:15:00
06,06432,2,1,0,2,4,25,2020-10-21 12:15:00
06,06433,2,3,2,2,0,19,2020-10-21 12:15:00
06,06434,3,1,0,3,8,21,2020-10-21 12:15:00
06,06435,7,2,0,4,21,66,2020-10-21 12:15:00
06,06436,2,3,2,2,6,23,2020-10-21 12:15:00
06,06437,2,0,0,2,15,111,2020-10-21 12:15:00
06,06438,2,8,4,2,6,26,2020-10-21 12:15:00
06,06439,2,0,0,2,6,12,2020-10-21 12:15:00
06,06440,5,0,0,5,16,73,2020-10-21 12:15:00
06,06531,6,7,3,4,57,192,2020-10-21 12:15:00
06,06532,2,0,0,2,19,42,2020-10-21 12:15:00
06,06533,4,2,1,4,15,41,2020-10-21 12:15:00
06,06534,3,4,1,3,22,132,2020-10-21 12:15:00
06,06535,4,2,2,4,13,24,2020-10-21 12:15:00
06,06611,6,7,5,6,25,157,2020-10-21 12:15:00
06,06631,5,2,0,3,12,80,2020-10-21 12:15:00
06,06632,3,1,1,3,24,49,2020-10-21 12:15:00
06,06633,4,0,0,4,7,21,2020-10-21 12:15:00
06,06634,3,0,0,3,27,17,2020-10-21 12:15:00
06,06635,7,1,0,7,40,64,2020-10-21 12:15:00
06,06636,3,0,0,3,12,24,2020-10-21 12:15:00
07,07111,6,4,1,4,56,82,2020-10-21 12:15:00
07,07131,2,0,0,2,7,12,2020-10-21 12:15:00
07,07132,2,1,1,2,8,8,2020-10-21 12:15:00
07,07133,6,2,2,4,21,34,2020-10-21 12:15:00
07,07134,2,1,0,2,13,10,2020-10-21 12:15:00
07,07135,2,0,0,2,10,3,2020-10-21 12:15:00
07,07137,4,1,0,4,24,22,2020-10-21 12:15:00
07,07138,7,6,1,5,24,56,2020-10-21 12:15:00
07,07140,2,0,0,2,5,11,2020-10-21 12:15:00
07,07141,5,1,0,5,18,28,2020-10-21 12:15:00
07,07143,4,0,0,4,8,33,2020-10-21 12:15:00
07,07211,6,2,0,3,41,76,2020-10-21 12:15:00
07,07231,2,0,0,2,9,17,2020-10-21 12:15:00
07,07232,2,0,0,2,2,8,2020-10-21 12:15:00
07,07233,2,6,4,2,6,15,2020-10-21 12:15:00
07,07235,2,0,0,2,6,10,2020-10-21 12:15:00
07,07311,1,0,0,1,3,12,2020-10-21 12:15:00
07,07312,3,1,1,1,76,97,2020-10-21 12:15:00
07,07313,3,0,0,2,14,15,2020-10-21 12:15:00
07,07314,6,4,3,4,41,81,2020-10-21 12:15:00
07,07315,2,1,0,2,19,94,2020-10-21 12:15:00
07,07316,1,0,0,1,6,16,2020-10-21 12:15:00
07,07317,2,0,0,1,2,14,2020-10-21 12:15:00
07,07318,3,1,0,2,26,24,2020-10-21 12:15:00
07,07319,3,0,0,1,7,41,2020-10-21 12:15:00
07,07320,1,0,0,1,7,7,2020-10-21 12:15:00
07,07331,1,0,0,1,4,4,2020-10-21 12:15:00
07,07332,2,3,1,2,2,14,2020-10-21 12:15:00
07,07333,2,0,0,2,4,10,2020-10-21 12:15:00
07,07334,2,1,1,2,16,13,2020-10-21 12:15:00
07,07335,1,1,0,1,5,9,2020-10-21 12:15:00
07,07336,1,0,0,1,7,13,2020-10-21 12:15:00
07,07337,2,0,0,2,9,8,2020-10-21 12:15:00
07,07339,2,4,4,2,11,13,2020-10-21 12:15:00
07,07340,1,0,0,1,8,1,2020-10-21 12:15:00
08,08111,11,10,4,9,47,212,2020-10-21 12:15:00
08,08115,6,3,2,4,12,43,2020-10-21 12:15:00
08,08116,8,5,4,4,27,68,2020-10-21 12:15:00
08,08117,5,2,2,3,50,31,2020-10-21 12:15:00
08,08118,5,10,7,4,58,88,2020-10-21 12:15:00
08,08119,4,4,2,2,18,43,2020-10-21 12:15:00
08,08121,3,1,1,1,34,49,2020-10-21 12:15:00
08,08125,2,0,0,2,4,48,2020-10-21 12:15:00
08,08126,1,0,0,1,2,5,2020-10-21 12:15:00
08,08127,4,2,0,2,17,38,2020-10-21 12:15:00
08,08128,4,1,0,3,49,33,2020-10-21 12:15:00
08,08135,2,1,0,1,10,14,2020-10-21 12:15:00
08,08136,8,2,2,4,10,63,2020-10-21 12:15:00
08,08211,3,2,2,1,4,18,2020-10-21 12:15:00
08,08212,6,3,2,4,49,115,2020-10-21 12:15:00
08,08215,3,3,2,3,3,25,2020-10-21 12:15:00
08,08216,2,0,0,2,3,9,2020-10-21 12:15:00
08,08221,6,4,3,6,112,216,2020-10-21 12:15:00
08,08222,6,4,3,3,10,107,2020-10-21 12:15:00
08,08225,3,1,1,3,9,8,2020-10-21 12:15:00
08,08226,4,3,1,4,10,35,2020-10-21 12:15:00
08,08231,4,1,0,2,26,47,2020-10-21 12:15:00
08,08235,3,1,1,3,19,13,2020-10-21 12:15:00
08,08236,2,0,0,2,0,12,2020-10-21 12:15:00
08,08237,1,1,0,1,6,8,2020-10-21 12:15:00
08,08311,7,6,2,4,34,162,2020-10-21 12:15:00
08,08315,4,2,0,4,26,54,2020-10-21 12:15:00
08,08316,3,0,0,3,2,89,2020-10-21 12:15:00
08,08317,8,3,3,6,30,67,2020-10-21 12:15:00
08,08325,2,1,1,2,1,10,2020-10-21 12:15:00
08,08326,6,9,1,2,14,60,2020-10-21 12:15:00
08,08327,1,0,0,1,0,10,2020-10-21 12:15:00
08,08335,10,0,0,6,25,71,2020-10-21 12:15:00
08,08336,2,0,0,2,12,17,2020-10-21 12:15:00
08,08337,2,0,0,2,13,11,2020-10-21 12:15:00
08,08415,3,0,0,1,24,26,2020-10-21 12:15:00
08,08416,5,2,2,2,16,92,2020-10-21 12:15:00
08,08417,1,1,1,1,6,22,2020-10-21 12:15:00
08,08421,5,1,0,4,48,108,2020-10-21 12:15:00
08,08425,2,1,0,2,3,13,2020-10-21 12:15:00
08,08426,1,0,0,1,3,11,2020-10-21 12:15:00
08,08435,5,2,0,3,43,32,2020-10-21 12:15:00
08,08436,6,4,3,4,19,53,2020-10-21 12:15:00
08,08437,2,1,0,2,2,17,2020-10-21 12:15:00
09,09161,2,1,0,1,9,36,2020-10-21 12:15:00
09,09162,35,14,8,26,103,513,2020-10-21 12:15:00
09,09163,3,1,0,1,6,42,2020-10-21 12:15:00
09,09171,3,0,0,2,3,26,2020-10-21 12:15:00
09,09172,3,1,0,3,7,14,2020-10-21 12:15:00
09,09173,2,0,0,2,0,28,2020-10-21 12:15:00
09,09174,1,0,0,1,0,30,2020-10-21 12:15:00
09,09175,1,0,0,1,7,13,2020-10-21 12:15:00
09,09176,3,0,0,3,1,47,2020-10-21 12:15:00
09,09177,1,0,0,1,8,15,2020-10-21 12:15:00
09,09178,1,1,1,1,0,10,2020-10-21 12:15:00
09,09179,1,0,0,1,2,8,2020-10-21 12:15:00
09,09180,4,0,0,2,25,66,2020-10-21 12:15:00
09,09181,1,0,0,1,1,10,2020-10-21 12:15:00
09,09182,1,0,0,1,2,24,2020-10-21 12:15:00
09,09183,1,2,0,1,7,13,2020-10-21 12:15:00
09,09184,2,0,0,2,4,9,2020-10-21 12:15:00
09,09185,4,0,0,2,15,31,2020-10-21 12:15:00
09,09186,1,2,0,1,4,4,2020-10-21 12:15:00
09,09187,5,0,0,5,19,51,2020-10-21 12:15:00
09,09188,6,1,1,5,38,41,2020-10-21 12:15:00
09,09189,4,1,0,3,17,47,2020-10-21 12:15:00
09,09190,3,2,2,3,12,24,2020-10-21 12:15:00
09,09261,5,1,0,3,19,59,2020-10-21 12:15:00
09,09262,4,2,2,2,16,40,2020-10-21 12:15:00
09,09263,1,0,0,1,27,16,2020-10-21 12:15:00
09,09271,2,3,2,2,6,31,2020-10-21 12:15:00
09,09272,2,1,0,2,9,13,2020-10-21 12:15:00
09,09273,3,0,0,3,10,14,2020-10-21 12:15:00
