bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,0,0,2,18,37,2020-09-07 12:15:00
01,01002,5,0,0,3,109,120,2020-09-07 12:15:00
01,01003,2,1,0,2,110,107,2020-09-07 12:15:00
01,01004,1,0,0,1,12,13,2020-09-07 12:15:00
01,01051,1,0,0,1,7,47,2020-09-07 12:15:00
01,01053,2,0,0,2,12,12,2020-09-07 12:15:00
01,01054,3,0,0,3,15,24,2020-09-07 12:15:00
01,01055,3,0,0,3,18,34,2020-09-07 12:15:00
01,01056,2,1,1,2,15,24,2020-09-07 12:15:00
01,01057,1,0,0,1,5,7,2020-09-07 12:15:00
01,01058,5,0,0,3,17,37,2020-09-07 12:15:00
01,01059,1,0,0,1,10,14,2020-09-07 12:15:00
01,01060,4,0,0,4,37,83,2020-09-07 12:15:00
01,01061,3,0,0,1,24,25,2020-09-07 12:15:00
01,01062,3,1,0,3,21,34,2020-09-07 12:15:00
02,02000,34,7,5,24,315,561,2020-09-07 12:15:00
03,03101,7,1,0,5,55,95,2020-09-07 12:15:00
03,03102,2,0,0,2,11,18,2020-09-07 12:15:00
03,03103,1,0,0,1,8,26,2020-09-07 12:15:00
03,03151,2,0,0,2,4,32,2020-09-07 12:15:00
03,03153,3,0,0,3,36,46,2020-09-07 12:15:00
03,03154,1,0,0,1,16,18,2020-09-07 12:15:00
03,03155,2,0,0,2,14,9,2020-09-07 12:15:00
03,03157,1,0,0,1,14,8,2020-09-07 12:15:00
03,03158,1,0,0,1,6,10,2020-09-07 12:15:00
03,03159,8,1,0,7,68,128,2020-09-07 12:15:00
03,03241,19,7,5,16,138,348,2020-09-07 12:15:00
03,03251,3,0,0,3,11,6,2020-09-07 12:15:00
03,03252,6,1,0,4,16,59,2020-09-07 12:15:00
03,03254,7,2,2,4,41,51,2020-09-07 12:15:00
03,03255,1,0,0,1,3,11,2020-09-07 12:15:00
03,03256,1,0,0,1,10,16,2020-09-07 12:15:00
03,03257,1,0,0,1,6,17,2020-09-07 12:15:00
03,03351,3,1,1,1,9,32,2020-09-07 12:15:00
03,03352,2,0,0,2,19,7,2020-09-07 12:15:00
03,03353,3,0,0,3,8,32,2020-09-07 12:15:00
03,03354,1,0,0,1,11,4,2020-09-07 12:15:00
03,03355,4,0,0,2,25,34,2020-09-07 12:15:00
03,03356,3,0,0,2,7,8,2020-09-07 12:15:00
03,03357,3,3,0,2,7,31,2020-09-07 12:15:00
03,03358,3,0,0,3,6,28,2020-09-07 12:15:00
03,03359,3,0,0,2,9,24,2020-09-07 12:15:00
03,03360,2,0,0,2,19,63,2020-09-07 12:15:00
03,03361,2,0,0,2,10,5,2020-09-07 12:15:00
03,03401,1,0,0,1,9,13,2020-09-07 12:15:00
03,03402,1,0,0,1,7,13,2020-09-07 12:15:00
03,03403,5,0,0,3,59,100,2020-09-07 12:15:00
03,03404,5,3,1,4,28,95,2020-09-07 12:15:00
03,03405,2,0,0,1,15,25,2020-09-07 12:15:00
03,03451,3,0,0,2,4,29,2020-09-07 12:15:00
03,03452,4,0,0,3,14,30,2020-09-07 12:15:00
03,03453,3,0,0,3,15,21,2020-09-07 12:15:00
03,03454,11,0,0,7,38,81,2020-09-07 12:15:00
03,03455,2,0,0,2,5,32,2020-09-07 12:15:00
03,03456,1,0,0,1,2,28,2020-09-07 12:15:00
03,03457,4,0,0,2,23,19,2020-09-07 12:15:00
03,03458,1,0,0,1,2,8,2020-09-07 12:15:00
03,03459,7,1,0,6,59,64,2020-09-07 12:15:00
03,03460,5,1,1,3,15,26,2020-09-07 12:15:00
03,03461,2,0,0,2,5,12,2020-09-07 12:15:00
03,03462,1,0,0,1,5,3,2020-09-07 12:15:00
04,04011,10,2,1,9,50,125,2020-09-07 12:15:00
