bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,4,1,2,11,32,2020-12-31 12:15:00
01,01002,5,6,4,3,51,113,2020-12-31 12:15:00
01,01003,2,12,5,2,30,108,2020-12-31 12:15:00
01,01004,1,2,0,1,3,22,2020-12-31 12:15:00
01,01051,1,2,2,1,3,35,2020-12-31 12:15:00
01,01053,2,3,1,2,6,14,2020-12-31 12:15:00
01,01054,3,1,1,3,7,18,2020-12-31 12:15:00
01,01055,3,6,2,3,12,36,2020-12-31 12:15:00
01,01056,2,5,1,2,4,23,2020-12-31 12:15:00
01,01057,1,2,2,1,6,6,2020-12-31 12:15:00
01,01058,5,2,0,3,16,26,2020-12-31 12:15:00
01,01059,1,3,1,1,10,14,2020-12-31 12:15:00
01,01060,4,6,3,4,22,61,2020-12-31 12:15:00
01,01061,3,8,4,1,18,31,2020-12-31 12:15:00
01,01062,3,3,2,3,9,25,2020-12-31 12:15:00
02,02000,34,114,73,24,132,507,2020-12-31 12:15:00
03,03101,7,15,7,5,23,96,2020-12-31 12:15:00
03,03102,2,6,5,2,9,19,2020-12-31 12:15:00
03,03103,3,4,0,1,7,28,2020-12-31 12:15:00
03,03151,2,6,1,2,10,10,2020-12-31 12:15:00
03,03153,3,3,1,3,3,28,2020-12-31 12:15:00
03,03154,1,4,3,1,0,15,2020-12-31 12:15:00
03,03155,2,1,1,2,7,16,2020-12-31 12:15:00
03,03157,1,4,2,1,3,16,2020-12-31 12:15:00
03,03158,1,5,3,1,4,12,2020-12-31 12:15:00
03,03159,8,20,16,7,37,137,2020-12-31 12:15:00
03,03241,19,58,25,16,63,338,2020-12-31 12:15:00
03,03251,3,2,0,3,9,8,2020-12-31 12:15:00
03,03252,6,7,4,4,12,54,2020-12-31 12:15:00
03,03254,7,20,11,4,10,58,2020-12-31 12:15:00
03,03255,1,1,1,1,2,9,2020-12-31 12:15:00
03,03256,1,0,0,1,3,21,2020-12-31 12:15:00
03,03257,1,2,0,1,1,21,2020-12-31 12:15:00
03,03351,2,4,2,1,2,26,2020-12-31 12:15:00
03,03352,2,0,0,2,10,5,2020-12-31 12:15:00
03,03353,3,6,1,3,4,30,2020-12-31 12:15:00
03,03354,1,0,0,1,3,3,2020-12-31 12:15:00
03,03355,4,1,1,2,14,30,2020-12-31 12:15:00
03,03356,3,0,0,2,1,11,2020-12-31 12:15:00
03,03357,3,0,0,2,13,19,2020-12-31 12:15:00
03,03358,2,5,1,2,3,17,2020-12-31 12:15:00
03,03359,3,0,0,2,6,25,2020-12-31 12:15:00
03,03360,2,0,0,2,12,66,2020-12-31 12:15:00
03,03361,2,3,3,2,1,13,2020-12-31 12:15:00
03,03401,1,6,6,1,1,13,2020-12-31 12:15:00
03,03402,1,1,1,1,10,10,2020-12-31 12:15:00
03,03403,5,13,9,3,14,94,2020-12-31 12:15:00
03,03404,5,21,12,4,28,97,2020-12-31 12:15:00
03,03405,2,5,4,1,16,24,2020-12-31 12:15:00
03,03451,3,2,0,2,6,27,2020-12-31 12:15:00
03,03452,4,4,0,3,15,25,2020-12-31 12:15:00
03,03453,3,1,0,3,7,20,2020-12-31 12:15:00
03,03454,8,4,4,6,29,53,2020-12-31 12:15:00
03,03455,2,1,0,2,8,25,2020-12-31 12:15:00
03,03456,1,4,1,1,10,18,2020-12-31 12:15:00
03,03457,6,2,1,4,12,20,2020-12-31 12:15:00
03,03458,1,2,1,1,0,8,2020-12-31 12:15:00
03,03459,7,6,1,6,52,59,2020-12-31 12:15:00
03,03460,5,3,2,3,13,23,2020-12-31 12:15:00
03,03461,2,0,0,2,9,8,2020-12-31 12:15:00
03,03462,1,0,0,1,2,6,2020-12-31 12:15:00
04,04011,10,25,14,9,22,129,2020-12-31 12:15:00
04,04012,4,7,5,3,12,47,2020-12-31 12:15:00
05,05111,14,42,20,11,41,246,2020-12-31 12:15:00
05,05112,16,31,20,9,36,168,2020-12-31 12:15:00
05,05113,16,65,47,13,51,321,2020-12-31 12:15:00
05,05114,7,19,14,4,16,83,2020-12-31 12:15:00
05,05116,6,25,9,4,10,82,2020-12-31 12:15:00
05,05117,2,10,5,2,6,28,2020-12-31 12:15:00
05,05119,7,24,6,4,2,73,2020-12-31 12:15:00
05,05120,1,6,3,1,2,28,2020-12-31 12:15:00
05,05122,4,21,17,3,32,54,2020-12-31 12:15:00
05,05124,7,28,20,5,37,112,2020-12-31 12:15:00
05,05154,8,8,5,5,18,51,2020-12-31 12:15:00
05,05158,7,27,12,6,9,60,2020-12-31 12:15:00
05,05162,7,21,10,5,21,81,2020-12-31 12:15:00
05,05166,4,10,2,4,6,28,2020-12-31 12:15:00
05,05170,11,16,9,8,37,97,2020-12-31 12:15:00
05,05314,18,49,34,11,15,269,2020-12-31 12:15:00
05,05315,31,87,39,18,40,402,2020-12-31 12:15:00
05,05316,5,11,3,2,9,80,2020-12-31 12:15:00
05,05334,13,49,36,7,27,274,2020-12-31 12:15:00
05,05358,7,18,13,5,9,56,2020-12-31 12:15:00
05,05362,7,12,8,7,19,51,2020-12-31 12:15:00
05,05366,3,9,5,3,8,21,2020-12-31 12:15:00
05,05370,3,12,9,3,3,33,2020-12-31 12:15:00
05,05374,6,11,9,6,13,74,2020-12-31 12:15:00
05,05378,4,12,7,4,4,39,2020-12-31 12:15:00
05,05382,7,17,5,6,11,70,2020-12-31 12:15:00
05,05512,2,3,3,2,14,26,2020-12-31 12:15:00
05,05513,7,21,17,4,23,81,2020-12-31 12:15:00
05,05515,9,39,17,7,37,234,2020-12-31 12:15:00
05,05554,6,12,8,5,28,45,2020-12-31 12:15:00
05,05558,5,4,3,3,2,32,2020-12-31 12:15:00
05,05562,15,35,17,14,40,187,2020-12-31 12:15:00
05,05566,7,9,4,5,22,73,2020-12-31 12:15:00
05,05570,6,13,9,5,11,37,2020-12-31 12:15:00
05,05711,6,40,19,4,28,138,2020-12-31 12:15:00
05,05754,4,12,9,4,9,39,2020-12-31 12:15:00
05,05758,5,18,13,3,8,58,2020-12-31 12:15:00
05,05762,6,11,6,5,3,32,2020-12-31 12:15:00
05,05766,2,16,8,2,2,48,2020-12-31 12:15:00
05,05770,8,36,12,6,31,192,2020-12-31 12:15:00
05,05774,7,21,13,5,17,87,2020-12-31 12:15:00
05,05911,8,44,20,6,31,156,2020-12-31 12:15:00
05,05913,9,34,19,9,31,251,2020-12-31 12:15:00
05,05914,7,10,3,5,20,58,2020-12-31 12:15:00
05,05915,7,10,7,5,24,58,2020-12-31 12:15:00
05,05916,4,16,9,4,17,50,2020-12-31 12:15:00
05,05954,7,19,9,6,25,102,2020-12-31 12:15:00
05,05958,10,16,7,9,40,88,2020-12-31 12:15:00
05,05962,10,31,8,8,24,101,2020-12-31 12:15:00
05,05966,3,2,1,3,14,18,2020-12-31 12:15:00
05,05970,8,11,9,7,28,112,2020-12-31 12:15:00
05,05974,9,12,4,7,20,60,2020-12-31 12:15:00
05,05978,8,31,17,8,11,98,2020-12-31 12:15:00
06,06411,7,19,13,4,18,77,2020-12-31 12:15:00
06,06412,17,70,32,12,49,239,2020-12-31 12:15:00
06,06413,4,22,7,2,17,74,2020-12-31 12:15:00
06,06414,6,30,12,4,5,97,2020-12-31 12:15:00
06,06431,5,6,1,5,4,32,2020-12-31 12:15:00
06,06432,2,20,16,2,1,27,2020-12-31 12:15:00
06,06433,2,11,6,2,0,20,2020-12-31 12:15:00
06,06434,2,7,3,2,2,26,2020-12-31 12:15:00
06,06435,7,27,13,4,16,65,2020-12-31 12:15:00
06,06436,2,11,7,2,1,31,2020-12-31 12:15:00
06,06437,2,17,12,2,0,126,2020-12-31 12:15:00
06,06438,2,14,9,2,0,21,2020-12-31 12:15:00
06,06439,2,6,5,2,4,12,2020-12-31 12:15:00
06,06440,5,21,10,5,3,72,2020-12-31 12:15:00
06,06531,6,51,30,4,28,187,2020-12-31 12:15:00
06,06532,3,7,3,3,8,52,2020-12-31 12:15:00
06,06533,4,27,16,4,9,45,2020-12-31 12:15:00
06,06534,3,12,6,3,26,115,2020-12-31 12:15:00
06,06535,4,7,3,4,5,16,2020-12-31 12:15:00
06,06611,6,36,24,6,13,138,2020-12-31 12:15:00
06,06631,5,24,10,3,15,78,2020-12-31 12:15:00
06,06632,4,16,11,3,16,46,2020-12-31 12:15:00
06,06633,4,7,2,4,6,23,2020-12-31 12:15:00
06,06634,3,7,4,3,4,20,2020-12-31 12:15:00
06,06635,7,21,16,7,33,83,2020-12-31 12:15:00
06,06636,3,4,0,3,13,23,2020-12-31 12:15:00
07,07111,6,18,11,4,32,76,2020-12-31 12:15:00
07,07131,2,3,2,2,7,10,2020-12-31 12:15:00
07,07132,2,2,1,2,7,10,2020-12-31 12:15:00
07,07133,6,9,7,4,16,33,2020-12-31 12:15:00
07,07134,2,1,0,2,8,14,2020-12-31 12:15:00
07,07135,2,2,0,2,6,7,2020-12-31 12:15:00
07,07137,3,5,1,3,13,25,2020-12-31 12:15:00
07,07138,8,12,6,5,20,45,2020-12-31 12:15:00
07,07140,2,2,1,2,9,7,2020-12-31 12:15:00
07,07141,5,5,5,5,9,18,2020-12-31 12:15:00
07,07143,4,5,3,4,15,18,2020-12-31 12:15:00
07,07211,6,13,9,3,16,71,2020-12-31 12:15:00
07,07231,2,2,0,2,7,17,2020-12-31 12:15:00
07,07232,2,1,1,2,0,14,2020-12-31 12:15:00
07,07233,2,2,0,2,9,12,2020-12-31 12:15:00
07,07235,2,1,1,2,7,7,2020-12-31 12:15:00
07,07311,1,8,2,1,3,12,2020-12-31 12:15:00
07,07312,3,10,5,1,21,86,2020-12-31 12:15:00
07,07313,3,5,2,2,9,12,2020-12-31 12:15:00
07,07314,6,26,15,4,25,93,2020-12-31 12:15:00
07,07315,2,29,17,2,7,103,2020-12-31 12:15:00
07,07316,1,1,0,1,0,15,2020-12-31 12:15:00
07,07317,2,4,2,1,4,12,2020-12-31 12:15:00
07,07318,3,21,8,2,2,26,2020-12-31 12:15:00
07,07319,3,10,5,1,10,42,2020-12-31 12:15:00
07,07320,1,0,0,1,6,8,2020-12-31 12:15:00
07,07331,1,0,0,1,2,6,2020-12-31 12:15:00
07,07332,2,7,5,2,3,14,2020-12-31 12:15:00
07,07333,2,1,0,2,1,11,2020-12-31 12:15:00
07,07334,2,8,5,2,2,20,2020-12-31 12:15:00
07,07335,1,1,1,1,7,7,2020-12-31 12:15:00
07,07336,1,2,1,1,1,15,2020-12-31 12:15:00
07,07337,2,0,0,2,4,9,2020-12-31 12:15:00
07,07339,1,3,0,1,0,8,2020-12-31 12:15:00
07,07340,1,0,0,1,6,3,2020-12-31 12:15:00
08,08111,12,46,26,10,44,218,2020-12-31 12:15:00
08,08115,6,10,4,4,4,44,2020-12-31 12:15:00
08,08116,8,22,15,4,13,63,2020-12-31 12:15:00
08,08117,5,7,6,3,21,26,2020-12-31 12:15:00
08,08118,5,30,17,4,11,91,2020-12-31 12:15:00
08,08119,4,22,12,2,4,57,2020-12-31 12:15:00
08,08121,3,20,13,1,8,55,2020-12-31 12:15:00
08,08125,2,6,4,2,9,41,2020-12-31 12:15:00
08,08126,1,4,3,1,1,6,2020-12-31 12:15:00
08,08127,4,8,5,2,14,39,2020-12-31 12:15:00
08,08128,4,5,4,3,22,44,2020-12-31 12:15:00
08,08135,2,2,1,1,6,14,2020-12-31 12:15:00
08,08136,8,15,11,4,17,56,2020-12-31 12:15:00
08,08211,3,4,2,1,5,17,2020-12-31 12:15:00
08,08212,6,30,24,4,13,119,2020-12-31 12:15:00
08,08215,3,16,5,3,5,40,2020-12-31 12:15:00
08,08216,2,0,0,2,1,11,2020-12-31 12:15:00
08,08221,8,54,25,6,25,217,2020-12-31 12:15:00
08,08222,6,45,37,3,12,120,2020-12-31 12:15:00
08,08225,3,5,2,3,6,11,2020-12-31 12:15:00
08,08226,4,12,7,4,6,34,2020-12-31 12:15:00
08,08231,4,20,9,2,9,54,2020-12-31 12:15:00
08,08235,3,2,2,3,2,26,2020-12-31 12:15:00
08,08236,2,5,3,2,3,9,2020-12-31 12:15:00
08,08237,1,2,2,1,2,12,2020-12-31 12:15:00
08,08311,7,28,20,4,30,168,2020-12-31 12:15:00
08,08315,4,19,6,4,13,42,2020-12-31 12:15:00
08,08316,3,7,5,3,3,86,2020-12-31 12:15:00
08,08317,8,16,10,6,24,73,2020-12-31 12:15:00
08,08325,2,6,4,2,0,10,2020-12-31 12:15:00
08,08326,6,15,1,2,8,54,2020-12-31 12:15:00
08,08327,1,6,2,1,3,9,2020-12-31 12:15:00
08,08335,10,11,4,6,22,66,2020-12-31 12:15:00
