bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,2,0,0,2,51,32,2020-06-22 12:15:00
01,01002,5,0,0,3,138,106,2020-06-22 12:15:00
01,01003,2,0,0,2,125,118,2020-06-22 12:15:00
01,01004,1,0,0,1,18,22,2020-06-22 12:15:00
01,01051,1,0,0,1,23,33,2020-06-22 12:15:00
01,01053,2,0,0,2,3,7,2020-06-22 12:15:00
01,01054,3,0,0,3,20,24,2020-06-22 12:15:00
01,01055,3,0,0,3,4,12,2020-06-22 12:15:00
01,01056,2,0,0,2,0,0,2020-06-22 12:15:00
01,01057,1,0,0,1,9,3,2020-06-22 12:15:00
01,01058,3,0,0,3,10,40,2020-06-22 12:15:00
01,01059,1,0,0,1,10,14,2020-06-22 12:15:00
01,01060,4,0,0,4,49,85,2020-06-22 12:15:00
01,01061,1,0,0,1,20,18,2020-06-22 12:15:00
01,01062,3,0,0,3,2,16,2020-06-22 12:15:00
02,02000,28,11,10,24,340,482,2020-06-22 12:15:00
03,03101,5,0,0,5,49,86,2020-06-22 12:15:00
03,03102,2,0,0,2,11,16,2020-06-22 12:15:00
03,03151,2,0,0,2,11,25,2020-06-22 12:15:00
03,03153,3,0,0,3,13,32,2020-06-22 12:15:00
03,03154,1,0,0,1,8,26,2020-06-22 12:15:00
03,03155,2,0,0,2,5,10,2020-06-22 12:15:00
03,03157,1,0,0,1,0,0,2020-06-22 12:15:00
03,03158,1,0,0,1,7,9,2020-06-22 12:15:00
03,03159,8,2,1,7,75,138,2020-06-22 12:15:00
03,03241,16,11,7,16,155,332,2020-06-22 12:15:00
03,03251,3,0,0,3,2,5,2020-06-22 12:15:00
03,03252,4,1,1,4,5,25,2020-06-22 12:15:00
03,03254,5,0,0,4,24,34,2020-06-22 12:15:00
03,03255,1,0,0,1,5,9,2020-06-22 12:15:00
03,03256,1,0,0,1,0,0,2020-06-22 12:15:00
03,03257,1,0,0,1,0,0,2020-06-22 12:15:00
03,03351,3,0,0,1,10,31,2020-06-22 12:15:00
03,03352,2,2,1,2,6,12,2020-06-22 12:15:00
03,03353,3,0,0,3,20,46,2020-06-22 12:15:00
03,03354,1,0,0,1,7,8,2020-06-22 12:15:00
03,03355,2,0,0,2,16,22,2020-06-22 12:15:00
03,03356,2,0,0,2,5,4,2020-06-22 12:15:00
03,03357,3,0,0,2,9,25,2020-06-22 12:15:00
03,03358,3,0,0,3,20,15,2020-06-22 12:15:00
03,03359,3,0,0,2,13,24,2020-06-22 12:15:00
03,03360,2,0,0,2,34,45,2020-06-22 12:15:00
03,03361,2,0,0,2,3,6,2020-06-22 12:15:00
03,03401,1,0,0,1,16,13,2020-06-22 12:15:00
03,03402,1,3,1,1,9,12,2020-06-22 12:15:00
03,03403,5,5,4,3,98,71,2020-06-22 12:15:00
03,03404,4,1,1,4,85,23,2020-06-22 12:15:00
03,03405,1,0,0,1,15,21,2020-06-22 12:15:00
03,03451,3,0,0,2,6,15,2020-06-22 12:15:00
03,03452,3,0,0,3,10,28,2020-06-22 12:15:00
03,03453,3,0,0,3,13,30,2020-06-22 12:15:00
03,03454,7,0,0,7,41,61,2020-06-22 12:15:00
03,03455,2,0,0,2,0,0,2020-06-22 12:15:00
03,03456,1,0,0,1,0,0,2020-06-22 12:15:00
03,03457,3,0,0,2,14,9,2020-06-22 12:15:00
03,03458,1,0,0,1,0,0,2020-06-22 12:15:00
03,03459,8,0,0,7,63,51,2020-06-22 12:15:00
03,03460,3,1,1,3,35,22,2020-06-22 12:15:00
03,03461,2,0,0,2,7,11,2020-06-22 12:15:00
03,03462,1,0,0,1,0,0,2020-06-22 12:15:00
04,04011,10,4,3,9,44,76,2020-06-22 12:15:00
04,04012,2,0,0,2,6,18,2020-06-22 12:15:00
05,05111,12,3,1,11,80,202,2020-06-22 12:15:00
05,05112,13,6,4,9,87,166,2020-06-22 12:15:00
05,05113,15,3,2,14,89,249,2020-06-22 12:15:00
05,05114,6,1,0,4,27,70,2020-06-22 12:15:00
05,05116,5,0,0,4,28,75,2020-06-22 12:15:00
05,05117,2,3,1,2,19,35,2020-06-22 12:15:00
05,05119,6,0,0,4,31,30,2020-06-22 12:15:00
05,05120,1,0,0,1,16,20,2020-06-22 12:15:00
05,05122,3,3,3,3,48,51,2020-06-22 12:15:00
05,05124,5,3,3,5,94,103,2020-06-22 12:15:00
05,05154,5,0,0,5,26,42,2020-06-22 12:15:00
05,05158,6,0,0,6,38,38,2020-06-22 12:15:00
05,05162,7,0,0,6,41,84,2020-06-22 12:15:00
05,05166,4,0,0,4,20,41,2020-06-22 12:15:00
05,05170,9,4,2,8,66,85,2020-06-22 12:15:00
05,05314,15,6,3,11,50,213,2020-06-22 12:15:00
05,05315,26,5,3,18,81,298,2020-06-22 12:15:00
05,05316,4,1,0,2,40,48,2020-06-22 12:15:00
05,05334,11,4,2,7,85,263,2020-06-22 12:15:00
05,05358,6,0,0,5,12,9,2020-06-22 12:15:00
05,05362,7,2,1,7,31,44,2020-06-22 12:15:00
05,05366,3,0,0,3,3,41,2020-06-22 12:15:00
05,05370,3,2,1,3,9,24,2020-06-22 12:15:00
05,05374,7,0,0,7,20,47,2020-06-22 12:15:00
05,05378,4,0,0,4,27,26,2020-06-22 12:15:00
05,05382,6,0,0,6,15,66,2020-06-22 12:15:00
05,05512,2,0,0,2,41,26,2020-06-22 12:15:00
05,05513,6,0,0,4,48,52,2020-06-22 12:15:00
05,05515,8,4,3,7,45,227,2020-06-22 12:15:00
05,05554,5,0,0,5,40,41,2020-06-22 12:15:00
05,05558,3,0,0,3,27,14,2020-06-22 12:15:00
05,05562,14,1,1,14,96,179,2020-06-22 12:15:00
05,05566,5,1,1,5,32,57,2020-06-22 12:15:00
05,05570,4,0,0,4,26,9,2020-06-22 12:15:00
05,05711,4,1,0,4,45,101,2020-06-22 12:15:00
05,05754,3,6,1,3,20,27,2020-06-22 12:15:00
05,05758,4,1,0,3,30,38,2020-06-22 12:15:00
05,05762,5,0,0,5,14,29,2020-06-22 12:15:00
05,05766,2,0,0,2,32,49,2020-06-22 12:15:00
05,05770,6,0,0,6,49,67,2020-06-22 12:15:00
05,05774,6,1,1,5,44,73,2020-06-22 12:15:00
05,05911,8,2,1,6,76,154,2020-06-22 12:15:00
05,05913,9,5,1,9,67,228,2020-06-22 12:15:00
05,05914,5,1,1,5,39,49,2020-06-22 12:15:00
05,05915,5,1,0,4,28,32,2020-06-22 12:15:00
05,05916,4,2,1,4,14,41,2020-06-22 12:15:00
05,05954,7,0,0,6,30,112,2020-06-22 12:15:00
05,05958,7,0,0,7,44,46,2020-06-22 12:15:00
05,05962,8,0,0,8,35,63,2020-06-22 12:15:00
