bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,1,1,2,20,30,2020-12-13 12:15:00
01,01002,5,7,6,3,53,111,2020-12-13 12:15:00
01,01003,2,7,5,2,17,121,2020-12-13 12:15:00
01,01004,1,1,0,1,4,21,2020-12-13 12:15:00
01,01051,1,2,1,1,10,34,2020-12-13 12:15:00
01,01053,2,0,0,2,1,13,2020-12-13 12:15:00
01,01054,3,0,0,3,10,19,2020-12-13 12:15:00
01,01055,3,0,0,3,13,38,2020-12-13 12:15:00
01,01056,2,3,0,2,5,28,2020-12-13 12:15:00
01,01057,1,0,0,1,5,7,2020-12-13 12:15:00
01,01058,5,0,0,3,16,26,2020-12-13 12:15:00
01,01059,1,0,0,1,6,18,2020-12-13 12:15:00
01,01060,4,2,1,4,45,68,2020-12-13 12:15:00
01,01061,3,2,0,1,18,31,2020-12-13 12:15:00
01,01062,3,3,3,3,17,31,2020-12-13 12:15:00
02,02000,34,90,54,24,137,540,2020-12-13 12:15:00
03,03101,7,6,5,5,44,95,2020-12-13 12:15:00
03,03102,2,3,3,2,14,15,2020-12-13 12:15:00
03,03103,1,4,1,1,5,29,2020-12-13 12:15:00
03,03151,2,4,1,2,4,10,2020-12-13 12:15:00
03,03153,3,1,1,3,10,28,2020-12-13 12:15:00
03,03154,1,0,0,1,11,15,2020-12-13 12:15:00
03,03155,2,1,1,2,9,12,2020-12-13 12:15:00
03,03157,1,5,2,1,1,11,2020-12-13 12:15:00
03,03158,1,1,1,1,3,13,2020-12-13 12:15:00
03,03159,8,6,3,7,46,127,2020-12-13 12:15:00
03,03241,19,40,22,16,75,341,2020-12-13 12:15:00
03,03251,3,3,2,3,6,10,2020-12-13 12:15:00
03,03252,6,5,2,4,11,57,2020-12-13 12:15:00
03,03254,7,7,3,4,20,50,2020-12-13 12:15:00
03,03255,1,0,0,1,1,10,2020-12-13 12:15:00
03,03256,1,0,0,1,4,20,2020-12-13 12:15:00
03,03257,1,4,2,1,9,16,2020-12-13 12:15:00
03,03351,2,1,0,1,3,24,2020-12-13 12:15:00
03,03352,2,4,2,2,4,11,2020-12-13 12:15:00
03,03353,3,2,0,3,5,31,2020-12-13 12:15:00
03,03354,1,1,0,1,0,7,2020-12-13 12:15:00
03,03355,4,3,1,2,14,30,2020-12-13 12:15:00
03,03356,3,1,1,2,3,10,2020-12-13 12:15:00
03,03357,3,3,0,2,5,29,2020-12-13 12:15:00
03,03358,2,3,0,2,1,17,2020-12-13 12:15:00
03,03359,3,2,0,2,8,23,2020-12-13 12:15:00
03,03360,2,1,1,2,17,61,2020-12-13 12:15:00
03,03361,2,2,1,2,4,11,2020-12-13 12:15:00
03,03401,1,6,5,1,1,16,2020-12-13 12:15:00
03,03402,1,0,0,1,5,15,2020-12-13 12:15:00
03,03403,5,8,6,3,17,88,2020-12-13 12:15:00
03,03404,5,12,7,4,27,105,2020-12-13 12:15:00
03,03405,3,6,2,1,19,26,2020-12-13 12:15:00
03,03451,3,2,1,2,10,23,2020-12-13 12:15:00
03,03452,4,1,0,3,11,28,2020-12-13 12:15:00
03,03453,3,5,5,3,2,28,2020-12-13 12:15:00
03,03454,10,8,5,6,32,63,2020-12-13 12:15:00
03,03455,2,4,1,2,7,26,2020-12-13 12:15:00
03,03456,1,6,2,1,7,21,2020-12-13 12:15:00
