bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,2,0,0,2,51,31,2020-06-25 12:15:00
01,01002,5,0,0,3,138,117,2020-06-25 12:15:00
01,01003,2,0,0,2,130,113,2020-06-25 12:15:00
01,01004,1,0,0,1,21,19,2020-06-25 12:15:00
01,01051,1,0,0,1,20,36,2020-06-25 12:15:00
01,01053,2,0,0,2,11,13,2020-06-25 12:15:00
01,01054,3,0,0,3,22,22,2020-06-25 12:15:00
01,01055,3,0,0,3,24,28,2020-06-25 12:15:00
01,01056,2,0,0,2,19,20,2020-06-25 12:15:00
01,01057,1,0,0,1,3,9,2020-06-25 12:15:00
01,01058,3,0,0,3,14,36,2020-06-25 12:15:00
01,01059,1,0,0,1,13,11,2020-06-25 12:15:00
01,01060,4,0,0,4,51,83,2020-06-25 12:15:00
01,01061,1,0,0,1,12,26,2020-06-25 12:15:00
01,01062,3,0,0,3,26,34,2020-06-25 12:15:00
02,02000,27,12,8,23,371,571,2020-06-25 12:15:00
03,03101,5,0,0,5,54,102,2020-06-25 12:15:00
03,03102,2,1,0,2,6,21,2020-06-25 12:15:00
03,03103,1,2,1,1,27,21,2020-06-25 12:15:00
03,03151,2,0,0,2,8,28,2020-06-25 12:15:00
03,03153,3,0,0,3,40,49,2020-06-25 12:15:00
03,03154,1,0,0,1,8,26,2020-06-25 12:15:00
03,03155,2,0,0,2,5,18,2020-06-25 12:15:00
03,03157,1,0,0,1,8,14,2020-06-25 12:15:00
03,03158,1,0,0,1,4,12,2020-06-25 12:15:00
03,03159,8,1,1,7,75,137,2020-06-25 12:15:00
03,03241,16,9,6,16,159,332,2020-06-25 12:15:00
03,03251,3,0,0,3,11,4,2020-06-25 12:15:00
03,03252,4,1,1,4,17,57,2020-06-25 12:15:00
03,03254,5,0,0,4,38,62,2020-06-25 12:15:00
03,03255,1,0,0,1,4,10,2020-06-25 12:15:00
03,03256,1,0,0,1,23,11,2020-06-25 12:15:00
03,03257,1,1,0,1,0,23,2020-06-25 12:15:00
03,03351,3,0,0,1,8,33,2020-06-25 12:15:00
03,03352,2,1,1,2,7,11,2020-06-25 12:15:00
03,03353,3,0,0,3,20,46,2020-06-25 12:15:00
03,03354,1,0,0,1,8,7,2020-06-25 12:15:00
