bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,1,1,2,12,32,2021-01-07 12:15:00
01,01002,5,9,7,3,48,116,2021-01-07 12:15:00
01,01003,2,8,4,2,32,106,2021-01-07 12:15:00
01,01004,1,0,0,1,4,21,2021-01-07 12:15:00
01,01051,1,3,3,1,4,34,2021-01-07 12:15:00
01,01053,2,5,2,2,2,16,2021-01-07 12:15:00
01,01054,3,1,1,3,5,19,2021-01-07 12:15:00
01,01055,3,6,3,3,12,35,2021-01-07 12:15:00
01,01056,2,6,4,2,0,33,2021-01-07 12:15:00
01,01057,1,2,1,1,4,8,2021-01-07 12:15:00
01,01058,5,1,1,3,21,21,2021-01-07 12:15:00
01,01059,1,5,2,1,7,17,2021-01-07 12:15:00
01,01060,4,7,6,4,20,73,2021-01-07 12:15:00
01,01061,3,5,2,1,19,30,2021-01-07 12:15:00
01,01062,3,4,3,3,13,21,2021-01-07 12:15:00
02,02000,34,107,65,24,125,545,2021-01-07 12:15:00
03,03101,7,7,5,5,21,99,2021-01-07 12:15:00
03,03102,2,7,5,2,2,26,2021-01-07 12:15:00
03,03103,3,6,2,1,5,28,2021-01-07 12:15:00
03,03151,2,8,2,2,4,8,2021-01-07 12:15:00
03,03153,3,2,2,3,0,29,2021-01-07 12:15:00
03,03154,1,6,3,1,0,20,2021-01-07 12:15:00
03,03155,2,2,2,2,4,17,2021-01-07 12:15:00
03,03157,1,2,0,1,5,14,2021-01-07 12:15:00
03,03158,1,3,3,1,2,14,2021-01-07 12:15:00
03,03159,8,22,17,7,33,142,2021-01-07 12:15:00
03,03241,19,60,26,16,42,377,2021-01-07 12:15:00
03,03251,3,2,1,3,4,13,2021-01-07 12:15:00
03,03252,6,9,2,4,10,58,2021-01-07 12:15:00
03,03254,7,16,11,4,13,56,2021-01-07 12:15:00
03,03255,1,2,1,1,2,9,2021-01-07 12:15:00
03,03256,1,1,0,1,3,21,2021-01-07 12:15:00
03,03257,1,2,1,1,0,22,2021-01-07 12:15:00
03,03351,2,1,0,1,4,23,2021-01-07 12:15:00
03,03352,2,4,3,2,6,9,2021-01-07 12:15:00
03,03353,3,5,2,3,2,32,2021-01-07 12:15:00
03,03354,1,1,1,1,2,6,2021-01-07 12:15:00
03,03355,4,3,1,2,9,35,2021-01-07 12:15:00
03,03356,3,0,0,2,2,9,2021-01-07 12:15:00
03,03357,3,1,0,2,9,23,2021-01-07 12:15:00
03,03358,2,7,1,2,3,17,2021-01-07 12:15:00
03,03359,3,2,1,2,12,22,2021-01-07 12:15:00
03,03360,2,1,1,2,12,66,2021-01-07 12:15:00
03,03361,2,0,0,2,8,7,2021-01-07 12:15:00
03,03401,1,4,4,1,1,11,2021-01-07 12:15:00
03,03402,1,2,0,1,14,6,2021-01-07 12:15:00
03,03403,5,14,9,3,10,104,2021-01-07 12:15:00
03,03404,5,19,13,4,27,93,2021-01-07 12:15:00
03,03405,2,5,2,1,9,31,2021-01-07 12:15:00
03,03451,3,4,2,2,4,29,2021-01-07 12:15:00
03,03452,4,4,0,3,11,29,2021-01-07 12:15:00
03,03453,3,1,0,3,4,23,2021-01-07 12:15:00
03,03454,10,5,2,6,33,58,2021-01-07 12:15:00
03,03455,2,1,1,2,7,26,2021-01-07 12:15:00
03,03456,1,7,1,1,2,28,2021-01-07 12:15:00
03,03457,6,2,1,4,12,20,2021-01-07 12:15:00
03,03458,1,2,1,1,1,8,2021-01-07 12:15:00
03,03459,7,7,4,6,45,71,2021-01-07 12:15:00
03,03460,5,3,1,3,11,25,2021-01-07 12:15:00
03,03461,2,2,1,2,2,15,2021-01-07 12:15:00
03,03462,1,1,0,1,3,5,2021-01-07 12:15:00
04,04011,10,25,11,9,17,147,2021-01-07 12:15:00
04,04012,4,6,4,3,14,43,2021-01-07 12:15:00
05,05111,14,28,14,11,55,239,2021-01-07 12:15:00
05,05112,16,32,19,9,29,184,2021-01-07 12:15:00
05,05113,15,66,49,12,49,326,2021-01-07 12:15:00
05,05114,7,16,10,4,24,75,2021-01-07 12:15:00
05,05116,6,22,13,4,9,83,2021-01-07 12:15:00
05,05117,2,7,3,2,1,33,2021-01-07 12:15:00
05,05119,7,11,6,4,11,60,2021-01-07 12:15:00
05,05120,1,5,3,1,3,27,2021-01-07 12:15:00
05,05122,4,12,10,3,22,55,2021-01-07 12:15:00
05,05124,7,29,16,5,20,131,2021-01-07 12:15:00
05,05154,8,6,2,5,25,48,2021-01-07 12:15:00
05,05158,7,18,10,6,12,58,2021-01-07 12:15:00
