bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,2,1,2,13,37,2020-11-13 12:15:00
01,01002,5,1,1,3,42,121,2020-11-13 12:15:00
01,01003,2,3,2,2,34,104,2020-11-13 12:15:00
01,01004,1,0,0,1,5,20,2020-11-13 12:15:00
01,01051,1,1,1,1,11,33,2020-11-13 12:15:00
01,01053,2,1,1,2,5,15,2020-11-13 12:15:00
01,01054,3,0,0,3,10,23,2020-11-13 12:15:00
01,01055,3,1,1,3,21,30,2020-11-13 12:15:00
01,01056,2,2,1,2,13,26,2020-11-13 12:15:00
01,01057,1,4,4,1,5,7,2020-11-13 12:15:00
01,01058,5,1,0,3,18,24,2020-11-13 12:15:00
01,01059,1,1,1,1,8,16,2020-11-13 12:15:00
01,01060,4,1,0,4,38,75,2020-11-13 12:15:00
01,01061,3,2,1,1,21,28,2020-11-13 12:15:00
01,01062,3,3,0,3,12,37,2020-11-13 12:15:00
02,02000,34,77,42,24,146,582,2020-11-13 12:15:00
03,03101,7,5,3,5,44,101,2020-11-13 12:15:00
03,03102,2,8,6,2,9,20,2020-11-13 12:15:00
03,03103,1,2,1,1,10,26,2020-11-13 12:15:00
03,03151,2,2,0,2,11,12,2020-11-13 12:15:00
03,03153,3,3,2,3,17,26,2020-11-13 12:15:00
03,03154,1,0,0,1,14,12,2020-11-13 12:15:00
03,03155,2,1,0,2,5,16,2020-11-13 12:15:00
03,03157,1,2,1,1,6,11,2020-11-13 12:15:00
03,03158,1,2,2,1,2,14,2020-11-13 12:15:00
03,03159,8,8,5,7,54,141,2020-11-13 12:15:00
03,03241,19,31,22,16,191,355,2020-11-13 12:15:00
03,03251,3,5,5,3,6,14,2020-11-13 12:15:00
03,03252,6,4,2,4,10,60,2020-11-13 12:15:00
03,03254,7,6,4,4,20,54,2020-11-13 12:15:00
03,03255,1,0,0,1,4,10,2020-11-13 12:15:00
03,03256,1,2,1,1,9,15,2020-11-13 12:15:00
03,03257,1,2,2,1,3,18,2020-11-13 12:15:00
03,03351,2,4,4,1,10,25,2020-11-13 12:15:00
03,03352,2,2,1,2,7,8,2020-11-13 12:15:00
03,03353,3,4,1,3,8,28,2020-11-13 12:15:00
03,03354,1,1,0,1,0,6,2020-11-13 12:15:00
03,03355,4,5,1,2,4,38,2020-11-13 12:15:00
03,03356,3,2,1,2,2,11,2020-11-13 12:15:00
03,03357,3,3,2,2,11,27,2020-11-13 12:15:00
03,03358,2,3,1,2,4,16,2020-11-13 12:15:00
03,03359,3,3,1,2,5,28,2020-11-13 12:15:00
03,03360,2,2,1,2,18,64,2020-11-13 12:15:00
03,03361,2,3,1,2,4,11,2020-11-13 12:15:00
03,03401,1,6,4,1,2,18,2020-11-13 12:15:00
03,03402,1,3,0,1,5,15,2020-11-13 12:15:00
03,03403,5,12,11,3,11,102,2020-11-13 12:15:00
03,03404,5,10,3,4,26,89,2020-11-13 12:15:00
03,03405,2,1,1,1,20,20,2020-11-13 12:15:00
03,03451,3,3,0,2,2,31,2020-11-13 12:15:00
03,03452,4,7,0,3,13,26,2020-11-13 12:15:00
03,03453,3,8,4,3,5,23,2020-11-13 12:15:00
03,03454,10,12,5,6,41,52,2020-11-13 12:15:00
03,03455,2,2,2,2,14,23,2020-11-13 12:15:00
03,03456,1,7,4,1,12,20,2020-11-13 12:15:00
03,03457,6,2,1,4,22,15,2020-11-13 12:15:00
03,03458,1,1,1,1,1,8,2020-11-13 12:15:00
03,03459,7,5,1,6,51,63,2020-11-13 12:15:00
03,03460,5,3,2,3,7,29,2020-11-13 12:15:00
03,03461,2,0,0,2,6,11,2020-11-13 12:15:00
03,03462,1,1,0,1,0,8,2020-11-13 12:15:00
04,04011,10,27,21,9,40,139,2020-11-13 12:15:00
04,04012,3,2,1,3,16,22,2020-11-13 12:15:00
05,05111,13,33,15,11,53,240,2020-11-13 12:15:00
05,05112,16,34,22,9,45,177,2020-11-13 12:15:00
05,05113,16,48,39,13,36,347,2020-11-13 12:15:00
05,05114,7,20,16,4,17,82,2020-11-13 12:15:00
05,05116,6,23,12,4,17,82,2020-11-13 12:15:00
05,05117,2,6,2,2,10,25,2020-11-13 12:15:00
05,05119,7,13,7,4,40,58,2020-11-13 12:15:00
05,05120,1,12,4,1,2,28,2020-11-13 12:15:00
05,05122,4,15,10,3,21,65,2020-11-13 12:15:00
05,05124,7,17,13,5,34,116,2020-11-13 12:15:00
05,05154,8,6,2,5,23,51,2020-11-13 12:15:00
05,05158,7,14,7,6,9,52,2020-11-13 12:15:00
05,05162,7,11,6,5,23,86,2020-11-13 12:15:00
05,05166,4,8,4,4,18,22,2020-11-13 12:15:00
05,05170,11,32,13,8,37,105,2020-11-13 12:15:00
05,05314,17,27,20,11,35,239,2020-11-13 12:15:00
05,05315,31,94,59,18,37,422,2020-11-13 12:15:00
05,05316,5,4,2,2,23,77,2020-11-13 12:15:00
05,05334,13,49,36,7,22,275,2020-11-13 12:15:00
05,05358,7,13,8,5,8,56,2020-11-13 12:15:00
05,05362,7,16,7,7,16,54,2020-11-13 12:15:00
05,05366,3,3,0,3,9,21,2020-11-13 12:15:00
05,05370,3,6,4,3,7,29,2020-11-13 12:15:00
05,05374,6,15,8,6,25,72,2020-11-13 12:15:00
05,05378,4,8,4,4,7,40,2020-11-13 12:15:00
05,05382,7,5,4,6,17,70,2020-11-13 12:15:00
05,05512,2,4,0,2,25,29,2020-11-13 12:15:00
05,05513,7,19,13,4,31,77,2020-11-13 12:15:00
05,05515,9,25,17,7,26,231,2020-11-13 12:15:00
05,05554,6,6,2,5,18,55,2020-11-13 12:15:00
05,05558,5,2,1,3,6,28,2020-11-13 12:15:00
05,05562,15,22,15,14,43,191,2020-11-13 12:15:00
05,05566,7,9,2,5,35,71,2020-11-13 12:15:00
05,05570,6,10,7,5,13,33,2020-11-13 12:15:00
05,05711,6,29,23,4,35,138,2020-11-13 12:15:00
05,05754,3,11,5,3,12,32,2020-11-13 12:15:00
05,05758,5,8,5,3,22,46,2020-11-13 12:15:00
05,05762,6,8,1,5,20,29,2020-11-13 12:15:00
05,05766,2,7,0,2,22,55,2020-11-13 12:15:00
05,05770,8,11,6,6,25,208,2020-11-13 12:15:00
05,05774,7,6,4,5,24,78,2020-11-13 12:15:00
05,05911,8,15,11,6,41,166,2020-11-13 12:15:00
05,05913,9,40,29,9,44,265,2020-11-13 12:15:00
05,05914,7,20,6,5,17,71,2020-11-13 12:15:00
05,05915,7,14,5,5,27,75,2020-11-13 12:15:00
05,05916,4,14,11,4,15,51,2020-11-13 12:15:00
05,05954,7,7,6,6,32,97,2020-11-13 12:15:00
05,05958,9,13,5,8,37,79,2020-11-13 12:15:00
05,05962,10,20,10,8,34,90,2020-11-13 12:15:00
05,05966,2,5,2,2,21,10,2020-11-13 12:15:00
05,05970,8,4,3,7,23,117,2020-11-13 12:15:00
