bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,0,0,2,20,35,2020-08-17 12:15:00
01,01002,5,2,0,3,113,116,2020-08-17 12:15:00
01,01003,2,0,0,2,107,110,2020-08-17 12:15:00
01,01004,1,0,0,1,6,19,2020-08-17 12:15:00
01,01051,1,1,1,1,16,38,2020-08-17 12:15:00
01,01053,2,0,0,2,6,12,2020-08-17 12:15:00
01,01054,3,0,0,3,19,20,2020-08-17 12:15:00
01,01055,3,0,0,3,21,31,2020-08-17 12:15:00
01,01056,2,0,0,2,11,26,2020-08-17 12:15:00
01,01057,1,1,1,1,3,9,2020-08-17 12:15:00
01,01058,5,0,0,3,19,35,2020-08-17 12:15:00
01,01059,1,0,0,1,11,13,2020-08-17 12:15:00
01,01060,4,0,0,4,45,75,2020-08-17 12:15:00
01,01061,3,0,0,1,19,30,2020-08-17 12:15:00
01,01062,3,0,0,3,27,28,2020-08-17 12:15:00
02,02000,33,10,8,23,288,567,2020-08-17 12:15:00
03,03101,7,0,0,5,60,90,2020-08-17 12:15:00
03,03102,2,0,0,2,16,13,2020-08-17 12:15:00
03,03103,1,0,0,1,8,26,2020-08-17 12:15:00
03,03151,2,0,0,2,7,29,2020-08-17 12:15:00
03,03153,3,0,0,3,35,47,2020-08-17 12:15:00
03,03154,1,1,0,1,12,22,2020-08-17 12:15:00
03,03155,2,0,0,2,9,14,2020-08-17 12:15:00
03,03157,1,0,0,1,11,11,2020-08-17 12:15:00
03,03158,1,0,0,1,9,7,2020-08-17 12:15:00
03,03159,8,0,0,7,69,124,2020-08-17 12:15:00
03,03241,19,6,5,16,156,344,2020-08-17 12:15:00
03,03251,3,0,0,3,7,10,2020-08-17 12:15:00
03,03252,6,1,1,4,17,70,2020-08-17 12:15:00
03,03254,7,0,0,4,37,55,2020-08-17 12:15:00
03,03255,1,0,0,1,2,12,2020-08-17 12:15:00
03,03256,1,0,0,1,7,19,2020-08-17 12:15:00
03,03257,1,0,0,1,2,21,2020-08-17 12:15:00
03,03351,3,0,0,1,10,31,2020-08-17 12:15:00
03,03352,2,0,0,2,18,8,2020-08-17 12:15:00
03,03353,3,0,0,3,9,33,2020-08-17 12:15:00
03,03354,1,0,0,1,10,5,2020-08-17 12:15:00
03,03355,4,0,0,2,23,36,2020-08-17 12:15:00
03,03356,3,0,0,2,4,10,2020-08-17 12:15:00
03,03357,3,0,0,2,9,29,2020-08-17 12:15:00
03,03358,3,0,0,3,9,26,2020-08-17 12:15:00
03,03359,3,0,0,2,18,15,2020-08-17 12:15:00
03,03360,2,0,0,2,21,61,2020-08-17 12:15:00
03,03361,2,0,0,2,7,8,2020-08-17 12:15:00
03,03401,1,1,0,1,6,16,2020-08-17 12:15:00
03,03402,1,1,0,1,7,13,2020-08-17 12:15:00
03,03403,5,0,0,3,43,115,2020-08-17 12:15:00
03,03404,5,3,1,4,32,94,2020-08-17 12:15:00
03,03405,2,0,0,1,10,30,2020-08-17 12:15:00
03,03451,3,0,0,2,10,23,2020-08-17 12:15:00
03,03452,3,0,0,3,10,22,2020-08-17 12:15:00
03,03453,3,0,0,3,11,25,2020-08-17 12:15:00
03,03454,11,0,0,7,38,80,2020-08-17 12:15:00
03,03455,2,0,0,2,8,29,2020-08-17 12:15:00
03,03456,1,0,0,1,4,26,2020-08-17 12:15:00
03,03457,4,0,0,2,20,22,2020-08-17 12:15:00
03,03458,1,0,0,1,2,8,2020-08-17 12:15:00
03,03459,7,1,1,6,57,68,2020-08-17 12:15:00
03,03460,5,0,0,3,21,20,2020-08-17 12:15:00
03,03461,2,0,0,2,4,13,2020-08-17 12:15:00
03,03462,1,0,0,1,1,7,2020-08-17 12:15:00
04,04011,10,2,2,9,29,136,2020-08-17 12:15:00
04,04012,4,0,0,3,25,44,2020-08-17 12:15:00
05,05111,13,4,3,11,43,246,2020-08-17 12:15:00
05,05112,15,8,5,9,97,164,2020-08-17 12:15:00
05,05113,17,4,4,14,77,352,2020-08-17 12:15:00
05,05114,7,1,0,4,25,74,2020-08-17 12:15:00
05,05116,6,2,0,4,28,71,2020-08-17 12:15:00
05,05117,2,0,0,2,26,29,2020-08-17 12:15:00
05,05119,5,0,0,4,27,42,2020-08-17 12:15:00
05,05120,1,0,0,1,17,19,2020-08-17 12:15:00
05,05122,4,1,0,3,25,61,2020-08-17 12:15:00
05,05124,7,3,1,5,58,104,2020-08-17 12:15:00
05,05154,8,0,0,5,37,38,2020-08-17 12:15:00
05,05158,4,0,0,4,8,31,2020-08-17 12:15:00
05,05162,8,3,3,6,36,83,2020-08-17 12:15:00
05,05166,4,0,0,4,12,32,2020-08-17 12:15:00
05,05170,9,4,1,8,59,110,2020-08-17 12:15:00
05,05314,18,3,2,11,59,235,2020-08-17 12:15:00
05,05315,30,12,8,18,71,407,2020-08-17 12:15:00
05,05316,5,1,1,2,23,83,2020-08-17 12:15:00
05,05334,12,4,3,7,36,231,2020-08-17 12:15:00
