bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,0,0,2,23,32,2020-10-18 12:15:00
01,01002,5,0,0,3,127,102,2020-10-18 12:15:00
01,01003,2,2,1,2,110,107,2020-10-18 12:15:00
01,01004,1,2,2,1,1,24,2020-10-18 12:15:00
01,01051,1,0,0,1,15,39,2020-10-18 12:15:00
01,01053,2,0,0,2,15,9,2020-10-18 12:15:00
01,01054,3,0,0,3,17,22,2020-10-18 12:15:00
01,01055,3,0,0,3,9,42,2020-10-18 12:15:00
01,01056,2,1,0,2,19,21,2020-10-18 12:15:00
01,01057,1,0,0,1,8,4,2020-10-18 12:15:00
01,01058,5,0,0,3,19,23,2020-10-18 12:15:00
01,01059,1,0,0,1,8,16,2020-10-18 12:15:00
01,01060,4,0,0,4,44,72,2020-10-18 12:15:00
01,01061,3,0,0,1,19,30,2020-10-18 12:15:00
01,01062,3,1,1,3,23,32,2020-10-18 12:15:00
02,02000,34,22,14,24,271,560,2020-10-18 12:15:00
03,03101,7,1,1,5,61,89,2020-10-18 12:15:00
03,03102,2,0,0,2,4,25,2020-10-18 12:15:00
03,03103,1,1,0,1,9,27,2020-10-18 12:15:00
03,03151,2,1,0,2,12,24,2020-10-18 12:15:00
03,03153,1,0,0,1,33,19,2020-10-18 12:15:00
03,03154,1,2,0,1,11,23,2020-10-18 12:15:00
03,03155,2,0,0,2,8,15,2020-10-18 12:15:00
03,03157,1,2,2,1,10,12,2020-10-18 12:15:00
03,03158,1,0,0,1,8,8,2020-10-18 12:15:00
03,03159,8,2,1,7,63,129,2020-10-18 12:15:00
03,03241,19,13,6,16,189,356,2020-10-18 12:15:00
03,03251,3,1,1,3,7,10,2020-10-18 12:15:00
03,03252,6,0,0,4,11,59,2020-10-18 12:15:00
03,03254,7,1,0,4,44,48,2020-10-18 12:15:00
03,03255,1,0,0,1,7,7,2020-10-18 12:15:00
03,03256,1,0,0,1,9,15,2020-10-18 12:15:00
03,03257,1,0,0,1,6,17,2020-10-18 12:15:00
03,03351,3,3,2,1,11,30,2020-10-18 12:15:00
03,03352,2,0,0,2,14,12,2020-10-18 12:15:00
03,03353,3,0,0,3,7,32,2020-10-18 12:15:00
03,03354,1,1,0,1,0,7,2020-10-18 12:15:00
03,03355,4,0,0,2,10,44,2020-10-18 12:15:00
03,03356,3,1,0,2,9,8,2020-10-18 12:15:00
03,03357,3,0,0,2,9,29,2020-10-18 12:15:00
03,03358,2,0,0,2,3,20,2020-10-18 12:15:00
03,03359,3,1,0,2,12,21,2020-10-18 12:15:00
03,03360,2,0,0,2,18,64,2020-10-18 12:15:00
03,03361,2,0,0,2,7,8,2020-10-18 12:15:00
03,03401,1,2,2,1,1,16,2020-10-18 12:15:00
03,03402,1,0,0,1,3,12,2020-10-18 12:15:00
03,03403,5,5,5,3,60,83,2020-10-18 12:15:00
03,03404,5,1,0,4,31,89,2020-10-18 12:15:00
03,03405,2,0,0,1,16,24,2020-10-18 12:15:00
03,03451,3,0,0,2,7,22,2020-10-18 12:15:00
03,03452,4,1,0,3,11,28,2020-10-18 12:15:00
03,03453,3,2,0,3,17,17,2020-10-18 12:15:00
03,03454,10,3,1,6,48,53,2020-10-18 12:15:00
03,03455,2,1,1,2,11,24,2020-10-18 12:15:00
03,03456,1,2,0,1,8,22,2020-10-18 12:15:00
03,03457,6,0,0,4,25,18,2020-10-18 12:15:00
03,03458,1,0,0,1,2,8,2020-10-18 12:15:00
03,03459,7,1,0,6,54,65,2020-10-18 12:15:00
03,03460,5,0,0,3,11,25,2020-10-18 12:15:00
03,03461,2,0,0,2,4,13,2020-10-18 12:15:00
03,03462,1,0,0,1,3,5,2020-10-18 12:15:00
04,04011,10,8,3,9,33,138,2020-10-18 12:15:00
04,04012,3,2,1,3,14,24,2020-10-18 12:15:00
05,05111,13,7,2,11,89,238,2020-10-18 12:15:00
05,05112,16,8,3,9,97,167,2020-10-18 12:15:00
05,05113,16,19,9,13,92,320,2020-10-18 12:15:00
05,05114,7,1,1,4,19,80,2020-10-18 12:15:00
05,05116,6,4,3,4,28,71,2020-10-18 12:15:00
05,05117,2,0,0,2,36,19,2020-10-18 12:15:00
05,05119,7,2,1,4,42,56,2020-10-18 12:15:00
05,05120,1,2,1,1,16,20,2020-10-18 12:15:00
05,05122,4,2,2,3,18,68,2020-10-18 12:15:00
05,05124,7,6,4,5,52,110,2020-10-18 12:15:00
05,05154,8,1,0,5,39,34,2020-10-18 12:15:00
05,05158,6,8,4,6,15,44,2020-10-18 12:15:00
05,05162,8,4,3,6,39,77,2020-10-18 12:15:00
05,05166,4,1,0,4,20,23,2020-10-18 12:15:00
05,05170,11,10,4,8,86,121,2020-10-18 12:15:00
05,05314,18,12,6,11,59,225,2020-10-18 12:15:00
05,05315,30,32,13,17,72,390,2020-10-18 12:15:00
05,05316,5,2,1,2,30,78,2020-10-18 12:15:00
05,05334,13,7,6,7,23,269,2020-10-18 12:15:00
05,05358,7,4,1,5,26,51,2020-10-18 12:15:00
05,05362,7,3,0,7,28,46,2020-10-18 12:15:00
05,05366,3,0,0,3,6,23,2020-10-18 12:15:00
05,05370,3,2,2,3,10,26,2020-10-18 12:15:00
05,05374,7,1,0,7,37,80,2020-10-18 12:15:00
05,05378,4,4,1,4,22,30,2020-10-18 12:15:00
05,05382,7,3,2,6,14,69,2020-10-18 12:15:00
05,05512,2,1,0,2,35,32,2020-10-18 12:15:00
05,05513,7,4,1,4,34,73,2020-10-18 12:15:00
05,05515,9,6,3,7,37,221,2020-10-18 12:15:00
05,05554,6,4,1,5,37,45,2020-10-18 12:15:00
05,05558,5,1,0,3,7,27,2020-10-18 12:15:00
05,05562,15,6,1,14,81,161,2020-10-18 12:15:00
05,05566,7,3,0,5,44,64,2020-10-18 12:15:00
05,05570,6,0,0,5,41,32,2020-10-18 12:15:00
05,05711,6,2,2,4,38,126,2020-10-18 12:15:00
05,05754,3,1,0,3,17,24,2020-10-18 12:15:00
05,05758,5,0,0,3,29,47,2020-10-18 12:15:00
05,05762,6,1,0,5,31,27,2020-10-18 12:15:00
05,05766,2,0,0,2,22,55,2020-10-18 12:15:00
05,05770,8,1,0,6,91,185,2020-10-18 12:15:00
05,05774,7,3,2,5,44,95,2020-10-18 12:15:00
05,05911,8,8,1,6,72,152,2020-10-18 12:15:00
05,05913,9,9,3,9,55,255,2020-10-18 12:15:00
05,05914,7,2,0,5,32,49,2020-10-18 12:15:00
05,05915,7,4,2,5,59,54,2020-10-18 12:15:00
05,05916,4,7,3,4,13,53,2020-10-18 12:15:00
05,05954,7,1,1,6,44,90,2020-10-18 12:15:00
05,05958,10,4,3,9,40,84,2020-10-18 12:15:00
05,05962,8,2,1,8,50,66,2020-10-18 12:15:00
05,05966,3,2,1,3,23,14,2020-10-18 12:15:00
05,05970,8,1,1,7,50,90,2020-10-18 12:15:00
05,05974,9,4,0,7,17,68,2020-10-18 12:15:00
05,05978,8,4,1,8,28,89,2020-10-18 12:15:00
06,06411,7,2,1,4,25,80,2020-10-18 12:15:00
06,06412,17,25,13,12,50,238,2020-10-18 12:15:00
06,06413,4,3,0,2,21,82,2020-10-18 12:15:00
06,06414,6,4,4,4,34,66,2020-10-18 12:15:00
06,06431,5,1,1,5,20,29,2020-10-18 12:15:00
06,06432,2,0,0,2,7,22,2020-10-18 12:15:00
06,06433,2,2,2,2,3,16,2020-10-18 12:15:00
06,06434,3,0,0,3,8,21,2020-10-18 12:15:00
06,06435,7,2,0,4,31,56,2020-10-18 12:15:00
06,06436,2,3,2,2,4,23,2020-10-18 12:15:00
06,06437,2,0,0,2,16,110,2020-10-18 12:15:00
06,06438,2,8,5,2,6,26,2020-10-18 12:15:00
06,06439,2,0,0,2,6,12,2020-10-18 12:15:00
06,06440,5,1,1,5,19,70,2020-10-18 12:15:00
06,06531,6,7,3,4,63,193,2020-10-18 12:15:00
06,06532,2,0,0,2,13,48,2020-10-18 12:15:00
