bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,2,0,0,2,36,35,2020-08-01 12:15:00
01,01002,5,2,0,3,137,118,2020-08-01 12:15:00
01,01003,2,0,0,2,132,111,2020-08-01 12:15:00
01,01004,1,0,0,1,11,14,2020-08-01 12:15:00
01,01051,1,1,1,1,26,30,2020-08-01 12:15:00
01,01053,2,0,0,2,13,11,2020-08-01 12:15:00
01,01054,3,0,0,3,22,22,2020-08-01 12:15:00
01,01055,3,0,0,3,19,32,2020-08-01 12:15:00
01,01056,2,0,0,2,19,21,2020-08-01 12:15:00
01,01057,1,1,1,1,3,9,2020-08-01 12:15:00
01,01058,5,1,1,3,18,40,2020-08-01 12:15:00
01,01059,1,0,0,1,11,13,2020-08-01 12:15:00
01,01060,4,0,0,4,57,73,2020-08-01 12:15:00
01,01061,3,0,0,1,20,31,2020-08-01 12:15:00
01,01062,3,0,0,3,32,28,2020-08-01 12:15:00
02,02000,32,9,6,24,378,617,2020-08-01 12:15:00
03,03101,7,0,0,5,60,96,2020-08-01 12:15:00
03,03102,2,0,0,2,11,17,2020-08-01 12:15:00
03,03103,1,1,1,1,17,17,2020-08-01 12:15:00
03,03151,2,0,0,2,13,23,2020-08-01 12:15:00
03,03153,3,0,0,3,58,44,2020-08-01 12:15:00
03,03154,1,1,0,1,10,24,2020-08-01 12:15:00
03,03155,2,0,0,2,15,8,2020-08-01 12:15:00
03,03157,1,0,0,1,4,18,2020-08-01 12:15:00
03,03158,1,0,0,1,10,6,2020-08-01 12:15:00
03,03159,8,0,0,7,59,149,2020-08-01 12:15:00
03,03241,19,6,6,16,198,360,2020-08-01 12:15:00
03,03251,3,0,0,3,6,9,2020-08-01 12:15:00
03,03252,6,2,1,4,15,64,2020-08-01 12:15:00
03,03254,7,0,0,4,43,70,2020-08-01 12:15:00
03,03255,1,0,0,1,3,11,2020-08-01 12:15:00
03,03256,1,0,0,1,15,19,2020-08-01 12:15:00
03,03257,1,0,0,1,4,19,2020-08-01 12:15:00
03,03351,3,1,0,1,15,26,2020-08-01 12:15:00
03,03352,2,0,0,2,9,7,2020-08-01 12:15:00
03,03353,3,1,0,3,16,53,2020-08-01 12:15:00
03,03354,1,0,0,1,8,7,2020-08-01 12:15:00
03,03355,2,0,0,2,18,25,2020-08-01 12:15:00
03,03356,3,0,0,2,9,10,2020-08-01 12:15:00
03,03357,3,0,0,2,18,20,2020-08-01 12:15:00
03,03358,3,0,0,3,10,18,2020-08-01 12:15:00
03,03359,3,0,0,2,11,26,2020-08-01 12:15:00
03,03360,2,0,0,2,27,52,2020-08-01 12:15:00
03,03361,2,0,0,2,7,9,2020-08-01 12:15:00
03,03401,1,1,1,1,15,15,2020-08-01 12:15:00
03,03402,1,0,0,1,9,12,2020-08-01 12:15:00
03,03403,5,0,0,3,103,100,2020-08-01 12:15:00
03,03404,5,4,1,4,92,46,2020-08-01 12:15:00
03,03405,2,0,0,1,16,26,2020-08-01 12:15:00
03,03451,3,0,0,2,6,27,2020-08-01 12:15:00
03,03452,3,0,0,3,21,21,2020-08-01 12:15:00
03,03453,3,1,0,3,19,23,2020-08-01 12:15:00
03,03454,11,1,0,7,40,84,2020-08-01 12:15:00
03,03455,2,0,0,2,13,24,2020-08-01 12:15:00
03,03456,1,0,0,1,5,25,2020-08-01 12:15:00
03,03457,4,0,0,2,17,29,2020-08-01 12:15:00
03,03458,1,1,1,1,5,10,2020-08-01 12:15:00
03,03459,8,0,0,7,78,48,2020-08-01 12:15:00
03,03460,3,0,0,3,39,15,2020-08-01 12:15:00
