bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,2,1,1,2,51,33,2020-05-23 09:15:00
01,01002,4,1,0,3,108,124,2020-05-23 09:15:00
01,01003,2,1,1,2,134,109,2020-05-23 09:15:00
01,01004,1,0,0,1,23,17,2020-05-23 09:15:00
01,01051,1,3,2,1,56,32,2020-05-23 09:15:00
01,01053,2,0,0,2,9,15,2020-05-23 09:15:00
01,01054,3,0,0,3,18,26,2020-05-23 09:15:00
01,01055,3,1,0,3,29,30,2020-05-23 09:15:00
01,01056,2,0,0,2,9,24,2020-05-23 09:15:00
01,01057,1,0,0,1,7,5,2020-05-23 09:15:00
01,01058,3,0,0,3,16,34,2020-05-23 09:15:00
01,01059,1,3,1,1,8,16,2020-05-23 09:15:00
01,01060,4,0,0,4,62,68,2020-05-23 09:15:00
01,01061,1,0,0,1,14,26,2020-05-23 09:15:00
01,01062,3,1,1,3,31,30,2020-05-23 09:15:00
02,02000,26,27,22,23,396,570,2020-05-23 09:15:00
03,03101,5,1,0,5,68,88,2020-05-23 09:15:00
03,03102,2,0,0,2,12,14,2020-05-23 09:15:00
03,03103,1,1,0,1,25,23,2020-05-23 09:15:00
03,03151,2,0,0,2,20,8,2020-05-23 09:15:00
03,03153,3,1,0,3,57,38,2020-05-23 09:15:00
03,03154,1,0,0,1,20,17,2020-05-23 09:15:00
03,03155,2,0,0,2,9,14,2020-05-23 09:15:00
03,03157,1,0,0,1,12,10,2020-05-23 09:15:00
03,03158,1,1,1,1,7,9,2020-05-23 09:15:00
03,03159,8,7,3,7,90,126,2020-05-23 09:15:00
03,03241,16,17,10,16,148,350,2020-05-23 09:15:00
03,03251,3,2,0,3,9,3,2020-05-23 09:15:00
03,03252,4,2,2,4,6,67,2020-05-23 09:15:00
03,03254,5,2,2,4,39,54,2020-05-23 09:15:00
03,03255,1,0,0,1,4,10,2020-05-23 09:15:00
03,03256,1,0,0,1,17,17,2020-05-23 09:15:00
03,03257,1,0,0,1,5,18,2020-05-23 09:15:00
03,03351,3,0,0,1,11,30,2020-05-23 09:15:00
03,03352,2,0,0,2,8,10,2020-05-23 09:15:00
03,03353,3,0,0,3,18,44,2020-05-23 09:15:00
03,03354,1,0,0,1,20,5,2020-05-23 09:15:00
03,03355,2,0,0,2,12,26,2020-05-23 09:15:00
03,03356,2,0,0,2,2,12,2020-05-23 09:15:00
03,03357,3,0,0,2,14,20,2020-05-23 09:15:00
03,03358,3,0,0,3,15,20,2020-05-23 09:15:00
03,03359,3,0,0,2,12,25,2020-05-23 09:15:00
03,03360,2,0,0,2,40,39,2020-05-23 09:15:00
03,03361,2,1,0,2,7,10,2020-05-23 09:15:00
03,03401,1,2,2,1,11,16,2020-05-23 09:15:00
03,03402,1,2,2,1,12,9,2020-05-23 09:15:00
03,03403,4,6,6,3,95,91,2020-05-23 09:15:00
03,03404,4,5,1,4,103,47,2020-05-23 09:15:00
03,03405,1,1,1,1,12,22,2020-05-23 09:15:00
03,03451,3,0,0,2,16,24,2020-05-23 09:15:00
03,03452,3,0,0,3,18,24,2020-05-23 09:15:00
03,03453,3,3,1,3,15,33,2020-05-23 09:15:00
03,03454,7,3,2,7,39,63,2020-05-23 09:15:00
03,03455,2,1,0,2,15,22,2020-05-23 09:15:00
03,03456,1,0,0,1,9,21,2020-05-23 09:15:00
03,03457,3,0,0,2,12,29,2020-05-23 09:15:00
03,03458,1,0,0,1,11,4,2020-05-23 09:15:00
03,03459,8,0,0,7,83,51,2020-05-23 09:15:00
03,03460,3,0,0,3,35,21,2020-05-23 09:15:00
03,03461,2,0,0,2,7,9,2020-05-23 09:15:00
03,03462,1,0,0,1,5,7,2020-05-23 09:15:00
04,04011,10,6,3,9,89,103,2020-05-23 09:15:00
04,04012,2,2,2,2,4,17,2020-05-23 09:15:00
05,05111,12,4,2,11,79,234,2020-05-23 09:15:00
05,05112,13,9,7,9,100,165,2020-05-23 09:15:00
05,05113,15,13,10,14,95,266,2020-05-23 09:15:00
05,05114,6,6,4,4,12,76,2020-05-23 09:15:00
05,05116,5,3,2,4,34,82,2020-05-23 09:15:00
05,05117,2,3,2,2,18,32,2020-05-23 09:15:00
05,05119,6,1,0,4,38,44,2020-05-23 09:15:00
05,05120,1,0,0,1,16,20,2020-05-23 09:15:00
05,05122,3,6,6,3,39,54,2020-05-23 09:15:00
05,05124,5,3,3,5,83,110,2020-05-23 09:15:00
05,05154,5,2,1,5,22,45,2020-05-23 09:15:00
05,05158,6,0,0,6,53,35,2020-05-23 09:15:00
05,05162,7,3,2,6,34,88,2020-05-23 09:15:00
05,05166,4,1,1,4,30,31,2020-05-23 09:15:00
05,05170,9,8,2,8,79,85,2020-05-23 09:15:00
05,05314,15,14,7,11,69,202,2020-05-23 09:15:00
05,05315,27,8,6,18,99,347,2020-05-23 09:15:00
05,05316,4,0,0,2,39,49,2020-05-23 09:15:00
05,05334,10,24,22,7,83,241,2020-05-23 09:15:00
05,05358,6,0,0,5,31,44,2020-05-23 09:15:00
05,05362,7,2,0,7,28,61,2020-05-23 09:15:00
05,05366,3,3,1,3,6,47,2020-05-23 09:15:00
05,05370,3,4,2,3,5,30,2020-05-23 09:15:00
05,05374,7,0,0,7,47,48,2020-05-23 09:15:00
05,05378,4,0,0,4,26,28,2020-05-23 09:15:00
05,05382,6,1,0,6,18,72,2020-05-23 09:15:00
05,05512,2,2,1,2,44,22,2020-05-23 09:15:00
05,05513,6,1,0,4,58,75,2020-05-23 09:15:00
05,05515,7,4,4,7,44,223,2020-05-23 09:15:00
05,05554,5,2,1,5,38,44,2020-05-23 09:15:00
05,05558,3,1,0,3,19,15,2020-05-23 09:15:00
05,05562,14,1,0,14,105,180,2020-05-23 09:15:00
05,05566,5,5,5,5,34,57,2020-05-23 09:15:00
05,05570,5,0,0,5,30,32,2020-05-23 09:15:00
05,05711,4,2,2,4,36,111,2020-05-23 09:15:00
05,05754,3,0,0,3,23,31,2020-05-23 09:15:00
05,05758,4,2,2,3,25,47,2020-05-23 09:15:00
05,05762,5,1,1,5,17,27,2020-05-23 09:15:00
05,05766,2,1,1,2,24,54,2020-05-23 09:15:00
05,05770,6,4,3,6,48,104,2020-05-23 09:15:00
05,05774,5,2,2,4,55,66,2020-05-23 09:15:00
