bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,0,0,2,22,33,2020-10-15 12:15:00
01,01002,5,0,0,3,121,108,2020-10-15 12:15:00
01,01003,2,1,1,2,106,111,2020-10-15 12:15:00
01,01004,1,2,2,1,3,22,2020-10-15 12:15:00
01,01051,1,0,0,1,13,41,2020-10-15 12:15:00
01,01053,2,0,0,2,11,13,2020-10-15 12:15:00
01,01054,3,0,0,3,20,19,2020-10-15 12:15:00
01,01055,3,0,0,3,12,39,2020-10-15 12:15:00
01,01056,2,1,0,2,13,27,2020-10-15 12:15:00
01,01057,1,0,0,1,5,7,2020-10-15 12:15:00
01,01058,5,0,0,3,15,27,2020-10-15 12:15:00
01,01059,1,0,0,1,8,16,2020-10-15 12:15:00
01,01060,4,0,0,4,37,83,2020-10-15 12:15:00
01,01061,3,0,0,1,17,32,2020-10-15 12:15:00
01,01062,3,1,1,3,23,32,2020-10-15 12:15:00
02,02000,34,19,11,24,245,586,2020-10-15 12:15:00
03,03101,7,1,1,5,43,107,2020-10-15 12:15:00
03,03102,2,0,0,2,5,24,2020-10-15 12:15:00
03,03103,1,1,0,1,6,30,2020-10-15 12:15:00
03,03151,2,0,0,2,2,31,2020-10-15 12:15:00
03,03153,1,0,0,1,30,22,2020-10-15 12:15:00
03,03154,1,1,0,1,12,22,2020-10-15 12:15:00
03,03155,2,0,0,2,6,17,2020-10-15 12:15:00
03,03157,1,0,0,1,10,12,2020-10-15 12:15:00
03,03158,1,0,0,1,9,7,2020-10-15 12:15:00
03,03159,8,3,1,7,54,142,2020-10-15 12:15:00
03,03241,19,13,4,16,180,366,2020-10-15 12:15:00
03,03251,3,1,1,3,9,8,2020-10-15 12:15:00
03,03252,6,0,0,4,11,61,2020-10-15 12:15:00
03,03254,7,0,0,4,33,59,2020-10-15 12:15:00
03,03255,1,0,0,1,7,7,2020-10-15 12:15:00
03,03256,1,0,0,1,6,18,2020-10-15 12:15:00
03,03257,1,0,0,1,5,18,2020-10-15 12:15:00
03,03351,3,2,1,1,9,32,2020-10-15 12:15:00
03,03352,2,0,0,2,12,14,2020-10-15 12:15:00
03,03353,3,1,0,3,7,32,2020-10-15 12:15:00
03,03354,1,0,0,1,1,5,2020-10-15 12:15:00
03,03355,4,0,0,2,17,37,2020-10-15 12:15:00
03,03356,3,0,0,2,9,8,2020-10-15 12:15:00
03,03357,3,0,0,2,12,26,2020-10-15 12:15:00
03,03358,2,0,0,2,10,13,2020-10-15 12:15:00
03,03359,3,0,0,2,14,19,2020-10-15 12:15:00
03,03360,2,0,0,2,20,62,2020-10-15 12:15:00
03,03361,2,1,1,2,7,8,2020-10-15 12:15:00
03,03401,1,2,1,1,2,14,2020-10-15 12:15:00
03,03402,1,0,0,1,7,13,2020-10-15 12:15:00
03,03403,5,5,2,3,47,96,2020-10-15 12:15:00
