bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,2,1,1,2,51,30,2020-05-18 09:15:00
01,01002,5,2,1,3,134,106,2020-05-18 09:15:00
01,01003,2,1,1,2,112,111,2020-05-18 09:15:00
01,01004,1,0,0,1,22,18,2020-05-18 09:15:00
01,01051,1,2,2,1,56,30,2020-05-18 09:15:00
01,01053,2,0,0,2,10,14,2020-05-18 09:15:00
01,01054,3,0,0,3,25,19,2020-05-18 09:15:00
01,01055,3,0,0,3,25,27,2020-05-18 09:15:00
01,01056,2,1,0,2,10,23,2020-05-18 09:15:00
01,01057,1,0,0,1,4,8,2020-05-18 09:15:00
01,01058,3,1,0,3,26,24,2020-05-18 09:15:00
01,01059,1,1,0,1,12,12,2020-05-18 09:15:00
01,01060,4,0,0,4,61,76,2020-05-18 09:15:00
01,01061,1,0,0,1,17,23,2020-05-18 09:15:00
01,01062,3,1,1,3,30,29,2020-05-18 09:15:00
02,02000,27,41,32,24,413,565,2020-05-18 09:15:00
03,03101,5,1,0,5,64,88,2020-05-18 09:15:00
03,03102,2,0,0,2,14,13,2020-05-18 09:15:00
03,03103,1,0,0,1,29,19,2020-05-18 09:15:00
03,03151,1,0,0,1,13,9,2020-05-18 09:15:00
03,03153,3,3,0,3,37,37,2020-05-18 09:15:00
03,03154,1,0,0,1,20,14,2020-05-18 09:15:00
03,03155,2,1,1,2,7,16,2020-05-18 09:15:00
03,03157,1,0,0,1,9,13,2020-05-18 09:15:00
03,03158,1,3,3,1,4,12,2020-05-18 09:15:00
03,03159,7,6,4,7,65,126,2020-05-18 09:15:00
03,03241,16,20,12,16,160,335,2020-05-18 09:15:00
03,03251,3,1,0,3,12,9,2020-05-18 09:15:00
03,03252,4,1,1,4,18,52,2020-05-18 09:15:00
03,03254,5,5,3,4,43,57,2020-05-18 09:15:00
03,03255,1,0,0,1,7,7,2020-05-18 09:15:00
03,03256,1,0,0,1,18,16,2020-05-18 09:15:00
03,03257,1,1,1,1,9,15,2020-05-18 09:15:00
03,03351,3,0,0,1,10,25,2020-05-18 09:15:00
03,03352,2,0,0,2,4,14,2020-05-18 09:15:00
03,03353,3,1,0,3,21,44,2020-05-18 09:15:00
03,03354,1,0,0,1,26,3,2020-05-18 09:15:00
03,03355,2,0,0,2,21,17,2020-05-18 09:15:00
03,03356,2,0,0,2,1,15,2020-05-18 09:15:00
03,03357,3,0,0,2,12,22,2020-05-18 09:15:00
03,03358,3,0,0,3,21,14,2020-05-18 09:15:00
03,03359,3,0,0,2,12,25,2020-05-18 09:15:00
03,03360,2,0,0,2,30,49,2020-05-18 09:15:00
03,03361,2,1,0,2,7,10,2020-05-18 09:15:00
03,03401,1,2,2,1,14,15,2020-05-18 09:15:00
03,03402,1,0,0,1,16,5,2020-05-18 09:15:00
03,03403,4,8,7,3,169,91,2020-05-18 09:15:00
03,03404,4,4,3,4,106,44,2020-05-18 09:15:00
03,03405,1,1,1,1,10,24,2020-05-18 09:15:00
03,03451,3,1,1,2,16,24,2020-05-18 09:15:00
03,03452,3,0,0,3,18,24,2020-05-18 09:15:00
03,03453,2,1,1,2,16,26,2020-05-18 09:15:00
03,03454,7,2,1,7,46,63,2020-05-18 09:15:00
