bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,2,1,2,9,32,2021-01-10 12:15:00
01,01002,5,9,6,3,53,111,2021-01-10 12:15:00
01,01003,2,8,5,2,36,102,2021-01-10 12:15:00
01,01004,1,0,0,1,4,21,2021-01-10 12:15:00
01,01051,1,3,3,1,6,32,2021-01-10 12:15:00
01,01053,2,4,2,2,7,11,2021-01-10 12:15:00
01,01054,3,3,1,3,6,14,2021-01-10 12:15:00
01,01055,3,6,2,3,9,39,2021-01-10 12:15:00
01,01056,2,5,3,2,6,27,2021-01-10 12:15:00
01,01057,1,1,0,1,7,5,2021-01-10 12:15:00
01,01058,5,2,1,3,18,24,2021-01-10 12:15:00
01,01059,1,6,3,1,9,15,2021-01-10 12:15:00
01,01060,4,11,8,4,23,66,2021-01-10 12:15:00
01,01061,3,5,4,1,19,30,2021-01-10 12:15:00
01,01062,3,4,3,3,7,27,2021-01-10 12:15:00
02,02000,34,106,68,24,142,519,2021-01-10 12:15:00
03,03101,7,7,5,5,25,92,2021-01-10 12:15:00
03,03102,2,6,5,2,9,19,2021-01-10 12:15:00
03,03103,3,6,3,1,3,30,2021-01-10 12:15:00
03,03151,2,9,1,2,0,12,2021-01-10 12:15:00
03,03153,3,3,2,3,1,27,2021-01-10 12:15:00
03,03154,1,5,3,1,2,18,2021-01-10 12:15:00
03,03155,2,2,2,2,4,15,2021-01-10 12:15:00
03,03157,1,2,1,1,7,14,2021-01-10 12:15:00
03,03158,1,3,3,1,5,11,2021-01-10 12:15:00
03,03159,8,23,13,7,32,143,2021-01-10 12:15:00
03,03241,19,58,31,16,61,335,2021-01-10 12:15:00
03,03251,3,1,0,3,5,12,2021-01-10 12:15:00
03,03252,6,6,3,4,17,52,2021-01-10 12:15:00
03,03254,7,17,12,4,16,58,2021-01-10 12:15:00
03,03255,1,3,3,1,1,10,2021-01-10 12:15:00
03,03256,1,2,0,1,7,17,2021-01-10 12:15:00
03,03257,1,4,0,1,0,22,2021-01-10 12:15:00
03,03351,2,0,0,1,2,23,2021-01-10 12:15:00
03,03352,2,6,3,2,4,8,2021-01-10 12:15:00
03,03353,3,7,3,3,6,28,2021-01-10 12:15:00
03,03354,1,1,1,1,0,9,2021-01-10 12:15:00
03,03355,3,1,0,1,14,30,2021-01-10 12:15:00
03,03356,3,0,0,2,1,10,2021-01-10 12:15:00
03,03357,3,2,0,2,9,23,2021-01-10 12:15:00
03,03358,2,4,2,2,3,17,2021-01-10 12:15:00
03,03359,3,2,1,2,6,26,2021-01-10 12:15:00
03,03360,2,1,1,2,18,60,2021-01-10 12:15:00
03,03361,2,2,0,2,3,12,2021-01-10 12:15:00
03,03401,1,5,4,1,1,11,2021-01-10 12:15:00
03,03402,1,2,0,1,12,8,2021-01-10 12:15:00
03,03403,5,14,8,3,19,93,2021-01-10 12:15:00
03,03404,5,17,11,4,27,88,2021-01-10 12:15:00
03,03405,2,6,2,1,13,27,2021-01-10 12:15:00
03,03451,3,4,2,2,6,27,2021-01-10 12:15:00
03,03452,4,3,0,3,11,29,2021-01-10 12:15:00
03,03453,3,2,1,3,5,22,2021-01-10 12:15:00
03,03454,10,6,3,6,34,57,2021-01-10 12:15:00
03,03455,2,3,2,2,6,27,2021-01-10 12:15:00
03,03456,1,9,2,1,6,24,2021-01-10 12:15:00
03,03457,6,1,1,4,18,14,2021-01-10 12:15:00
03,03458,1,2,2,1,1,8,2021-01-10 12:15:00
03,03459,7,8,4,6,41,73,2021-01-10 12:15:00
03,03460,5,3,1,3,15,18,2021-01-10 12:15:00
03,03461,2,2,2,2,2,15,2021-01-10 12:15:00
03,03462,1,1,0,1,0,8,2021-01-10 12:15:00
04,04011,10,24,9,9,21,130,2021-01-10 12:15:00
04,04012,4,7,6,3,17,42,2021-01-10 12:15:00
05,05111,14,32,14,11,41,257,2021-01-10 12:15:00
05,05112,16,26,16,9,39,165,2021-01-10 12:15:00
05,05113,15,63,50,12,54,318,2021-01-10 12:15:00
05,05114,7,12,9,4,28,74,2021-01-10 12:15:00
05,05116,6,20,13,4,5,87,2021-01-10 12:15:00
05,05117,2,8,2,2,0,34,2021-01-10 12:15:00
05,05119,7,12,4,4,16,56,2021-01-10 12:15:00
