bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,3,1,2,9,34,2021-01-01 12:15:00
01,01002,5,9,7,3,55,109,2021-01-01 12:15:00
01,01003,2,13,6,2,22,116,2021-01-01 12:15:00
01,01004,1,2,0,1,3,22,2021-01-01 12:15:00
01,01051,1,2,2,1,4,34,2021-01-01 12:15:00
01,01053,2,3,1,2,6,12,2021-01-01 12:15:00
01,01054,3,1,1,3,7,17,2021-01-01 12:15:00
01,01055,3,6,2,3,13,35,2021-01-01 12:15:00
01,01056,2,5,1,2,3,25,2021-01-01 12:15:00
01,01057,1,2,2,1,5,7,2021-01-01 12:15:00
01,01058,5,3,1,3,13,29,2021-01-01 12:15:00
01,01059,1,3,2,1,9,15,2021-01-01 12:15:00
01,01060,4,6,3,4,16,67,2021-01-01 12:15:00
01,01061,3,7,2,1,23,26,2021-01-01 12:15:00
01,01062,3,3,2,3,9,26,2021-01-01 12:15:00
02,02000,34,113,71,24,128,511,2021-01-01 12:15:00
03,03101,7,16,8,5,24,94,2021-01-01 12:15:00
03,03102,2,7,6,2,7,21,2021-01-01 12:15:00
03,03103,3,4,0,1,7,28,2021-01-01 12:15:00
03,03151,2,6,1,2,10,10,2021-01-01 12:15:00
03,03153,3,3,1,3,4,27,2021-01-01 12:15:00
03,03154,1,4,3,1,1,14,2021-01-01 12:15:00
03,03155,2,1,1,2,10,13,2021-01-01 12:15:00
03,03157,1,4,2,1,3,16,2021-01-01 12:15:00
03,03158,1,5,3,1,4,12,2021-01-01 12:15:00
03,03159,8,22,17,7,35,139,2021-01-01 12:15:00
03,03241,19,56,24,16,60,334,2021-01-01 12:15:00
03,03251,3,1,0,3,6,11,2021-01-01 12:15:00
03,03252,6,7,5,4,8,58,2021-01-01 12:15:00
03,03254,7,18,12,4,15,52,2021-01-01 12:15:00
03,03255,1,2,1,1,0,11,2021-01-01 12:15:00
03,03256,1,0,0,1,2,22,2021-01-01 12:15:00
03,03257,1,1,0,1,4,18,2021-01-01 12:15:00
03,03351,2,2,1,1,3,25,2021-01-01 12:15:00
03,03352,2,1,0,2,9,6,2021-01-01 12:15:00
03,03353,3,7,1,3,4,30,2021-01-01 12:15:00
03,03354,1,0,0,1,3,3,2021-01-01 12:15:00
03,03355,4,1,1,2,18,26,2021-01-01 12:15:00
03,03356,3,1,0,2,1,11,2021-01-01 12:15:00
03,03357,3,0,0,2,12,20,2021-01-01 12:15:00
03,03358,2,4,1,2,6,14,2021-01-01 12:15:00
03,03359,3,0,0,2,5,27,2021-01-01 12:15:00
03,03360,2,0,0,2,15,63,2021-01-01 12:15:00
03,03361,2,2,2,2,4,11,2021-01-01 12:15:00
03,03401,1,6,6,1,1,12,2021-01-01 12:15:00
03,03402,1,1,1,1,13,7,2021-01-01 12:15:00
03,03403,5,14,9,3,18,89,2021-01-01 12:15:00
03,03404,5,23,11,4,25,100,2021-01-01 12:15:00
03,03405,2,6,4,1,12,28,2021-01-01 12:15:00
03,03451,3,2,0,2,6,27,2021-01-01 12:15:00
03,03452,4,4,0,3,19,21,2021-01-01 12:15:00
03,03453,3,1,0,3,7,20,2021-01-01 12:15:00
03,03454,8,2,1,6,37,43,2021-01-01 12:15:00
03,03455,2,0,0,2,8,25,2021-01-01 12:15:00
03,03456,1,4,1,1,9,19,2021-01-01 12:15:00
03,03457,6,2,1,4,8,22,2021-01-01 12:15:00
03,03458,1,3,1,1,0,8,2021-01-01 12:15:00
03,03459,7,6,1,6,49,62,2021-01-01 12:15:00
03,03460,5,2,2,3,13,23,2021-01-01 12:15:00
03,03461,2,0,0,2,9,8,2021-01-01 12:15:00
03,03462,1,1,0,1,0,8,2021-01-01 12:15:00
04,04011,10,28,16,9,23,128,2021-01-01 12:15:00
04,04012,4,6,6,3,18,41,2021-01-01 12:15:00
05,05111,14,38,18,11,45,241,2021-01-01 12:15:00
05,05112,16,32,19,9,39,169,2021-01-01 12:15:00
05,05113,16,66,48,13,49,321,2021-01-01 12:15:00
05,05114,7,14,11,4,20,79,2021-01-01 12:15:00
05,05116,6,20,11,4,12,80,2021-01-01 12:15:00
05,05117,2,8,5,2,4,30,2021-01-01 12:15:00
05,05119,7,24,7,4,7,61,2021-01-01 12:15:00
05,05120,1,7,3,1,1,29,2021-01-01 12:15:00
05,05122,4,20,16,3,23,54,2021-01-01 12:15:00
05,05124,7,29,20,5,25,119,2021-01-01 12:15:00
05,05154,8,8,5,5,17,54,2021-01-01 12:15:00
05,05158,7,23,12,6,12,57,2021-01-01 12:15:00
05,05162,7,20,10,5,16,86,2021-01-01 12:15:00
05,05166,4,12,2,4,6,29,2021-01-01 12:15:00
05,05170,11,21,8,8,27,106,2021-01-01 12:15:00
05,05314,18,49,33,11,16,268,2021-01-01 12:15:00
05,05315,31,94,41,18,35,406,2021-01-01 12:15:00
05,05316,5,9,4,2,14,75,2021-01-01 12:15:00
05,05334,13,51,38,7,25,276,2021-01-01 12:15:00
05,05358,7,18,12,5,5,58,2021-01-01 12:15:00
05,05362,7,13,8,7,15,54,2021-01-01 12:15:00
05,05366,3,9,5,3,6,22,2021-01-01 12:15:00
05,05370,3,13,11,3,4,32,2021-01-01 12:15:00
05,05374,6,11,9,6,16,71,2021-01-01 12:15:00
05,05378,4,13,8,4,5,38,2021-01-01 12:15:00
05,05382,7,19,6,6,11,71,2021-01-01 12:15:00
05,05512,2,6,3,2,12,28,2021-01-01 12:15:00
05,05513,7,21,15,4,27,75,2021-01-01 12:15:00
