bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,0,0,2,24,31,2020-08-30 12:15:00
01,01002,5,1,0,3,119,110,2020-08-30 12:15:00
01,01003,2,0,0,2,106,111,2020-08-30 12:15:00
01,01004,1,0,0,1,9,16,2020-08-30 12:15:00
01,01051,1,0,0,1,14,40,2020-08-30 12:15:00
01,01053,2,0,0,2,11,13,2020-08-30 12:15:00
01,01054,3,0,0,3,20,19,2020-08-30 12:15:00
01,01055,3,0,0,3,15,37,2020-08-30 12:15:00
01,01056,2,2,0,2,18,22,2020-08-30 12:15:00
01,01057,1,0,0,1,5,7,2020-08-30 12:15:00
01,01058,5,0,0,3,13,41,2020-08-30 12:15:00
01,01059,1,0,0,1,9,15,2020-08-30 12:15:00
01,01060,4,0,0,4,51,65,2020-08-30 12:15:00
01,01061,3,0,0,1,17,32,2020-08-30 12:15:00
01,01062,3,0,0,3,24,31,2020-08-30 12:15:00
02,02000,34,7,5,24,335,538,2020-08-30 12:15:00
03,03101,7,0,0,5,66,84,2020-08-30 12:15:00
03,03102,2,0,0,2,16,13,2020-08-30 12:15:00
03,03103,1,0,0,1,14,20,2020-08-30 12:15:00
03,03151,2,1,1,2,10,26,2020-08-30 12:15:00
03,03153,3,0,0,3,33,49,2020-08-30 12:15:00
03,03154,1,0,0,1,16,18,2020-08-30 12:15:00
03,03155,2,0,0,2,8,15,2020-08-30 12:15:00
03,03157,1,0,0,1,10,12,2020-08-30 12:15:00
03,03158,1,0,0,1,6,10,2020-08-30 12:15:00
03,03159,8,0,0,7,57,136,2020-08-30 12:15:00
03,03241,19,6,4,16,148,342,2020-08-30 12:15:00
03,03251,3,0,0,3,12,5,2020-08-30 12:15:00
03,03252,6,1,0,4,17,58,2020-08-30 12:15:00
03,03254,7,1,1,4,40,52,2020-08-30 12:15:00
03,03255,1,0,0,1,2,12,2020-08-30 12:15:00
03,03256,1,0,0,1,6,14,2020-08-30 12:15:00
03,03257,1,0,0,1,7,16,2020-08-30 12:15:00
03,03351,3,1,0,1,8,33,2020-08-30 12:15:00
03,03352,2,0,0,2,21,5,2020-08-30 12:15:00
03,03353,3,0,0,3,7,33,2020-08-30 12:15:00
03,03354,1,0,0,1,9,6,2020-08-30 12:15:00
03,03355,4,0,0,2,24,35,2020-08-30 12:15:00
03,03356,3,0,0,2,6,9,2020-08-30 12:15:00
03,03357,3,2,0,2,19,19,2020-08-30 12:15:00
03,03358,3,1,1,3,11,23,2020-08-30 12:15:00
03,03359,3,0,0,2,11,22,2020-08-30 12:15:00
03,03360,2,0,0,2,20,62,2020-08-30 12:15:00
03,03361,2,0,0,2,2,13,2020-08-30 12:15:00
03,03401,1,0,0,1,6,10,2020-08-30 12:15:00
03,03402,1,1,0,1,12,8,2020-08-30 12:15:00
03,03403,5,0,0,3,63,96,2020-08-30 12:15:00
03,03404,4,2,1,3,21,89,2020-08-30 12:15:00
03,03405,2,0,0,1,23,17,2020-08-30 12:15:00
03,03451,3,0,0,2,8,25,2020-08-30 12:15:00
03,03452,4,0,0,3,8,36,2020-08-30 12:15:00
03,03453,3,1,1,3,17,19,2020-08-30 12:15:00
03,03454,11,0,0,7,30,88,2020-08-30 12:15:00
03,03455,2,0,0,2,5,32,2020-08-30 12:15:00
03,03456,1,0,0,1,7,23,2020-08-30 12:15:00
03,03457,4,0,0,2,27,15,2020-08-30 12:15:00
03,03458,1,0,0,1,5,5,2020-08-30 12:15:00
03,03459,7,2,0,6,56,62,2020-08-30 12:15:00
03,03460,5,0,0,3,15,26,2020-08-30 12:15:00
03,03461,2,0,0,2,3,13,2020-08-30 12:15:00
03,03462,1,0,0,1,1,7,2020-08-30 12:15:00
04,04011,10,3,3,9,45,119,2020-08-30 12:15:00
04,04012,4,1,1,3,30,33,2020-08-30 12:15:00
05,05111,13,4,3,11,55,236,2020-08-30 12:15:00
05,05112,15,10,6,9,86,164,2020-08-30 12:15:00
05,05113,17,5,5,14,87,335,2020-08-30 12:15:00
05,05114,7,2,2,4,25,73,2020-08-30 12:15:00
05,05116,6,0,0,4,36,62,2020-08-30 12:15:00
05,05117,2,1,0,2,28,27,2020-08-30 12:15:00
05,05119,7,0,0,4,24,69,2020-08-30 12:15:00
05,05120,1,1,1,1,12,24,2020-08-30 12:15:00
05,05122,4,0,0,3,31,55,2020-08-30 12:15:00
05,05124,7,1,1,5,49,113,2020-08-30 12:15:00
05,05154,8,1,1,5,38,36,2020-08-30 12:15:00
05,05158,5,0,0,4,21,31,2020-08-30 12:15:00
05,05162,8,1,1,6,27,93,2020-08-30 12:15:00
05,05166,4,0,0,4,19,25,2020-08-30 12:15:00
05,05170,11,5,3,8,119,88,2020-08-30 12:15:00
05,05314,18,2,1,11,68,224,2020-08-30 12:15:00
05,05315,31,11,8,18,81,398,2020-08-30 12:15:00
05,05316,5,1,0,2,33,73,2020-08-30 12:15:00
05,05334,12,4,3,7,34,231,2020-08-30 12:15:00
05,05358,7,0,0,5,21,53,2020-08-30 12:15:00
05,05362,7,0,0,7,22,56,2020-08-30 12:15:00
05,05366,3,0,0,3,3,27,2020-08-30 12:15:00
05,05370,3,0,0,3,9,27,2020-08-30 12:15:00
05,05374,7,0,0,7,31,86,2020-08-30 12:15:00
05,05378,4,0,0,4,23,29,2020-08-30 12:15:00
05,05382,7,0,0,6,19,68,2020-08-30 12:15:00
05,05512,2,1,0,2,43,24,2020-08-30 12:15:00
05,05513,8,0,0,4,51,74,2020-08-30 12:15:00
05,05515,9,4,1,7,30,234,2020-08-30 12:15:00
05,05554,6,0,0,5,31,47,2020-08-30 12:15:00
05,05558,5,0,0,3,26,28,2020-08-30 12:15:00
05,05562,15,1,0,14,77,161,2020-08-30 12:15:00
05,05566,7,0,0,5,43,65,2020-08-30 12:15:00
05,05570,6,1,1,5,43,30,2020-08-30 12:15:00
05,05711,4,2,2,4,41,104,2020-08-30 12:15:00
05,05754,3,0,0,3,16,24,2020-08-30 12:15:00
05,05758,5,1,1,3,23,53,2020-08-30 12:15:00
05,05762,5,0,0,5,24,24,2020-08-30 12:15:00
05,05766,2,0,0,2,21,56,2020-08-30 12:15:00
05,05770,8,0,0,6,74,193,2020-08-30 12:15:00
05,05774,7,1,1,5,59,86,2020-08-30 12:15:00
05,05911,8,1,1,6,60,164,2020-08-30 12:15:00
05,05913,9,2,1,9,82,209,2020-08-30 12:15:00
05,05914,7,5,3,5,23,56,2020-08-30 12:15:00
05,05915,7,1,1,5,49,65,2020-08-30 12:15:00
05,05916,4,3,2,4,13,52,2020-08-30 12:15:00
05,05954,7,1,0,6,44,88,2020-08-30 12:15:00
05,05958,9,2,0,8,37,82,2020-08-30 12:15:00
05,05962,10,3,0,8,47,73,2020-08-30 12:15:00
05,05966,3,0,0,3,23,15,2020-08-30 12:15:00
05,05970,8,0,0,7,34,109,2020-08-30 12:15:00
05,05974,9,0,0,7,29,64,2020-08-30 12:15:00
05,05978,8,1,1,8,24,93,2020-08-30 12:15:00
06,06411,7,0,0,4,30,74,2020-08-30 12:15:00
06,06412,17,4,0,12,51,247,2020-08-30 12:15:00
06,06413,4,0,0,2,25,79,2020-08-30 12:15:00
06,06414,6,4,3,4,34,67,2020-08-30 12:15:00
06,06431,5,0,0,5,19,30,2020-08-30 12:15:00
06,06432,2,0,0,2,6,23,2020-08-30 12:15:00
06,06433,2,1,0,2,4,18,2020-08-30 12:15:00
06,06434,3,0,0,3,9,20,2020-08-30 12:15:00
06,06435,7,0,0,4,32,59,2020-08-30 12:15:00
06,06436,2,0,0,2,10,19,2020-08-30 12:15:00
06,06437,2,0,0,2,21,105,2020-08-30 12:15:00
06,06438,2,1,1,2,12,20,2020-08-30 12:15:00
06,06439,2,0,0,2,12,6,2020-08-30 12:15:00
06,06440,5,0,0,5,22,72,2020-08-30 12:15:00
