bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,1,1,2,10,34,2020-12-23 12:15:00
01,01002,5,9,6,3,51,113,2020-12-23 12:15:00
01,01003,2,6,4,2,35,103,2020-12-23 12:15:00
01,01004,1,0,0,1,4,21,2020-12-23 12:15:00
01,01051,1,1,1,1,3,41,2020-12-23 12:15:00
01,01053,2,2,1,2,2,15,2020-12-23 12:15:00
01,01054,3,0,0,3,12,13,2020-12-23 12:15:00
01,01055,3,2,0,3,19,29,2020-12-23 12:15:00
01,01056,2,3,0,2,4,29,2020-12-23 12:15:00
01,01057,1,1,0,1,7,5,2020-12-23 12:15:00
01,01058,5,2,1,3,23,19,2020-12-23 12:15:00
01,01059,1,1,1,1,10,14,2020-12-23 12:15:00
01,01060,4,2,1,4,20,63,2020-12-23 12:15:00
01,01061,3,2,0,1,20,29,2020-12-23 12:15:00
01,01062,3,5,5,3,10,23,2020-12-23 12:15:00
02,02000,34,102,65,24,134,525,2020-12-23 12:15:00
03,03101,7,7,4,5,26,106,2020-12-23 12:15:00
03,03102,2,3,3,2,7,21,2020-12-23 12:15:00
03,03103,3,4,2,1,7,25,2020-12-23 12:15:00
03,03151,2,5,2,2,7,13,2020-12-23 12:15:00
03,03153,3,1,1,3,10,28,2020-12-23 12:15:00
03,03154,1,2,1,1,0,15,2020-12-23 12:15:00
03,03155,2,1,1,2,11,10,2020-12-23 12:15:00
03,03157,1,3,1,1,4,15,2020-12-23 12:15:00
03,03158,1,2,0,1,4,12,2020-12-23 12:15:00
03,03159,8,12,8,7,46,127,2020-12-23 12:15:00
03,03241,19,54,27,16,63,344,2020-12-23 12:15:00
03,03251,3,2,2,3,9,8,2020-12-23 12:15:00
03,03252,6,7,4,4,10,57,2020-12-23 12:15:00
03,03254,7,8,6,4,14,56,2020-12-23 12:15:00
03,03255,1,1,1,1,1,10,2020-12-23 12:15:00
03,03256,1,0,0,1,5,19,2020-12-23 12:15:00
03,03257,1,5,0,1,4,18,2020-12-23 12:15:00
03,03351,2,3,3,1,2,24,2020-12-23 12:15:00
03,03352,2,1,0,2,4,11,2020-12-23 12:15:00
03,03353,3,4,0,3,12,24,2020-12-23 12:15:00
03,03354,1,0,0,1,2,6,2020-12-23 12:15:00
03,03355,4,2,1,2,9,33,2020-12-23 12:15:00
03,03356,3,0,0,2,2,10,2020-12-23 12:15:00
03,03357,3,3,1,2,8,26,2020-12-23 12:15:00
03,03358,2,3,0,2,2,18,2020-12-23 12:15:00
03,03359,3,2,0,2,4,29,2020-12-23 12:15:00
03,03360,2,1,0,2,16,62,2020-12-23 12:15:00
03,03361,2,0,0,2,6,9,2020-12-23 12:15:00
03,03401,1,9,7,1,0,14,2020-12-23 12:15:00
03,03402,1,1,0,1,12,8,2020-12-23 12:15:00
03,03403,5,12,10,3,17,91,2020-12-23 12:15:00
03,03404,5,23,14,4,23,115,2020-12-23 12:15:00
03,03405,2,4,3,1,13,27,2020-12-23 12:15:00
03,03451,3,3,2,2,8,25,2020-12-23 12:15:00
03,03452,4,5,0,3,10,30,2020-12-23 12:15:00
03,03453,3,4,3,3,4,26,2020-12-23 12:15:00
03,03454,10,4,2,6,42,53,2020-12-23 12:15:00
03,03455,2,1,0,2,9,24,2020-12-23 12:15:00
03,03456,1,5,0,1,3,25,2020-12-23 12:15:00
03,03457,6,2,1,4,14,18,2020-12-23 12:15:00
03,03458,1,1,1,1,1,6,2020-12-23 12:15:00
03,03459,7,5,1,6,48,68,2020-12-23 12:15:00
03,03460,5,2,0,3,15,21,2020-12-23 12:15:00
03,03461,2,0,0,2,8,9,2020-12-23 12:15:00
03,03462,1,0,0,1,6,2,2020-12-23 12:15:00
04,04011,10,31,15,9,28,141,2020-12-23 12:15:00
04,04012,4,8,5,3,11,48,2020-12-23 12:15:00
05,05111,14,39,23,11,42,252,2020-12-23 12:15:00
05,05112,16,38,20,9,29,186,2020-12-23 12:15:00
05,05113,16,63,47,13,65,318,2020-12-23 12:15:00
05,05114,7,17,10,4,13,84,2020-12-23 12:15:00
05,05116,6,29,12,4,8,84,2020-12-23 12:15:00
05,05117,2,17,6,2,1,33,2020-12-23 12:15:00
05,05119,7,19,8,4,19,54,2020-12-23 12:15:00
05,05120,1,7,2,1,1,29,2020-12-23 12:15:00
05,05122,4,21,16,3,37,49,2020-12-23 12:15:00
05,05124,7,29,21,5,33,117,2020-12-23 12:15:00
05,05154,8,9,7,5,22,46,2020-12-23 12:15:00
05,05158,7,24,8,6,7,63,2020-12-23 12:15:00
05,05162,7,12,5,5,20,85,2020-12-23 12:15:00
05,05166,4,10,3,4,4,32,2020-12-23 12:15:00
