bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,0,0,2,27,28,2020-10-11 12:15:00
01,01002,5,0,0,3,118,111,2020-10-11 12:15:00
01,01003,2,1,1,2,114,103,2020-10-11 12:15:00
01,01004,1,2,2,1,6,19,2020-10-11 12:15:00
01,01051,1,0,0,1,13,41,2020-10-11 12:15:00
01,01053,2,0,0,2,10,14,2020-10-11 12:15:00
01,01054,3,0,0,3,15,24,2020-10-11 12:15:00
01,01055,3,0,0,3,18,33,2020-10-11 12:15:00
01,01056,2,1,0,2,21,19,2020-10-11 12:15:00
01,01057,1,0,0,1,5,7,2020-10-11 12:15:00
01,01058,5,0,0,3,16,26,2020-10-11 12:15:00
01,01059,1,0,0,1,7,17,2020-10-11 12:15:00
01,01060,4,0,0,4,48,68,2020-10-11 12:15:00
01,01061,3,0,0,1,20,29,2020-10-11 12:15:00
01,01062,3,1,1,3,36,19,2020-10-11 12:15:00
02,02000,34,15,7,24,271,558,2020-10-11 12:15:00
03,03101,7,0,0,5,46,104,2020-10-11 12:15:00
03,03102,2,0,0,2,7,22,2020-10-11 12:15:00
03,03103,1,0,0,1,16,20,2020-10-11 12:15:00
03,03151,2,3,1,2,2,30,2020-10-11 12:15:00
03,03153,3,0,0,3,46,36,2020-10-11 12:15:00
03,03154,1,0,0,1,14,20,2020-10-11 12:15:00
03,03155,2,0,0,2,10,13,2020-10-11 12:15:00
03,03157,1,0,0,1,14,8,2020-10-11 12:15:00
03,03158,1,0,0,1,6,10,2020-10-11 12:15:00
03,03159,8,2,1,7,58,137,2020-10-11 12:15:00
03,03241,18,10,5,16,190,348,2020-10-11 12:15:00
03,03251,3,1,1,3,6,11,2020-10-11 12:15:00
03,03252,6,0,0,4,17,55,2020-10-11 12:15:00
03,03254,7,0,0,4,43,49,2020-10-11 12:15:00
03,03255,1,0,0,1,4,7,2020-10-11 12:15:00
03,03256,1,0,0,1,8,16,2020-10-11 12:15:00
03,03257,1,0,0,1,0,23,2020-10-11 12:15:00
03,03351,3,2,1,1,8,33,2020-10-11 12:15:00
03,03352,2,0,0,2,18,8,2020-10-11 12:15:00
03,03353,3,1,0,3,9,30,2020-10-11 12:15:00
03,03354,1,0,0,1,10,5,2020-10-11 12:15:00
03,03355,4,1,1,2,19,36,2020-10-11 12:15:00
03,03356,3,0,0,2,8,9,2020-10-11 12:15:00
03,03357,3,0,0,2,12,26,2020-10-11 12:15:00
03,03358,2,0,0,2,7,16,2020-10-11 12:15:00
03,03359,3,0,0,2,11,22,2020-10-11 12:15:00
03,03360,2,0,0,2,18,64,2020-10-11 12:15:00
03,03361,2,0,0,2,1,14,2020-10-11 12:15:00
03,03401,1,0,0,1,2,20,2020-10-11 12:15:00
03,03402,1,0,0,1,7,13,2020-10-11 12:15:00
03,03403,5,3,0,3,57,86,2020-10-11 12:15:00
03,03404,5,1,1,4,32,90,2020-10-11 12:15:00
03,03405,1,0,0,1,10,22,2020-10-11 12:15:00
03,03451,3,0,0,2,5,28,2020-10-11 12:15:00
03,03452,4,1,0,3,14,25,2020-10-11 12:15:00
03,03453,3,2,2,3,17,17,2020-10-11 12:15:00
03,03454,10,2,1,6,32,67,2020-10-11 12:15:00
03,03455,2,2,1,2,10,27,2020-10-11 12:15:00
03,03456,1,0,0,1,12,18,2020-10-11 12:15:00
03,03457,4,1,0,2,26,15,2020-10-11 12:15:00
03,03458,1,0,0,1,0,10,2020-10-11 12:15:00
03,03459,7,1,0,6,60,59,2020-10-11 12:15:00
03,03460,5,1,1,3,13,23,2020-10-11 12:15:00
03,03461,2,0,0,2,4,13,2020-10-11 12:15:00
03,03462,1,0,0,1,3,5,2020-10-11 12:15:00
04,04011,10,3,3,9,42,129,2020-10-11 12:15:00
04,04012,4,1,0,3,26,43,2020-10-11 12:15:00
05,05111,13,7,1,11,78,253,2020-10-11 12:15:00
05,05112,16,7,4,9,84,182,2020-10-11 12:15:00
05,05113,16,13,7,13,76,333,2020-10-11 12:15:00
05,05114,7,2,1,4,15,84,2020-10-11 12:15:00
05,05116,6,3,2,4,26,73,2020-10-11 12:15:00
05,05117,2,0,0,2,30,25,2020-10-11 12:15:00
05,05119,7,2,0,4,39,59,2020-10-11 12:15:00
