bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,1,1,2,8,36,2021-01-09 12:15:00
01,01002,5,9,7,3,44,120,2021-01-09 12:15:00
01,01003,2,9,5,2,34,104,2021-01-09 12:15:00
01,01004,1,0,0,1,4,21,2021-01-09 12:15:00
01,01051,1,4,3,1,3,35,2021-01-09 12:15:00
01,01053,2,4,2,2,6,12,2021-01-09 12:15:00
01,01054,3,3,1,3,5,15,2021-01-09 12:15:00
01,01055,3,6,4,3,8,40,2021-01-09 12:15:00
01,01056,2,5,3,2,5,28,2021-01-09 12:15:00
01,01057,1,1,0,1,8,4,2021-01-09 12:15:00
01,01058,5,2,1,3,21,21,2021-01-09 12:15:00
01,01059,1,5,1,1,9,15,2021-01-09 12:15:00
01,01060,4,9,8,4,21,68,2021-01-09 12:15:00
01,01061,3,5,4,1,14,35,2021-01-09 12:15:00
01,01062,3,5,4,3,5,29,2021-01-09 12:15:00
02,02000,34,110,72,24,112,561,2021-01-09 12:15:00
03,03101,7,11,5,5,14,106,2021-01-09 12:15:00
03,03102,2,6,5,2,8,20,2021-01-09 12:15:00
03,03103,3,6,2,1,4,29,2021-01-09 12:15:00
03,03151,2,7,1,2,2,10,2021-01-09 12:15:00
03,03153,3,3,2,3,1,28,2021-01-09 12:15:00
03,03154,1,5,3,1,3,17,2021-01-09 12:15:00
03,03155,2,2,2,2,4,15,2021-01-09 12:15:00
03,03157,1,2,1,1,7,14,2021-01-09 12:15:00
03,03158,1,3,3,1,4,12,2021-01-09 12:15:00
03,03159,8,27,14,7,29,149,2021-01-09 12:15:00
03,03241,19,61,29,16,52,357,2021-01-09 12:15:00
03,03251,3,0,0,3,7,10,2021-01-09 12:15:00
03,03252,6,8,3,4,12,57,2021-01-09 12:15:00
03,03254,7,17,13,4,12,61,2021-01-09 12:15:00
03,03255,1,3,2,1,1,10,2021-01-09 12:15:00
03,03256,1,1,0,1,5,19,2021-01-09 12:15:00
03,03257,1,3,0,1,2,20,2021-01-09 12:15:00
03,03351,2,1,0,1,5,20,2021-01-09 12:15:00
03,03352,2,5,2,2,4,8,2021-01-09 12:15:00
03,03353,3,6,2,3,5,29,2021-01-09 12:15:00
03,03354,1,1,1,1,0,8,2021-01-09 12:15:00
03,03355,4,1,0,2,13,31,2021-01-09 12:15:00
03,03356,3,0,0,2,1,10,2021-01-09 12:15:00
03,03357,3,1,0,2,7,25,2021-01-09 12:15:00
03,03358,2,5,2,2,5,15,2021-01-09 12:15:00
03,03359,3,2,2,2,4,28,2021-01-09 12:15:00
03,03360,2,1,1,2,20,58,2021-01-09 12:15:00
03,03361,2,2,0,2,3,12,2021-01-09 12:15:00
03,03401,1,4,4,1,1,11,2021-01-09 12:15:00
