bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,2,0,0,2,14,35,2020-08-10 12:15:00
01,01002,5,3,0,3,114,115,2020-08-10 12:15:00
01,01003,2,0,0,2,102,115,2020-08-10 12:15:00
01,01004,1,0,0,1,4,21,2020-08-10 12:15:00
01,01051,1,2,1,1,13,41,2020-08-10 12:15:00
01,01053,2,0,0,2,13,11,2020-08-10 12:15:00
01,01054,3,0,0,3,12,27,2020-08-10 12:15:00
01,01055,3,0,0,3,27,25,2020-08-10 12:15:00
01,01056,2,0,0,2,13,17,2020-08-10 12:15:00
01,01057,1,1,1,1,4,8,2020-08-10 12:15:00
01,01058,5,0,0,3,17,39,2020-08-10 12:15:00
01,01059,1,0,0,1,11,13,2020-08-10 12:15:00
01,01060,4,0,0,4,45,75,2020-08-10 12:15:00
01,01061,3,0,0,1,22,27,2020-08-10 12:15:00
01,01062,3,0,0,3,29,26,2020-08-10 12:15:00
02,02000,32,10,7,24,308,571,2020-08-10 12:15:00
03,03101,7,0,0,5,54,96,2020-08-10 12:15:00
03,03102,2,0,0,2,12,17,2020-08-10 12:15:00
03,03103,1,0,0,1,8,26,2020-08-10 12:15:00
03,03151,2,0,0,2,8,28,2020-08-10 12:15:00
03,03153,3,0,0,3,35,47,2020-08-10 12:15:00
03,03154,1,0,0,1,14,20,2020-08-10 12:15:00
03,03155,2,0,0,2,7,16,2020-08-10 12:15:00
03,03157,1,1,0,1,13,9,2020-08-10 12:15:00
03,03158,1,0,0,1,7,9,2020-08-10 12:15:00
03,03159,8,0,0,7,64,130,2020-08-10 12:15:00
03,03241,18,10,7,16,163,321,2020-08-10 12:15:00
03,03251,3,0,0,3,9,8,2020-08-10 12:15:00
03,03252,6,1,1,4,22,56,2020-08-10 12:15:00
03,03254,7,1,1,4,45,47,2020-08-10 12:15:00
03,03255,1,0,0,1,6,8,2020-08-10 12:15:00
03,03256,1,0,0,1,7,19,2020-08-10 12:15:00
03,03257,1,0,0,1,7,16,2020-08-10 12:15:00
03,03351,3,0,0,1,10,31,2020-08-10 12:15:00
03,03352,2,0,0,2,18,8,2020-08-10 12:15:00
03,03353,3,0,0,3,9,33,2020-08-10 12:15:00
03,03354,1,0,0,1,9,6,2020-08-10 12:15:00
03,03355,2,0,0,2,19,24,2020-08-10 12:15:00
03,03356,3,0,0,2,7,8,2020-08-10 12:15:00
03,03357,3,0,0,2,14,24,2020-08-10 12:15:00
03,03358,2,0,0,2,6,18,2020-08-10 12:15:00
03,03359,3,0,0,2,15,18,2020-08-10 12:15:00
03,03360,2,0,0,2,25,57,2020-08-10 12:15:00
03,03361,2,0,0,2,5,10,2020-08-10 12:15:00
03,03401,1,1,1,1,10,12,2020-08-10 12:15:00
03,03402,1,0,0,1,6,14,2020-08-10 12:15:00
03,03403,5,0,0,3,59,99,2020-08-10 12:15:00
03,03404,5,4,2,4,34,92,2020-08-10 12:15:00
03,03405,2,0,0,1,10,27,2020-08-10 12:15:00
03,03451,3,0,0,2,5,28,2020-08-10 12:15:00
03,03452,3,1,0,3,10,22,2020-08-10 12:15:00
03,03453,3,0,0,3,18,18,2020-08-10 12:15:00
03,03454,11,0,0,7,42,81,2020-08-10 12:15:00
03,03455,2,0,0,2,11,26,2020-08-10 12:15:00
03,03456,1,0,0,1,10,20,2020-08-10 12:15:00
03,03457,4,0,0,2,19,25,2020-08-10 12:15:00
03,03458,1,1,0,1,3,7,2020-08-10 12:15:00
03,03459,7,1,0,6,48,69,2020-08-10 12:15:00
03,03460,5,0,0,3,18,23,2020-08-10 12:15:00
03,03461,2,0,0,2,8,9,2020-08-10 12:15:00
03,03462,1,0,0,1,0,8,2020-08-10 12:15:00
04,04011,9,3,1,8,39,134,2020-08-10 12:15:00
04,04012,4,0,0,3,27,42,2020-08-10 12:15:00
05,05111,13,4,2,11,67,229,2020-08-10 12:15:00
05,05112,15,6,3,9,74,184,2020-08-10 12:15:00
05,05113,16,3,3,14,93,317,2020-08-10 12:15:00
05,05114,7,1,1,4,11,83,2020-08-10 12:15:00
05,05116,6,2,0,4,20,79,2020-08-10 12:15:00
05,05117,2,0,0,2,32,23,2020-08-10 12:15:00
05,05119,6,1,0,4,29,53,2020-08-10 12:15:00
05,05120,1,0,0,1,13,23,2020-08-10 12:15:00
05,05122,4,1,0,3,30,56,2020-08-10 12:15:00
05,05124,7,1,1,5,52,108,2020-08-10 12:15:00
05,05154,7,0,0,5,19,52,2020-08-10 12:15:00
05,05158,5,0,0,5,17,39,2020-08-10 12:15:00
05,05162,8,1,1,6,32,87,2020-08-10 12:15:00
05,05166,4,0,0,4,20,24,2020-08-10 12:15:00
05,05170,9,1,0,8,89,80,2020-08-10 12:15:00
05,05314,17,5,3,11,48,236,2020-08-10 12:15:00
05,05315,29,6,4,18,79,357,2020-08-10 12:15:00
05,05316,5,1,1,2,23,85,2020-08-10 12:15:00
05,05334,9,0,0,7,32,208,2020-08-10 12:15:00
05,05358,7,1,1,5,35,44,2020-08-10 12:15:00
05,05362,7,2,0,7,22,63,2020-08-10 12:15:00
05,05366,3,1,0,3,6,26,2020-08-10 12:15:00
05,05370,3,1,1,3,9,27,2020-08-10 12:15:00
05,05374,7,0,0,7,32,85,2020-08-10 12:15:00
05,05378,4,0,0,4,22,32,2020-08-10 12:15:00
05,05382,7,0,0,6,16,73,2020-08-10 12:15:00
05,05512,2,1,0,2,48,19,2020-08-10 12:15:00
