bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,0,0,2,26,25,2020-11-07 12:15:00
01,01002,5,3,1,3,58,108,2020-11-07 12:15:00
01,01003,2,6,1,2,47,107,2020-11-07 12:15:00
01,01004,1,0,0,1,7,18,2020-11-07 12:15:00
01,01051,1,1,0,1,8,36,2020-11-07 12:15:00
01,01053,2,1,1,2,10,10,2020-11-07 12:15:00
01,01054,3,0,0,3,13,26,2020-11-07 12:15:00
01,01055,3,2,0,3,22,30,2020-11-07 12:15:00
01,01056,2,1,1,2,15,22,2020-11-07 12:15:00
01,01057,1,4,3,1,3,9,2020-11-07 12:15:00
01,01058,5,0,0,3,18,24,2020-11-07 12:15:00
01,01059,1,1,0,1,9,15,2020-11-07 12:15:00
01,01060,4,2,1,4,53,63,2020-11-07 12:15:00
01,01061,3,2,0,1,15,34,2020-11-07 12:15:00
01,01062,3,4,2,3,12,37,2020-11-07 12:15:00
02,02000,34,63,32,24,154,586,2020-11-07 12:15:00
03,03101,7,4,3,5,44,101,2020-11-07 12:15:00
03,03102,2,6,5,2,5,24,2020-11-07 12:15:00
03,03103,1,1,1,1,12,24,2020-11-07 12:15:00
03,03151,2,2,0,2,8,28,2020-11-07 12:15:00
03,03153,2,3,2,2,17,28,2020-11-07 12:15:00
03,03154,1,0,0,1,10,16,2020-11-07 12:15:00
03,03155,2,0,0,2,7,14,2020-11-07 12:15:00
03,03157,1,1,0,1,13,9,2020-11-07 12:15:00
03,03158,1,1,1,1,4,12,2020-11-07 12:15:00
03,03159,8,6,4,7,56,128,2020-11-07 12:15:00
03,03241,18,27,19,16,187,337,2020-11-07 12:15:00
03,03251,3,6,6,3,7,12,2020-11-07 12:15:00
03,03252,6,0,0,4,13,56,2020-11-07 12:15:00
03,03254,7,6,4,4,16,60,2020-11-07 12:15:00
03,03255,1,0,0,1,1,10,2020-11-07 12:15:00
03,03256,1,1,1,1,3,21,2020-11-07 12:15:00
03,03257,1,5,1,1,2,19,2020-11-07 12:15:00
03,03351,2,5,4,1,6,29,2020-11-07 12:15:00
03,03352,2,3,2,2,3,12,2020-11-07 12:15:00
03,03353,3,2,1,3,7,29,2020-11-07 12:15:00
03,03354,1,1,0,1,0,8,2020-11-07 12:15:00
03,03355,4,2,1,2,4,40,2020-11-07 12:15:00
03,03356,3,3,2,2,0,13,2020-11-07 12:15:00
03,03357,3,5,1,2,4,34,2020-11-07 12:15:00
03,03358,2,4,1,2,0,19,2020-11-07 12:15:00
03,03359,3,1,1,2,11,22,2020-11-07 12:15:00
03,03360,2,1,0,2,22,60,2020-11-07 12:15:00
03,03361,2,1,1,2,3,12,2020-11-07 12:15:00
03,03401,1,7,7,1,8,17,2020-11-07 12:15:00
03,03402,1,2,0,1,3,17,2020-11-07 12:15:00
03,03403,5,10,7,3,12,103,2020-11-07 12:15:00
03,03404,5,9,4,4,26,96,2020-11-07 12:15:00
03,03405,2,0,0,1,13,27,2020-11-07 12:15:00
03,03451,3,2,0,2,2,31,2020-11-07 12:15:00
03,03452,4,6,0,3,8,28,2020-11-07 12:15:00
03,03453,3,9,6,3,9,19,2020-11-07 12:15:00
03,03454,10,7,6,6,51,42,2020-11-07 12:15:00
03,03455,2,0,0,2,12,25,2020-11-07 12:15:00
03,03456,1,5,4,1,7,25,2020-11-07 12:15:00
03,03457,6,1,0,4,19,18,2020-11-07 12:15:00
03,03458,1,1,1,1,1,7,2020-11-07 12:15:00
03,03459,7,3,0,6,52,65,2020-11-07 12:15:00
03,03460,5,3,2,3,5,31,2020-11-07 12:15:00
03,03461,2,0,0,2,6,11,2020-11-07 12:15:00
03,03462,1,0,0,1,5,3,2020-11-07 12:15:00
04,04011,10,26,17,9,27,138,2020-11-07 12:15:00
04,04012,4,4,2,3,10,49,2020-11-07 12:15:00
05,05111,13,39,22,11,48,244,2020-11-07 12:15:00
05,05112,16,39,23,9,36,199,2020-11-07 12:15:00
05,05113,16,36,31,13,42,330,2020-11-07 12:15:00
05,05114,7,17,12,4,17,86,2020-11-07 12:15:00
05,05116,6,21,13,4,10,85,2020-11-07 12:15:00
05,05117,2,6,1,2,10,25,2020-11-07 12:15:00
05,05119,7,14,7,4,42,56,2020-11-07 12:15:00
05,05120,1,10,7,1,6,24,2020-11-07 12:15:00
05,05122,4,11,9,3,22,64,2020-11-07 12:15:00
05,05124,7,14,12,5,19,129,2020-11-07 12:15:00
