bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,2,1,2,20,30,2020-11-17 12:15:00
01,01002,5,1,1,3,54,112,2020-11-17 12:15:00
01,01003,2,3,2,2,28,110,2020-11-17 12:15:00
01,01004,1,0,0,1,4,21,2020-11-17 12:15:00
01,01051,1,1,1,1,10,34,2020-11-17 12:15:00
01,01053,2,1,1,2,6,14,2020-11-17 12:15:00
01,01054,3,1,0,3,8,21,2020-11-17 12:15:00
01,01055,3,1,1,3,25,26,2020-11-17 12:15:00
01,01056,2,3,2,2,9,27,2020-11-17 12:15:00
01,01057,1,4,4,1,5,7,2020-11-17 12:15:00
01,01058,5,1,0,3,17,25,2020-11-17 12:15:00
01,01059,1,1,1,1,9,15,2020-11-17 12:15:00
01,01060,4,1,0,4,40,77,2020-11-17 12:15:00
01,01061,3,3,0,1,19,30,2020-11-17 12:15:00
01,01062,3,1,0,3,20,29,2020-11-17 12:15:00
02,02000,34,85,56,24,140,585,2020-11-17 12:15:00
03,03101,7,5,4,5,35,110,2020-11-17 12:15:00
03,03102,2,7,5,2,5,24,2020-11-17 12:15:00
03,03103,1,2,1,1,6,30,2020-11-17 12:15:00
03,03151,2,4,2,2,3,20,2020-11-17 12:15:00
03,03153,3,3,2,3,7,33,2020-11-17 12:15:00
03,03154,1,1,1,1,11,15,2020-11-17 12:15:00
03,03155,2,1,0,2,6,15,2020-11-17 12:15:00
03,03157,1,0,0,1,9,13,2020-11-17 12:15:00
03,03158,1,4,3,1,4,12,2020-11-17 12:15:00
03,03159,8,7,3,7,56,134,2020-11-17 12:15:00
03,03241,19,33,23,16,194,351,2020-11-17 12:15:00
03,03251,3,6,5,3,8,11,2020-11-17 12:15:00
03,03252,6,2,0,4,11,59,2020-11-17 12:15:00
03,03254,7,11,6,4,18,55,2020-11-17 12:15:00
03,03255,1,0,0,1,5,9,2020-11-17 12:15:00
03,03256,1,2,1,1,2,22,2020-11-17 12:15:00
03,03257,1,1,1,1,0,21,2020-11-17 12:15:00
03,03351,2,5,4,1,10,27,2020-11-17 12:15:00
03,03352,2,3,2,2,4,11,2020-11-17 12:15:00
03,03353,3,4,1,3,9,27,2020-11-17 12:15:00
03,03354,1,0,0,1,1,5,2020-11-17 12:15:00
03,03355,4,6,1,2,6,36,2020-11-17 12:15:00
03,03356,3,1,1,2,3,10,2020-11-17 12:15:00
03,03357,3,3,1,2,10,28,2020-11-17 12:15:00
03,03358,2,2,1,2,9,11,2020-11-17 12:15:00
03,03359,3,2,1,2,6,29,2020-11-17 12:15:00
03,03360,2,2,1,2,18,64,2020-11-17 12:15:00
03,03361,2,6,5,2,2,13,2020-11-17 12:15:00
03,03401,1,6,6,1,6,14,2020-11-17 12:15:00
03,03402,1,1,0,1,7,13,2020-11-17 12:15:00
03,03403,5,11,9,3,16,99,2020-11-17 12:15:00
03,03404,5,10,4,4,18,97,2020-11-17 12:15:00
03,03405,2,1,0,1,20,20,2020-11-17 12:15:00
03,03451,3,6,1,2,3,30,2020-11-17 12:15:00
03,03452,4,4,0,3,15,24,2020-11-17 12:15:00
03,03453,3,7,4,3,4,22,2020-11-17 12:15:00
03,03454,10,8,2,6,51,32,2020-11-17 12:15:00
03,03455,2,3,2,2,12,25,2020-11-17 12:15:00
03,03456,1,6,3,1,7,25,2020-11-17 12:15:00
03,03457,6,2,2,4,22,18,2020-11-17 12:15:00
03,03458,1,2,1,1,1,7,2020-11-17 12:15:00
03,03459,7,4,2,6,56,64,2020-11-17 12:15:00
03,03460,5,2,2,3,7,29,2020-11-17 12:15:00
03,03461,2,0,0,2,8,9,2020-11-17 12:15:00
03,03462,1,0,0,1,1,7,2020-11-17 12:15:00
04,04011,10,30,22,9,35,146,2020-11-17 12:15:00
04,04012,4,6,4,3,18,41,2020-11-17 12:15:00
05,05111,13,33,20,11,47,247,2020-11-17 12:15:00
05,05112,16,35,21,9,34,190,2020-11-17 12:15:00
05,05113,16,48,35,13,52,328,2020-11-17 12:15:00
05,05114,7,20,16,4,25,82,2020-11-17 12:15:00
05,05116,6,21,10,4,13,86,2020-11-17 12:15:00
05,05117,2,10,2,2,4,31,2020-11-17 12:15:00
05,05119,7,13,7,4,40,58,2020-11-17 12:15:00
05,05120,1,10,7,1,2,28,2020-11-17 12:15:00
05,05122,4,17,10,3,22,64,2020-11-17 12:15:00
05,05124,7,22,12,5,20,130,2020-11-17 12:15:00
05,05154,8,6,3,5,23,50,2020-11-17 12:15:00
05,05158,7,12,5,6,14,47,2020-11-17 12:15:00
05,05162,7,19,9,5,21,87,2020-11-17 12:15:00
05,05166,4,9,7,4,13,26,2020-11-17 12:15:00
05,05170,11,26,15,8,45,98,2020-11-17 12:15:00
05,05314,17,37,19,11,40,229,2020-11-17 12:15:00
05,05315,31,102,63,18,34,430,2020-11-17 12:15:00
05,05316,5,9,5,2,26,75,2020-11-17 12:15:00
05,05334,13,46,36,7,26,266,2020-11-17 12:15:00
05,05358,7,12,10,5,18,53,2020-11-17 12:15:00
05,05362,7,15,9,7,21,48,2020-11-17 12:15:00
05,05366,3,4,0,3,4,25,2020-11-17 12:15:00
05,05370,3,6,3,3,8,28,2020-11-17 12:15:00
05,05374,6,15,8,6,25,72,2020-11-17 12:15:00
05,05378,4,9,4,4,5,40,2020-11-17 12:15:00
05,05382,7,7,4,6,9,73,2020-11-17 12:15:00
05,05512,2,7,0,2,21,33,2020-11-17 12:15:00
05,05513,7,18,15,4,29,76,2020-11-17 12:15:00
05,05515,9,32,16,7,34,233,2020-11-17 12:15:00
05,05554,6,5,4,5,26,47,2020-11-17 12:15:00
05,05558,5,2,1,3,11,25,2020-11-17 12:15:00
05,05562,15,21,13,14,44,189,2020-11-17 12:15:00
05,05566,7,10,7,5,33,73,2020-11-17 12:15:00
05,05570,6,9,5,5,15,31,2020-11-17 12:15:00
05,05711,6,33,21,4,46,127,2020-11-17 12:15:00
05,05754,3,12,5,3,14,34,2020-11-17 12:15:00
05,05758,5,4,4,3,21,47,2020-11-17 12:15:00
05,05762,6,8,1,5,17,32,2020-11-17 12:15:00
05,05766,2,8,0,2,16,61,2020-11-17 12:15:00
05,05770,8,10,6,6,30,196,2020-11-17 12:15:00
05,05774,7,11,8,5,22,87,2020-11-17 12:15:00
05,05911,8,21,15,6,37,170,2020-11-17 12:15:00
05,05913,9,30,25,9,58,251,2020-11-17 12:15:00
05,05914,7,20,4,5,18,72,2020-11-17 12:15:00
