bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,2,0,0,2,44,36,2020-05-04 09:15:00
01,01002,3,3,2,3,109,113,2020-05-04 09:15:00
01,01003,2,4,2,2,106,117,2020-05-04 09:15:00
01,01004,1,0,0,1,22,16,2020-05-04 09:15:00
01,01051,1,1,1,1,54,23,2020-05-04 09:15:00
01,01053,2,1,0,2,11,11,2020-05-04 09:15:00
01,01054,1,0,0,1,9,1,2020-05-04 09:15:00
01,01055,3,0,0,3,17,35,2020-05-04 09:15:00
01,01056,2,5,5,2,10,27,2020-05-04 09:15:00
01,01057,1,1,0,1,5,7,2020-05-04 09:15:00
01,01058,1,0,0,1,4,0,2020-05-04 09:15:00
01,01059,1,0,0,1,9,14,2020-05-04 09:15:00
01,01060,3,1,0,3,53,73,2020-05-04 09:15:00
01,01061,1,0,0,1,15,25,2020-05-04 09:15:00
01,01062,3,0,0,3,24,33,2020-05-04 09:15:00
02,02000,23,70,58,22,340,514,2020-05-04 09:15:00
03,03101,5,5,5,5,71,88,2020-05-04 09:15:00
03,03102,2,0,0,2,9,18,2020-05-04 09:15:00
03,03103,1,0,0,1,27,21,2020-05-04 09:15:00
03,03151,1,0,0,1,7,7,2020-05-04 09:15:00
03,03153,3,10,8,3,35,39,2020-05-04 09:15:00
03,03154,1,1,1,1,24,10,2020-05-04 09:15:00
03,03155,2,1,1,2,12,11,2020-05-04 09:15:00
03,03157,1,1,1,1,5,17,2020-05-04 09:15:00
03,03158,1,3,3,1,6,10,2020-05-04 09:15:00
03,03159,6,12,6,6,72,116,2020-05-04 09:15:00
03,03241,16,32,24,16,204,326,2020-05-04 09:15:00
03,03251,3,1,1,3,16,5,2020-05-04 09:15:00
03,03252,4,3,2,4,31,44,2020-05-04 09:15:00
03,03254,4,5,2,4,48,50,2020-05-04 09:15:00
03,03255,1,0,0,1,6,8,2020-05-04 09:15:00
03,03256,1,0,0,1,18,16,2020-05-04 09:15:00
03,03257,1,1,1,1,15,11,2020-05-04 09:15:00
03,03351,3,3,0,1,19,28,2020-05-04 09:15:00
03,03352,2,0,0,2,8,10,2020-05-04 09:15:00
03,03353,2,2,0,2,23,14,2020-05-04 09:15:00
03,03354,1,0,0,1,20,5,2020-05-04 09:15:00
03,03355,1,0,0,1,19,19,2020-05-04 09:15:00
03,03356,2,1,0,2,7,10,2020-05-04 09:15:00
03,03357,3,2,2,2,13,24,2020-05-04 09:15:00
03,03358,3,0,0,3,19,24,2020-05-04 09:15:00
03,03359,2,0,0,2,13,25,2020-05-04 09:15:00
03,03360,2,2,1,2,22,6,2020-05-04 09:15:00
03,03361,2,0,0,2,6,13,2020-05-04 09:15:00
03,03401,1,2,2,1,14,15,2020-05-04 09:15:00
03,03402,1,1,1,1,8,13,2020-05-04 09:15:00
03,03403,4,6,5,3,121,75,2020-05-04 09:15:00
03,03404,4,5,4,4,100,58,2020-05-04 09:15:00
