bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,1,1,2,10,39,2020-11-28 12:15:00
01,01002,5,6,5,3,47,117,2020-11-28 12:15:00
01,01003,2,2,0,2,30,108,2020-11-28 12:15:00
01,01004,1,0,0,1,5,20,2020-11-28 12:15:00
01,01051,1,0,0,1,4,40,2020-11-28 12:15:00
01,01053,2,4,2,2,5,12,2020-11-28 12:15:00
01,01054,3,0,0,3,11,18,2020-11-28 12:15:00
01,01055,3,1,0,3,16,35,2020-11-28 12:15:00
01,01056,2,3,2,2,16,26,2020-11-28 12:15:00
01,01057,1,1,0,1,4,8,2020-11-28 12:15:00
01,01058,5,0,0,3,16,26,2020-11-28 12:15:00
01,01059,1,0,0,1,7,17,2020-11-28 12:15:00
01,01060,4,1,0,4,49,64,2020-11-28 12:15:00
01,01061,3,3,1,1,18,31,2020-11-28 12:15:00
01,01062,3,2,1,3,13,35,2020-11-28 12:15:00
02,02000,34,83,55,24,138,565,2020-11-28 12:15:00
03,03101,7,3,3,5,32,107,2020-11-28 12:15:00
03,03102,2,8,3,2,8,21,2020-11-28 12:15:00
03,03103,1,2,1,1,11,25,2020-11-28 12:15:00
03,03151,2,5,0,2,6,17,2020-11-28 12:15:00
03,03153,3,3,0,3,9,29,2020-11-28 12:15:00
03,03154,1,0,0,1,11,15,2020-11-28 12:15:00
03,03155,2,1,0,2,6,15,2020-11-28 12:15:00
03,03157,1,2,0,1,9,13,2020-11-28 12:15:00
03,03158,1,3,3,1,2,14,2020-11-28 12:15:00
03,03159,8,7,3,7,48,142,2020-11-28 12:15:00
03,03241,19,41,24,16,72,342,2020-11-28 12:15:00
03,03251,3,3,3,3,7,12,2020-11-28 12:15:00
03,03252,6,1,0,4,10,56,2020-11-28 12:15:00
03,03254,7,9,5,4,12,61,2020-11-28 12:15:00
03,03255,1,0,0,1,2,12,2020-11-28 12:15:00
03,03256,1,2,1,1,8,16,2020-11-28 12:15:00
03,03257,1,5,3,1,0,21,2020-11-28 12:15:00
03,03351,2,3,3,1,4,25,2020-11-28 12:15:00
03,03352,2,3,1,2,6,9,2020-11-28 12:15:00
