bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,2,0,0,2,14,35,2020-08-09 12:15:00
01,01002,5,5,1,3,118,111,2020-08-09 12:15:00
01,01003,2,0,0,2,108,109,2020-08-09 12:15:00
01,01004,1,0,0,1,4,21,2020-08-09 12:15:00
01,01051,1,2,1,1,16,38,2020-08-09 12:15:00
01,01053,2,0,0,2,8,16,2020-08-09 12:15:00
01,01054,3,0,0,3,16,23,2020-08-09 12:15:00
01,01055,3,0,0,3,22,30,2020-08-09 12:15:00
01,01056,2,0,0,2,16,18,2020-08-09 12:15:00
01,01057,1,1,1,1,4,8,2020-08-09 12:15:00
01,01058,5,0,0,3,17,39,2020-08-09 12:15:00
01,01059,1,0,0,1,11,13,2020-08-09 12:15:00
01,01060,4,0,0,4,54,62,2020-08-09 12:15:00
01,01061,3,0,0,1,17,32,2020-08-09 12:15:00
01,01062,2,0,0,2,14,16,2020-08-09 12:15:00
02,02000,32,10,7,24,319,563,2020-08-09 12:15:00
03,03101,7,0,0,5,56,94,2020-08-09 12:15:00
03,03102,2,0,0,2,10,19,2020-08-09 12:15:00
03,03103,1,0,0,1,3,31,2020-08-09 12:15:00
03,03151,2,1,0,2,8,23,2020-08-09 12:15:00
03,03153,3,0,0,3,39,43,2020-08-09 12:15:00
03,03154,1,0,0,1,15,19,2020-08-09 12:15:00
03,03155,2,0,0,2,8,15,2020-08-09 12:15:00
03,03157,1,1,0,1,12,10,2020-08-09 12:15:00
03,03158,1,0,0,1,9,7,2020-08-09 12:15:00
03,03159,8,0,0,7,68,124,2020-08-09 12:15:00
03,03241,18,9,7,16,145,332,2020-08-09 12:15:00
03,03251,3,0,0,3,8,9,2020-08-09 12:15:00
03,03252,6,1,1,4,19,58,2020-08-09 12:15:00
03,03254,7,2,1,4,42,50,2020-08-09 12:15:00
03,03255,1,0,0,1,6,8,2020-08-09 12:15:00
03,03256,1,0,0,1,13,13,2020-08-09 12:15:00
03,03257,1,0,0,1,5,18,2020-08-09 12:15:00
03,03351,3,0,0,1,13,28,2020-08-09 12:15:00
03,03352,2,0,0,2,18,8,2020-08-09 12:15:00
03,03353,3,0,0,3,15,27,2020-08-09 12:15:00
03,03354,1,0,0,1,9,6,2020-08-09 12:15:00
03,03355,2,0,0,2,20,23,2020-08-09 12:15:00
03,03356,3,0,0,2,6,9,2020-08-09 12:15:00
03,03357,3,0,0,2,17,19,2020-08-09 12:15:00
03,03358,2,0,0,2,4,20,2020-08-09 12:15:00
03,03359,3,0,0,2,13,20,2020-08-09 12:15:00
03,03360,2,0,0,2,36,46,2020-08-09 12:15:00
03,03361,2,1,0,2,9,6,2020-08-09 12:15:00
03,03401,1,1,1,1,6,16,2020-08-09 12:15:00
03,03402,1,0,0,1,3,17,2020-08-09 12:15:00
03,03403,5,0,0,3,58,100,2020-08-09 12:15:00
03,03404,5,4,2,4,37,89,2020-08-09 12:15:00
03,03405,2,0,0,1,10,27,2020-08-09 12:15:00
03,03451,3,0,0,2,12,21,2020-08-09 12:15:00
03,03452,3,1,0,3,7,25,2020-08-09 12:15:00
03,03453,3,0,0,3,20,16,2020-08-09 12:15:00
03,03454,11,0,0,7,40,81,2020-08-09 12:15:00
