bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,1,1,2,24,31,2020-11-10 12:15:00
01,01002,5,1,0,3,58,108,2020-11-10 12:15:00
01,01003,2,3,2,2,27,111,2020-11-10 12:15:00
01,01004,1,0,0,1,5,20,2020-11-10 12:15:00
01,01051,1,0,0,1,13,31,2020-11-10 12:15:00
01,01053,2,1,1,2,6,14,2020-11-10 12:15:00
01,01054,3,0,0,3,22,17,2020-11-10 12:15:00
01,01055,3,1,0,3,22,30,2020-11-10 12:15:00
01,01056,2,1,1,2,15,24,2020-11-10 12:15:00
01,01057,1,4,4,1,3,9,2020-11-10 12:15:00
01,01058,5,0,0,3,17,25,2020-11-10 12:15:00
01,01059,1,0,0,1,8,16,2020-11-10 12:15:00
01,01060,4,5,1,4,35,82,2020-11-10 12:15:00
01,01061,3,2,1,1,17,32,2020-11-10 12:15:00
01,01062,3,4,2,3,13,36,2020-11-10 12:15:00
02,02000,34,73,43,24,175,566,2020-11-10 12:15:00
03,03101,7,4,3,5,48,97,2020-11-10 12:15:00
03,03102,2,7,5,2,6,23,2020-11-10 12:15:00
03,03103,1,1,1,1,7,29,2020-11-10 12:15:00
03,03151,2,1,0,2,11,12,2020-11-10 12:15:00
03,03153,3,2,2,3,23,22,2020-11-10 12:15:00
03,03154,1,0,0,1,12,14,2020-11-10 12:15:00
03,03155,2,0,0,2,7,14,2020-11-10 12:15:00
03,03157,1,1,0,1,11,11,2020-11-10 12:15:00
03,03158,1,2,2,1,4,12,2020-11-10 12:15:00
03,03159,8,9,5,7,48,140,2020-11-10 12:15:00
03,03241,18,27,18,16,204,336,2020-11-10 12:15:00
03,03251,3,7,5,3,5,15,2020-11-10 12:15:00
03,03252,6,3,2,4,10,60,2020-11-10 12:15:00
03,03254,7,7,4,4,19,55,2020-11-10 12:15:00
03,03255,1,0,0,1,4,10,2020-11-10 12:15:00
03,03256,1,2,1,1,4,20,2020-11-10 12:15:00
03,03257,1,6,1,1,1,20,2020-11-10 12:15:00
03,03351,2,5,4,1,10,25,2020-11-10 12:15:00
03,03352,2,3,2,2,6,9,2020-11-10 12:15:00
