bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
01,01001,3,1,1,2,11,38,2020-12-20 12:15:00
01,01002,5,5,3,3,46,120,2020-12-20 12:15:00
01,01003,2,8,5,2,33,105,2020-12-20 12:15:00
01,01004,1,2,1,1,3,22,2020-12-20 12:15:00
01,01051,1,0,0,1,5,39,2020-12-20 12:15:00
01,01053,2,2,2,2,4,13,2020-12-20 12:15:00
01,01054,3,0,0,3,10,15,2020-12-20 12:15:00
01,01055,3,1,0,3,18,33,2020-12-20 12:15:00
01,01056,2,2,0,2,4,29,2020-12-20 12:15:00
01,01057,1,0,0,1,7,5,2020-12-20 12:15:00
01,01058,5,0,0,3,18,24,2020-12-20 12:15:00
01,01059,1,1,0,1,12,12,2020-12-20 12:15:00
01,01060,4,1,0,4,26,65,2020-12-20 12:15:00
01,01061,3,3,0,1,28,21,2020-12-20 12:15:00
01,01062,3,3,3,3,10,24,2020-12-20 12:15:00
02,02000,34,105,59,24,122,520,2020-12-20 12:15:00
03,03101,7,7,2,5,28,103,2020-12-20 12:15:00
03,03102,2,4,2,2,10,19,2020-12-20 12:15:00
03,03103,1,2,1,1,12,24,2020-12-20 12:15:00
03,03151,2,5,2,2,4,16,2020-12-20 12:15:00
03,03153,3,1,0,3,8,30,2020-12-20 12:15:00
03,03154,1,2,0,1,4,11,2020-12-20 12:15:00
03,03155,2,1,1,2,10,11,2020-12-20 12:15:00
03,03157,1,4,1,1,6,16,2020-12-20 12:15:00
03,03158,1,1,0,1,5,11,2020-12-20 12:15:00
03,03159,8,12,6,7,40,126,2020-12-20 12:15:00
03,03241,19,41,24,16,51,349,2020-12-20 12:15:00
03,03251,3,3,3,3,5,12,2020-12-20 12:15:00
03,03252,6,4,1,4,16,53,2020-12-20 12:15:00
03,03254,7,11,7,4,13,55,2020-12-20 12:15:00
03,03255,1,0,0,1,0,11,2020-12-20 12:15:00
03,03256,1,2,0,1,3,21,2020-12-20 12:15:00
03,03257,1,4,0,1,3,19,2020-12-20 12:15:00
03,03351,2,3,2,1,1,27,2020-12-20 12:15:00
03,03352,2,1,0,2,10,5,2020-12-20 12:15:00
03,03353,3,1,0,3,11,25,2020-12-20 12:15:00
03,03354,1,0,0,1,0,7,2020-12-20 12:15:00
03,03355,4,2,1,2,16,28,2020-12-20 12:15:00
03,03356,3,0,0,2,4,8,2020-12-20 12:15:00
03,03357,3,2,1,2,10,24,2020-12-20 12:15:00
03,03358,2,2,1,2,5,15,2020-12-20 12:15:00
03,03359,3,1,0,2,5,26,2020-12-20 12:15:00
03,03360,2,0,0,2,14,64,2020-12-20 12:15:00
03,03361,2,0,0,2,4,11,2020-12-20 12:15:00
03,03401,1,7,6,1,0,17,2020-12-20 12:15:00
03,03402,1,1,0,1,5,15,2020-12-20 12:15:00
03,03403,5,14,8,3,11,96,2020-12-20 12:15:00
03,03404,5,22,10,4,34,104,2020-12-20 12:15:00
03,03405,2,4,3,1,17,23,2020-12-20 12:15:00
03,03451,3,2,2,2,7,26,2020-12-20 12:15:00
03,03452,4,5,0,3,12,28,2020-12-20 12:15:00
03,03453,3,6,3,3,6,24,2020-12-20 12:15:00
03,03454,10,5,2,6,34,61,2020-12-20 12:15:00
03,03455,2,1,0,2,8,25,2020-12-20 12:15:00
03,03456,1,3,0,1,10,18,2020-12-20 12:15:00
03,03457,6,3,1,4,11,18,2020-12-20 12:15:00
03,03458,1,2,0,1,4,6,2020-12-20 12:15:00
03,03459,7,7,1,6,45,71,2020-12-20 12:15:00
03,03460,5,3,1,3,15,21,2020-12-20 12:15:00
03,03461,2,0,0,2,6,11,2020-12-20 12:15:00
03,03462,1,0,0,1,5,3,2020-12-20 12:15:00
04,04011,10,30,17,9,24,131,2020-12-20 12:15:00
04,04012,4,7,3,3,15,42,2020-12-20 12:15:00
05,05111,14,34,16,11,34,256,2020-12-20 12:15:00
05,05112,16,41,21,9,36,172,2020-12-20 12:15:00
05,05113,16,62,46,13,53,319,2020-12-20 12:15:00
05,05114,7,16,10,4,11,86,2020-12-20 12:15:00
05,05116,6,30,15,4,10,84,2020-12-20 12:15:00
05,05117,2,12,2,2,3,31,2020-12-20 12:15:00
05,05119,7,23,7,4,15,58,2020-12-20 12:15:00
05,05120,1,5,3,1,2,28,2020-12-20 12:15:00
05,05122,4,20,15,3,21,65,2020-12-20 12:15:00
05,05124,7,29,18,5,44,109,2020-12-20 12:15:00
05,05154,8,7,5,5,20,49,2020-12-20 12:15:00
05,05158,7,18,6,6,13,53,2020-12-20 12:15:00
05,05162,7,13,6,5,22,83,2020-12-20 12:15:00
05,05166,4,9,0,4,2,32,2020-12-20 12:15:00
05,05170,11,22,12,8,28,101,2020-12-20 12:15:00
