id,Country,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11
0,"Washington",15185,15430,15678,15927,16177,16429,16681,16930,17175,17420,17665,17908,18150,18391,18630,18868,19104,19339,19573,19805,20036,20265,20492,20718,20942,21164,21385,21604,21822,22038,22251,22464,22674,22883,23090,23295,23498,23699,23899,24096,24292,24486,24678,24868,25056,25242,25427,25609,25789,25968,26145,26320,26492,26663,26832,26999,27165,27328,27489,27649,27806,27962,28116,28268,28418,28566,28712,28857,28999,29140,29279,29416,29552,29686,29817,29948,30076,30203,30327,30451,30572,30692,30810,30927,31041,31155,31266,31376,31485,31592,31697,31801,31903,32004,32103,32201,32297,32392,32485,32577,32668
1,"Illinois",61499,64394,67394,70497,73701,77003,80399,83887,87470,91146,94915,98778,102732,106773,110900,115110,119397,123756,128182,132671,137217,141814,146459,151143,155862,160608,165376,170157,174946,179735,184516,189283,194030,198748,203432,208076,212672,217215,221700,226121,230473,234751,238951,243068,247101,251044,254895,258653,262314,265878,269343,272709,275973,279137,282201,285164,288027,290792,293459,296030,298505,300887,303178,305379,307493,309521,311466,313329,315115,316823,318458,320022,321516,322943,324306,325607,326848,328032,329160,330236,331260,332236,333164,334048,334889,335690,336450,337174,337862,338515,339136,339726,340286,340818,341323,341803,342258,342690,343099,343488,343857
2,"California",54903,56511,58132,59765,61406,63049,64689,66311,67945,69580,71217,72852,74485,76115,77742,79369,80993,82615,84233,85847,87457,89063,90664,92260,93852,95437,97017,98590,100157,101717,103270,104816,106354,107884,109406,110920,112425,113921,115407,116885,118352,119810,121258,122695,124122,125539,126944,128339,129722,131094,132454,133803,135140,136465,137778,139079,140367,141643,142907,144158,145396,146622,147835,149035,150222,151397,152558,153706,154841,155963,157073,158169,159251,160321,161378,162422,163452,164470,165474,166466,167445,168411,169364,170304,171231,172146,173048,173938,174815,175680,176532,177373,178201,179017,179821,180613,181393,182162,182919,183665,184399
3,"Arizona",8640,8969,9307,9656,10015,10385,10766,11159,11563,11980,12407,12846,13296,13756,14227,14707,15198,15703,16220,16749,17292,17847,18415,18997,19591,20198,20818,21452,22099,22760,23434,24123,24825,25542,26272,27016,27775,28547,29333,30134,30948,31776,32618,33473,34342,35225,36121,37030,37952,38887,39834,40793,41765,42748,43743,44748,45765,46792,47829,48875,49931,50996,52068,53149,54237,55332,56434,57541,58654,59771,60893,62019,63147,64278,65412,66546,67681,68817,69952,71086,72219,73349,74477,75601,76722,77838,78949,80054,81153,82246,83332,84410,85480,86542,87594,88637,89670,90693,91706,92707,93697
4,"Massachusetts",69318,71288,73192,75075,76943,78789,80601,82373,84099,85781,87424,89025,90582,92092,93556,94971,96340,97663,98938,100167,101349,102485,103575,104622,105625,106585,107503,108381,109220,110020,110783,111510,112202,112861,113488,114084,114650,115188,115698,116182,116641,117076,117488,117879,118248,118598,118929,119242,119538,119818,120082,120332,120568,120791,121001,121200,121388,121565,121732,121889,122038,122178,122310,122435,122552,122663,122768,122866,122959,123046,123128,123206,123279,123348,123413,123474,123531,123586,123637,123685,123730,123773,123813,123851,123886,123920,123951,123981,124009,124035,124060,124083,124105,124126,124145,124164,124181,124197,124213,124227,124240
5,"Wisconsin",7964,8342,8741,9164,9604,10060,10538,11039,11570,12130,12719,13341,13998,14689,15414,16171,16964,17794,18661,19571,20526,21529,22583,23686,24841,26048,27308,28621,29989,31415,32902,34453,36068,37751,39501,41321,43208,45164,47188,49282,51446,53682,55989,58369,60821,63343,65933,68591,71313,74097,76940,79841,82795,85801,88854,91951,95088,98258,101457,104679,107918,111169,114426,117683,120934,124175,127398,130598,133769,136905,140000,143050,146049,148992,151876,154697,157451,160134,162745,165281,167739,170119,172419,174637,176775,178831,180806,182701,184517,186253,187913,189498,191008,192446,193815,195115,196349,197520,198630,199681,200676
6,"Texas",31998,33054,34129,35223,36342,37486,38656,39854,41078,42331,43614,44922,46254,47603,48969,50351,51758,53191,54649,56134,57644,59181,60743,62331,63943,65581,67243,68930,70641,72379,74142,75932,77748,79590,81458,83352,85272,87218,89189,91185,93207,95254,97327,99425,101548,103695,105867,108064,110285,112529,114797,117088,119401,121738,124096,126476,128878,131300,133743,136206,138688,141189,143708,146246,148800,151372,153959,156562,159180,161812,164457,167115,169785,172467,175159,177861,180572,183291,186019,188752,191492,194237,196987,199740,202496,205253,208012,210771,213530,216287,219042,221794,224543,227286,230024,232756,235481,238198,240906,243605,246294
7,"Nebraska",5661,6140,6650,7181,7737,8322,8937,9581,10252,10951,11676,12427,13205,14006,14830,15675,16539,17420,18315,19223,20139,21063,21989,22917,23842,24762,25674,26575,27462,28334,29186,30019,30829,31614,32374,33108,33814,34492,35140,35760,36351,36913,37447,37953,38431,38882,39307,39708,40084,40437,40767,41077,41367,41637,41889,42124,42343,42547,42736,42912,43076,43228,43369,43499,43620,43732,43836,43932,44020,44102,44178,44249,44313,44373,44429,44480,44527,44570,44611,44648,44682,44713,44743,44769,44794,44817,44838,44857,44875,44892,44907,44921,44934,44946,44957,44967,44976,44985,44993,45000,45007
8,"Utah",5175,5346,5519,5696,5877,6063,6253,6447,6644,6845,7050,7259,7472,7689,7910,8135,8363,8596,8832,9072,9316,9564,9815,10070,10328,10590,10855,11123,11395,11669,11947,12228,12511,12798,13086,13378,13671,13967,14265,14565,14866,15169,15474,15780,16087,16395,16704,17013,17323,17634,17944,18255,18565,18875,19184,19493,19801,20108,20413,20718,21020,21322,21621,21918,22213,22506,22797,23085,23371,23653,23933,24210,24484,24755,25022,25286,25547,25804,26057,26307,26553,26796,27034,27269,27500,27727,27950,28169,28384,28595,28802,29006,29205,29400,29591,29779,29962,30142,30317,30489,30657
9,"Oregon",2680,2737,2795,2852,2909,2965,3021,3078,3135,3192,3249,3307,3366,3424,3482,3540,3598,3656,3713,3771,3829,3887,3946,4005,4064,4123,4181,4240,4299,4357,4416,4475,4534,4593,4653,4712,4771,4831,4890,4950,5009,5068,5128,5187,5247,5307,5367,5427,5486,5546,5606,5666,5726,5786,5846,5906,5966,6026,6086,6146,6206,6266,6326,6386,6446,6507,6567,6627,6687,6747,6807,6867,6928,6988,7048,7108,7168,7228,7288,7348,7408,7468,7528,7588,7648,7708,7768,7828,7888,7948,8007,8067,8127,8187,8246,8306,8365,8425,8484,8544,8603
