"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2020-09-28,"1 wk ahead cum death",2020-10-03,"PL","quantile",0.01,2440,"Poland"
2020-09-28,"2 wk ahead cum death",2020-10-10,"PL","quantile",0.01,2492,"Poland"
2020-09-28,"3 wk ahead cum death",2020-10-17,"PL","quantile",0.01,2542,"Poland"
2020-09-28,"4 wk ahead cum death",2020-10-24,"PL","quantile",0.01,2591,"Poland"
2020-09-28,"1 wk ahead cum death",2020-10-03,"PL","quantile",0.025,2449,"Poland"
2020-09-28,"2 wk ahead cum death",2020-10-10,"PL","quantile",0.025,2508,"Poland"
2020-09-28,"3 wk ahead cum death",2020-10-17,"PL","quantile",0.025,2566,"Poland"
2020-09-28,"4 wk ahead cum death",2020-10-24,"PL","quantile",0.025,2620,"Poland"
2020-09-28,"1 wk ahead cum death",2020-10-03,"PL","quantile",0.05,2454,"Poland"
2020-09-28,"2 wk ahead cum death",2020-10-10,"PL","quantile",0.05,2522,"Poland"
2020-09-28,"3 wk ahead cum death",2020-10-17,"PL","quantile",0.05,2587,"Poland"
2020-09-28,"4 wk ahead cum death",2020-10-24,"PL","quantile",0.05,2646,"Poland"
2020-09-28,"1 wk ahead cum death",2020-10-03,"PL","quantile",0.1,2462,"Poland"
2020-09-28,"2 wk ahead cum death",2020-10-10,"PL","quantile",0.1,2545,"Poland"
2020-09-28,"3 wk ahead cum death",2020-10-17,"PL","quantile",0.1,2616,"Poland"
2020-09-28,"4 wk ahead cum death",2020-10-24,"PL","quantile",0.1,2681,"Poland"
2020-09-28,"1 wk ahead cum death",2020-10-03,"PL","quantile",0.15,2468,"Poland"
2020-09-28,"2 wk ahead cum death",2020-10-10,"PL","quantile",0.15,2558,"Poland"
2020-09-28,"3 wk ahead cum death",2020-10-17,"PL","quantile",0.15,2637,"Poland"
2020-09-28,"4 wk ahead cum death",2020-10-24,"PL","quantile",0.15,2708,"Poland"
2020-09-28,"1 wk ahead cum death",2020-10-03,"PL","quantile",0.2,2472,"Poland"
