id,Country,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10
0,GM01,50105,50384,50666,50951,51239,51530,51822,52116,52413,52711,53012,53316,53621,53928,54238,54549,54862,55177,55494,55813,56134,56457,56781,57107,57434,57763,58094,58426,58759,59094,59430,59768,60107,60446,60787,61129,61472,61816,62161,62507,62853,63201,63548,63897,64246,64595,64945,65295,65645,65996,66346,66697,67048,67399,67750,68100,68450,68800,69150,69499,69848,70196,70544,70891,71237,71582,71927,72271,72613,72955,73296,73635,73973,74310,74646,74981,75314,75645,75975,76304,76631,76956,77279,77601,77921,78240,78556,78870,79183,79494,79802,80109,80413,80715,81015,81313,81609,81902,82194,82482,82769
1,GM02,68853,69187,69518,69847,70173,70494,70811,71124,71435,71741,72045,72344,72640,72932,73221,73506,73788,74066,74340,74611,74879,75143,75404,75661,75915,76165,76412,76656,76896,77133,77367,77597,77824,78048,78269,78486,78701,78912,79120,79325,79528,79727,79923,80116,80306,80494,80678,80860,81039,81215,81388,81559,81727,81892,82055,82215,82372,82527,82680,82830,82977,83123,83265,83406,83544,83680,83814,83945,84074,84201,84326,84449,84570,84688,84805,84920,85033,85143,85252,85359,85464,85568,85669,85769,85867,85964,86058,86151,86243,86332,86421,86507,86592,86676,86758,86838,86918,86995,87072,87147,87220
2,GM03,2511,2544,2578,2614,2652,2691,2733,2776,2822,2870,2920,2972,3027,3085,3145,3207,3272,3341,3412,3486,3563,3643,3727,3813,3904,3997,4094,4194,4297,4405,4515,4629,4747,4868,4992,5120,5251,5385,5522,5662,5805,5950,6099,6249,6402,6557,6714,6872,7031,7192,7354,7516,7679,7841,8004,8166,8328,8489,8649,8807,8964,9119,9272,9422,9571,9716,9859,10000,10137,10271,10401,10529,10653,10773,10890,11004,11114,11220,11323,11423,11519,11611,11700,11786,11868,11947,12023,12096,12165,12232,12296,12357,12416,12471,12525,12576,12624,12670,12714,12756,12796
3,GM04,7984,8063,8144,8227,8311,8397,8485,8574,8664,8757,8851,8946,9044,9143,9243,9345,9449,9555,9662,9770,9881,9992,10106,10220,10337,10455,10574,10695,10817,10940,11065,11191,11318,11447,11576,11707,11839,11972,12106,12241,12377,12513,12651,12789,12928,13067,13207,13347,13488,13629,13771,13913,14055,14197,14339,14481,14623,14764,14906,15047,15188,15329,15469,15608,15747,15885,16023,16160,16296,16431,16565,16698,16830,16962,17091,17220,17348,17474,17599,17723,17845,17966,18085,18203,18320,18435,18549,18660,18771,18880,18987,19092,19196,19299,19399,19498,19595,19691,19785,19877,19968
4,GM05,19324,19492,19663,19840,20022,20208,20399,20594,20794,20999,21210,21425,21646,21872,22104,22341,22583,22832,23086,23345,23611,23882,24160,24443,24733,25029,25330,25639,25953,26274,26601,26934,27274,27620,27973,28332,28697,29069,29447,29832,30223,30620,31023,31433,31848,32270,32698,33131,33570,34015,34466,34922,35383,35849,36321,36797,37278,37764,38253,38748,39246,39747,40253,40761,41273,41788,42305,42825,43347,43871,44397,44924,45452,45981,46511,47041,47572,48102,48632,49161,49689,50216,50742,51266,51788,52307,52825,53339,53851,54360,54865,55366,55864,56358,56847,57333,57813,58289,58760,59226,59686
5,GM06,20491,20640,20790,20942,21095,21250,21404,21560,21716,21874,22032,22191,22352,22512,22674,22837,23000,23165,23330,23496,23662,23830,23998,24167,24336,24506,24677,24849,25021,25194,25367,25541,25715,25890,26066,26242,26419,26596,26773,26951,27129,27308,27487,27666,27846,28026,28206,28386,28567,28748,28929,29110,29292,29473,29655,29836,30018,30200,30382,30564,30745,30927,31109,31290,31472,31653,31834,32015,32195,32376,32556,32736,32915,33095,33274,33452,33630,33808,33985,34162,34339,34515,34690,34865,35039,35213,35386,35559,35731,35902,36073,36243,36413,36581,36749,36916,37083,37248,37413,37577,37741
6,GM07,71357,71972,72605,73254,73920,74604,75305,76026,76765,77522,78300,79099,79919,80760,81623,82510,83419,84350,85305,86284,87287,88314,89367,90444,91548,92678,93835,95019,96230,97468,98735,100030,101353,102705,104087,105497,106938,108408,109908,111438,112999,114590,116212,117864,119547,121261,123005,124780,126585,128421,130287,132183,134108,136063,138048,140061,142103,144173,146271,148395,150547,152724,154926,157154,159405,161680,163977,166296,168635,170995,173373,175770,178183,180612,183057,185515,187986,190468,192961,195463,197973,200490,203013,205539,208069,210601,213133,215664,218194,220720,223241,225757,228266,230766,233257,235738,238206,240662,243104,245530,247940
7,GM08,10863,10937,11013,11091,11171,11253,11337,11423,11511,11602,11694,11789,11886,11986,12087,12192,12298,12408,12519,12634,12751,12870,12993,13118,13246,13377,13510,13647,13786,13929,14074,14223,14374,14529,14687,14848,15012,15180,15350,15524,15702,15882,16066,16253,16444,16638,16835,17036,17239,17447,17657,17871,18089,18309,18533,18761,18991,19225,19461,19701,19944,20191,20440,20692,20947,21205,21465,21729,21995,22263,22534,22808,23083,23361,23641,23924,24208,24494,24782,25071,25362,25654,25948,26243,26538,26835,27133,27431,27730,28029,28329,28629,28928,29228,29528,29827,30126,30424,30722,31018,31314
8,GM09,3338,3350,3362,3375,3389,3403,3418,3435,3452,3471,3490,3511,3533,3556,3581,3607,3635,3665,3696,3729,3764,3802,3841,3883,3927,3974,4024,4076,4131,4190,4252,4317,4386,4459,4536,4617,4702,4792,4886,4986,5090,5200,5315,5436,5562,5695,5833,5978,6130,6288,6452,6623,6802,6986,7178,7377,7583,7795,8014,8240,8473,8711,8956,9206,9462,9724,9990,10260,10535,10813,11094,11377,11663,11950,12238,12526,12814,13102,13387,13671,13953,14231,14506,14777,15044,15305,15562,15813,16058,16297,16529,16755,16974,17186,17392,17590,17781,17965,18142,18312,18475
9,GM10,4848,4884,4920,4955,4991,5026,5061,5095,5128,5161,5194,5227,5259,5290,5321,5352,5382,5412,5441,5470,5499,5527,5555,5583,5610,5637,5663,5689,5715,5740,5765,5789,5814,5838,5861,5884,5907,5930,5952,5974,5996,6017,6038,6059,6079,6099,6119,6138,6157,6176,6195,6213,6232,6249,6267,6284,6301,6318,6335,6351,6367,6383,6398,6414,6429,6444,6458,6473,6487,6501,6515,6528,6541,6555,6567,6580,6593,6605,6617,6629,6641,6653,6664,6675,6686,6697,6708,6718,6729,6739,6749,6759,6769,6778,6788,6797,6806,6815,6824,6833,6841
