id,Country,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23
0,"Afghanistan",1057.34308197654,1066.251861719,1075.0762627397,1083.80759899465,1092.45889955179,1101.00534713996,1109.28004561541,1117.57894093064,1125.87597494618,1133.94841266186,1141.72056140254,1149.06647352021,1156.09534500541,1162.75617636722,1168.78830354071,1174.89798468387,1180.7575176987,1186.46087137784,1192.12846857975,1197.67816467539,1203.204404998,1208.86667254406,1213.94124611062,1218.83666346254,1223.55545305364,1228.10449127979,1232.49803767435,1236.74507426515,1240.85791701003,1244.86405581034,1248.75325006656,1252.53290553171,1256.20561601678,1259.76742548727,1263.21872416284,1266.55467400763,1269.76130297792,1272.86409140776,1275.8672266759,1278.77498829501,1281.59151135756,1284.3203681247,1286.96483009799,1289.52766599566,1292.01027037716,1294.41468448622,1296.74265134398,1298.99586664719,1301.17634020936,1303.2861718357,1305.32784693442,1307.30476565378,1309.21910080111,1311.0729131793,1312.86814024237,1314.60659726882,1316.2900018566,1317.9199852125,1319.49811529796,1321.0259696946,1322.50510019566,1323.93704794971,1325.3233455002,1326.66549884847,1327.96498097726,1329.22320858343,1330.4414881067,1331.6210778211,1332.76319138416,1333.8690022136,1334.93964804223,1335.97623436434,1336.97983744616,1337.95150621712,1338.89226021621,1339.80308939218,1340.68495305097,1341.53877863117,1342.36546140847,1343.16586454354,1343.94082042588,1344.69113509209,1345.41758943855,1346.12094030425,1346.80192137044,1347.46124385719,1348.09959706704,1348.71764879155,1349.31604563528,1349.89541347197,1350.45635793712,1350.99946500647,1351.52530167462,1352.0344166879,1352.5273413152,1353.00459008699,1353.4666613298,1353.91403766308,1354.34718646334,1354.76656030423,1355.17259738227
1,"Albania",99.6673401531632,102.394001682672,105.180749816116,108.03195218432,110.95081852743,113.940905231622,117.006951936344,120.155085711762,123.388139377784,126.70541662286,130.111541393102,133.601975994514,137.177775508458,140.833477582635,144.570649467989,148.400416363169,152.326745419123,156.352790438687,160.478013933652,164.704055139128,169.03049545377,173.459137885197,177.995377128446,182.642305784322,187.402160321794,192.276973157959,197.269335073058,202.38196657473,207.618283566192,212.981858044697,218.475617945774,224.102401605208,229.865019285063,235.766564911757,241.810254851928,247.999613378295,254.338309692881,260.829864520521,267.477833323553,274.285882030517,281.25781369129,288.397532543983,295.709041488294,303.196391235122,310.863671012221,318.71506651475,326.754875608773,334.987520132257,343.417532178192,352.049552921109,360.888315567832,369.938640716508,379.205456264508,388.693803419711,398.408836776087,408.355822124311,418.540137123305,428.967272235826,439.642836055031,450.572561861561,461.762309803476,473.218067917883,484.945952227142,496.95220799902,509.243211203113,521.825471528082,534.705636037092,547.89049142991,561.386965973591,575.202131577278,589.343206214821,603.817556481219,618.632700271138,633.796309216765,649.3162107599,665.200390198159,681.45699280069,698.094326077065,715.120862112813,732.545239959798,750.376267952967,768.62292589239,787.294367196622,806.399921052302,825.949094546625,845.951574750995,866.417230739576,887.356115526101,908.77846793158,930.694714407156,953.115470809602,976.051544118665,999.513934077427,1023.51383474264,1048.06263593186,1073.17192456396,1098.85348589449,1125.11930463853,1151.98156597085,1179.45265639363,1207.54516446365
2,"Algeria",1040.98456491746,1055.13417583281,1070.44908707971,1086.90866161138,1104.53487241433,1123.29442040817,1143.11074786149,1163.87564813448,1185.44116152236,1207.70572136766,1230.58252939406,1253.94840410073,1277.72498886544,1301.85079980112,1326.38869265686,1351.49015165865,1377.24745361262,1403.72851750737,1431.00924492937,1459.14118744896,1488.18947209543,1518.12215285869,1548.87128996812,1580.4170929165,1612.76799615938,1645.94069862579,1679.96403861042,1714.87615585709,1750.72383342231,1787.55245537085,1825.39819281341,1864.29234335783,1904.2630221956,1945.33419303826,1987.52742124638,2030.8604873599,2075.35548363424,2121.04231156634,2167.95518015293,2216.13052967018,2265.60650769445,2316.42206344077,2368.61620985267,2422.22727887191,2477.29298347889,2533.85116308625,2591.94021700762,2651.59942875874,2712.86940252353,2775.79238531019,2840.4127372925,2906.77674041598,2974.93208696019,3044.92762756318,3116.81327750849,3190.63996031897,3266.45962499241,3344.3253287009,3424.29139120354,3506.41355720971,3590.74910811375,3677.35694576712,3766.29765533112,3857.63353566959,3951.42860438349,4047.74856244018,4146.66077228258,4248.23427833286,4352.5398510559,4459.65004289394,4569.63925386058,4682.58380124086,4798.56198807356,4917.65416409058,5039.94277776804,5165.51242310401,5294.44988308581,5426.84417136876,5562.78657481961,5702.37069919136,5845.69252169517,5992.85044989057,6143.94538375957,6299.08077919135,6458.36271196384,6621.89994142062,6789.80397345365,6962.18912282886,7139.17257544282,7320.87445126481,7507.41786847056,7698.92900914717,7895.5371868488,8097.37491607691,8304.57798356839,8517.28552093812,8735.64007823334,8959.7876981897,9189.87799111356,9426.06421038734,9668.50332866277
3,"Andorra",52.0028871864366,52.0077052937384,52.0157988851274,52.0293943598725,52.0533369787033,52.0948237000232,52.1647757496192,52.2819457568433,52.4765375664928,52.7997412764946,53.3360471506765,54.2249376971047,55.6937739138585,58.1100254481676,62.0589659611669,68.446149317949,78.610039320707,94.3794600532475,117.943289046748,151.391680701208,196.05817339234,252.416699903881,321.262395618148,405.327933391544,509.748961901031,640.961295960628,804.080877196549,999.400539830053,1220.90040825345,1459.63317173181,1708.89540578549,1965.80718167567,2229.7512796251,2500.22272858095,2774.90130142624,3048.54148439093,3313.3224822225,3559.80064319447,3777.30680947302,3954.85230812138,4084.34455170904,4165.61784923502,4208.64746199021,4228.3729422502,4236.77417129822,4240.33077757804,4241.87202156777,4242.55155973581,4242.84906948925,4242.97565059894,4243.02807256888,4243.04975173478,4243.05891235148,4243.0628725978,4243.06459714279,4243.06533931897,4243.06565203589,4243.06578214813,4243.06583665918,4243.06585990994,4243.0658699525,4243.06587428508,4243.06587613115,4243.06587690709,4243.06587723214,4243.06587736958,4243.06587742842,4243.06587745375,4243.06587746459,4243.06587746918,4243.06587747112,4243.06587747193,4243.06587747228,4243.06587747243,4243.06587747249,4243.06587747252,4243.06587747253,4243.06587747254,4243.06587747254,4243.06587747254,4243.06587747254,4243.06587747254,4243.06587747254,4243.06587747254,4243.06587747254,4243.06587747254,4243.06587747254,4243.06587747254,4243.06587747254,4243.06587747254,4243.06587747254,4243.06587747254,4243.06587747254,4243.06587747254,4243.06587747254,4243.06587747254,4243.06587747254,4243.06587747254,4243.06587747254,4243.06587747254,4243.06587747254
4,"Angola",27.3275379094027,28.8210914775353,30.3256002210884,31.8256143548761,33.2907812880267,34.7752963117145,36.2704549093906,37.7259817763654,39.2104758642503,40.7590153245553,42.4811171046669,44.4357906268187,46.5029367425817,48.797839741437,51.3110629927207,53.7842990941792,56.2859454970139,58.7237277705059,61.0491779720246,63.301652142668,65.3687225766764,67.2699045416744,69.1433780358159,70.9464419172263,72.6674954109449,74.3044083803793,75.8604904723295,77.3348196904034,78.7395641286222,80.0860293385819,81.3706265728033,82.5943586382331,83.7597079182005,84.8696982696245,85.9273199921757,86.9360226570281,87.8982323304702,88.815332680214,89.6892910993292,90.5221882129273,91.3160574785173,92.072816083789,92.794255237104,93.4819714633761,94.1374639024999,94.7622452477627,95.3577748116889,95.9254389670351,96.4665481215143,96.9823414494831,97.4739933189053,97.9426285381607,98.3893279705402,98.8151217844381,99.220989768762,99.6078639814491,99.9766320640373,100.328140389867,100.663196827368,100.982572037871,101.287000266652,101.577181019228,101.853780897394,102.117435339885,102.368750178259,102.60830300586,102.836644383084,103.054299031781,103.261767077011,103.459525237776,103.648027942001,103.827708368064,103.998979425936,104.1622346928,104.317849317005,104.466180887931,104.607570262188,104.742342347026,104.870806844811,104.993258962641,105.109980090077,105.221238446597,105.327289698949,105.428377548848,105.52473429268,105.616581354949,105.704129796936,105.787580801782,105.867126136946,105.942948594945,106.015222413371,106.084113675206,106.149780690443,106.212374359871,106.272038521863,106.328910282914,106.383120332713,106.43479324444,106.48404776103,106.530997068029,106.575749053696
5,"Antigua and Barbuda",3.00002463099368,3.00004595617399,3.0000640253312,3.0000784123551,3.00008914848575,3.00009623341208,3.00009965527896,3.00010285321147,3.00010594741456,3.00010893409639,3.00011215321769,3.00011538582312,3.0001186268814,3.00012182218928,3.00012468293805,3.00012703522884,3.00012889354258,3.00013025560751,3.00013129458932,3.00013200917072,3.00013262394942,3.00013325947089,3.00013391352133,3.00013451508273,3.00013506533897,3.00013555818665,3.00013599210091,3.00013636563234,3.00013667846625,3.00013693649359,3.0001371494726,3.00013732705992,3.00013747916877,3.0001376122007,3.00013773272334,3.00013784261438,3.00013794119897,3.00013802783533,3.00013810339552,3.00013816874486,3.00013822489861,3.00013827292663,3.000138313953,3.00013834913271,3.00013837951891,3.0001384059775,3.00013842918528,3.00013844962036,3.00013846763345,3.00013848344154,3.00013849722588,3.00013850918615,3.00013851954012,3.00013852849149,3.00013853622972,3.00013854292653,3.00013854873429,3.00013855378449,3.0001385581866,3.00013856202978,3.0001385653865,3.00013856831622,3.0001385708694,3.00013857309002,3.00013857501838,3.00013857669172,3.00013857814378,3.00013857940436,3.00013858049951,3.00013858145176,3.00013858228045,3.00013858300203,3.00013858363051,3.00013858417781,3.00013858465422,3.00013858506867,3.00013858542902,3.0001385857422,3.00013858601436,3.00013858625088,3.0001385864565,3.00013858663531,3.00013858679085,3.00013858692618,3.00013858704393,3.0001385871464,3.00013858723554,3.00013858731309,3.00013858738053,3.00013858743917,3.00013858749016,3.0001385875345,3.00013858757305,3.00013858760658,3.00013858763574,3.00013858766111,3.00013858768317,3.00013858770236,3.00013858771906,3.00013858773358,3.00013858774621
6,"Argentina",2024.38178758617,2082.34731995295,2141.85862595511,2203.00026288066,2265.85445444276,2330.42814449872,2396.68828638066,2464.60218544712,2534.20428295286,2605.47257702593,2678.50706280422,2753.36769239631,2830.08065112367,2908.95681336043,2990.33171672309,3073.72088009075,3159.29624487194,3247.11241489365,3337.22136506738,3429.67241551904,3524.51850280545,3621.81994197376,3721.64502764813,3824.06492035724,3929.15876272191,4037.00383157251,4147.6788311067,4261.26692631236,4377.83155802041,4497.41262258494,4620.09519200113,4745.95675972904,4875.07670839654,5007.53669482558,5143.42106996535,5282.81679379601,5425.8130184071,5572.50058344654,5722.97190903209,5877.32043844598,6035.6408815227,6198.02919490182,6364.5822991386,6535.39985402474,6710.58651350626,6890.24845654996,7074.49416304847,7263.43444062115,7457.18242020533,7655.85351477978,7859.56538152254,8068.43791621822,8282.5932901619,8502.15599896548,8727.25296294207,8958.01361460662,9194.56999477969,9437.05688058542,9685.6117713029,9940.37467893439,10201.4881982346,10469.0975154972,10743.3504151826,11024.3972868589,11312.3911356253,11607.4875959897,11909.8449467053,12219.6241229836,12536.98872482,12862.1050166721,13195.1419188471,13536.2709891533,13885.6663912553,14243.5048607634,14609.9656855327,14985.2306774626,15369.4841403023,15762.9128332963,16165.7059302838,16578.0549735616,17000.1538217704,17432.1985912151,17874.3875902939,18326.9212467877,18790.0020281564,19263.834354966,19748.6245077122,20244.5805276298,20751.9121111929,21270.8304965912,21801.5483422613,22344.2795971785,22899.2393626119,23466.6437450587,24046.7097001138,24639.654867082,25245.6973941784,25865.0557541863,26497.9485504575,27144.5943131282,27805.2112854089
7,"Armenia",591.000157952002,600.663727477598,610.025013469032,619.065116194777,627.79063768079,636.193100074456,644.242121540658,651.921716364357,659.2352508935,666.190316013648,672.795225430868,679.063032987114,684.978698331733,690.568354978831,695.909002876865,701.026804592629,705.888682483815,710.506634235694,714.893079089981,719.060355571047,723.023981650438,726.798233343543,730.390083561542,733.804269423279,737.04992384532,740.1358428621,743.070397781048,745.861495537565,748.516155323397,751.040550197927,753.440758198477,755.723011382111,757.89320278902,759.956886390239,761.919287224438,763.785317303671,765.559642559413,767.246752706045,768.850951904748,770.376319394204,771.826722843273,773.205833251445,774.517140393502,775.763968202053,776.94948415086,778.076701604699,779.148483522457,780.16755116024,781.136492229567,782.057768268007,782.933721068034,783.766578062349,784.558457241817,785.3113723691,786.027238365323,786.707876309231,787.355018067359,787.97031060404,788.555320043659,789.111535577737,789.640373253261,790.143179594239,790.621235017132,791.075757061334,791.507903456174,791.918775042747,792.309418562527,792.680829315434,793.033953686,793.369691541782,793.688898513158,793.992388162255,794.280934047183,794.555271686293,794.816100426369,795.064085218784,795.29985830828,795.524020839096,795.737144382628,795.939772390421,796.132421575992,796.315583228847,796.489724463994,796.655289410157,796.812700339742,796.962358743391,797.104646351816,797.239926107481,797.368543088557,797.490825387524,797.607084946613,797.717618352238,797.822707590395,797.922620764957,798.017612780669,798.107925992579,798.193790823557,798.275426351456,798.353040867411,798.426832406695,798.496989253467
8,"Australia",112.272780728793,113.798499660766,115.611133569298,117.709064512769,120.119258184377,122.835242817843,125.881287536852,129.378737960514,133.218113374514,137.379459165884,141.852528371231,146.635703048905,151.761342030672,157.158363749383,162.718258255607,168.471766439623,174.419868533829,180.570643557363,186.903266581498,193.390328429624,200.079723951952,206.976026312227,214.089827856162,221.422195022845,228.976973215582,236.757326908668,244.770276126352,253.028374234308,261.538493170905,270.307873688809,279.343217127199,288.652129783572,298.242821623251,308.124312665217,318.305943412331,328.796536985003,339.60522905626,350.741458739397,362.215103970061,374.036406505846,386.215933294568,398.764498466981,411.69315147144,425.013297941556,438.736706602726,452.87551874644,467.442237465802,482.449727207998,497.911219456009,513.840331849942,530.251092277555,547.15794740469,564.57577145736,582.519874882857,601.006016121476,620.050415330037,639.669769385084,659.88126621141,680.702597528667,702.151972261046,724.248130675226,747.010359382013,770.458506839707,794.612999125259,819.49485580963,845.12570606141,871.527805268241,898.724052151454,926.738006334809,955.593906300172,985.316687710204,1015.93200211248,1047.46623606792,1079.94653073319,1113.40080188523,1147.85776037744,1183.34693302227,1219.89868390404,1257.54423613027,1296.31569402803,1336.2460657863,1377.36928654034,1419.72024189545,1463.3347918883,1508.24979538465,1554.50313491126,1602.13374191794,1651.18162246382,1701.68788332057,1753.69475848476,1807.24563609042,1862.38508571148,1919.15888604216,1977.61405294172,2037.79886782788,2099.76290640192,2163.55706768624,2229.23360335335,2296.84614732299,2366.44974560165,2438.10088633658
9,"Austria",711.015802773686,713.263297400594,715.785141947687,718.568789924692,721.60253127406,724.884693130394,728.347524446339,731.986006625792,735.734061486782,739.509718626264,743.277847871522,746.996627588376,750.669403507561,754.282290846533,757.795921506982,761.185760130192,764.520750226577,767.794247748776,771.026305498761,774.197051745129,777.324556923429,780.413852859394,783.496809838304,786.537910612794,789.538927204455,792.502778728278,795.430048766697,798.324109024695,801.186327597585,804.017573152383,806.81448876294,809.578101056422,812.309335021625,815.008843814461,817.677290044961,820.314967056882,822.922021694529,825.498502410436,828.044921776122,830.561722279262,833.04928062723,835.507935832631,837.93798278907,840.339716586517,842.713452504209,845.059542171099,847.378315266425,849.67008608061,851.935160383521,854.173839400894,856.386425208014,858.573220818923,860.734527563153,862.870639902749,864.981847488058,867.068436599495,869.130690849747,871.168891439751,873.183316714523,875.174241646311,877.14193760481,879.086672802356,881.00871251963,882.908319165627,884.78575225011,886.641268317418,888.475120931779,890.287560731052,892.078835519096,893.849190310045,895.598867347872,897.328106120425,899.03714337914,900.72621317044,902.395546873426,904.045373235358,905.675918399397,907.287405930073,908.880056839571,910.454089615666,912.009720250784,913.547162270735,915.066626762229,916.568322399292,918.052455469505,919.519229900347,920.968847285532,922.401506911133,923.8174057813,925.216738643566,926.599698013844,927.966474201229,929.317255332605,930.652227377008,931.971574169719,933.275477436075,934.564116815022,935.837669882422,937.09631217413,938.340217208828,939.569556510622
