id,Country,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15
0,"Washington",2925,2954,2983,3013,3045,3078,3112,3146,3180,3214,3249,3285,3321,3357,3394,3430,3465,3501,3537,3572,3606,3641,3676,3711,3745,3779,3813,3846,3879,3913,3945,3978,4010,4042,4074,4105,4137,4167,4198,4228,4258,4288,4317,4346,4375,4403,4431,4459,4486,4513,4539,4566,4592,4617,4643,4667,4692,4716,4740,4764,4787,4810,4832,4854,4876,4897,4919,4939,4960,4980,5000,5019,5038,5057,5076,5094,5112,5129,5146,5163,5180,5196,5212,5228,5243,5259,5273,5288,5302,5316,5330,5344,5357,5370,5383,5395,5407,5419,5431,5442,5454,5465
1,"Illinois",13782,13932,14081,14228,14373,14514,14653,14789,14922,15052,15180,15306,15430,15554,15676,15797,15917,16035,16152,16267,16380,16491,16599,16706,16811,16915,17016,17117,17215,17312,17407,17500,17591,17681,17769,17855,17940,18022,18104,18183,18261,18338,18413,18486,18558,18628,18697,18764,18829,18894,18957,19018,19078,19137,19194,19250,19305,19359,19411,19462,19512,19561,19608,19654,19700,19744,19787,19829,19870,19910,19949,19987,20024,20060,20096,20130,20164,20196,20228,20259,20289,20319,20347,20375,20402,20429,20455,20480,20504,20528,20552,20574,20596,20618,20638,20659,20678,20698,20716,20735,20752,20770
2,"California",19734,19841,19952,20069,20190,20315,20445,20579,20717,20859,21007,21159,21316,21478,21643,21812,21985,22161,22341,22526,22715,22910,23110,23316,23528,23744,23965,24192,24423,24660,24901,25148,25401,25659,25922,26191,26466,26746,27031,27322,27618,27920,28227,28539,28856,29179,29506,29839,30177,30519,30866,31218,31574,31935,32300,32669,33042,33418,33799,34182,34569,34959,35352,35747,36144,36544,36946,37349,37754,38161,38568,38976,39384,39793,40202,40610,41018,41425,41832,42237,42640,43042,43442,43840,44235,44628,45018,45405,45789,46169,46546,46919,47288,47653,48014,48370,48722,49069,49411,49749,50081,50409
3,"Arizona",6885,6930,6977,7025,7076,7128,7181,7237,7294,7354,7415,7478,7542,7609,7676,7745,7815,7886,7958,8032,8107,8183,8261,8341,8422,8504,8588,8674,8761,8849,8939,9031,9124,9219,9316,9414,9514,9615,9718,9822,9928,10035,10145,10255,10368,10481,10597,10713,10832,10952,11073,11196,11320,11445,11572,11701,11830,11961,12094,12227,12362,12498,12635,12773,12912,13053,13194,13336,13479,13623,13768,13913,14059,14206,14354,14502,14650,14799,14949,15098,15248,15399,15549,15699,15850,16000,16151,16301,16452,16602,16751,16901,17050,17198,17346,17494,17640,17787,17932,18077,18221,18364
4,"Massachusetts",10910,10947,10984,11021,11058,11096,11134,11172,11209,11248,11289,11331,11374,11419,11466,11515,11565,11616,11666,11717,11767,11816,11866,11914,11963,12013,12063,12113,12163,12214,12265,12316,12366,12417,12467,12518,12568,12619,12669,12719,12770,12820,12870,12920,12970,13020,13069,13119,13168,13217,13266,13314,13363,13411,13459,13506,13554,13601,13648,13694,13740,13786,13832,13877,13922,13966,14011,14054,14098,14141,14183,14226,14268,14309,14350,14391,14431,14471,14510,14549,14588,14626,14663,14700,14737,14774,14809,14845,14880,14914,14948,14982,15015,15048,15080,15112,15143,15174,15205,15235,15264,15293
5,"Wisconsin",3842,3897,3952,4005,4058,4109,4159,4207,4253,4298,4342,4384,4425,4465,4504,4543,4581,4618,4654,4689,4724,4757,4789,4821,4852,4882,4911,4939,4967,4994,5021,5046,5071,5096,5120,5143,5165,5187,5208,5229,5249,5269,5288,5307,5325,5343,5360,5377,5393,5409,5424,5439,5454,5468,5482,5495,5508,5521,5534,5546,5557,5569,5580,5591,5601,5611,5621,5631,5640,5649,5658,5667,5675,5684,5692,5699,5707,5714,5721,5728,5735,5741,5748,5754,5760,5766,5771,5777,5782,5787,5792,5797,5802,5807,5811,5816,5820,5824,5828,5832,5836,5840
6,"Texas",22825,22982,23141,23302,23463,23624,23786,23948,24110,24273,24439,24608,24779,24953,25128,25303,25478,25653,25826,25998,26168,26337,26507,26676,26845,27015,27183,27352,27520,27687,27854,28019,28184,28348,28512,28675,28837,28998,29158,29318,29477,29635,29792,29948,30104,30258,30411,30564,30715,30865,31015,31163,31310,31457,31602,31746,31889,32030,32171,32311,32449,32586,32722,32857,32991,33123,33255,33385,33514,33642,33768,33893,34017,34140,34262,34382,34501,34619,34736,34851,34965,35078,35190,35300,35410,35518,35624,35730,35834,35937,36039,36140,36239,36338,36435,36531,36625,36719,36811,36902,36992,37081
7,"Nebraska",1186,1211,1237,1262,1286,1311,1335,1359,1382,1406,1428,1450,1472,1494,1516,1538,1560,1583,1606,1629,1652,1676,1699,1723,1747,1771,1795,1820,1844,1869,1894,1919,1944,1969,1995,2020,2046,2072,2098,2124,2150,2176,2203,2229,2256,2282,2309,2336,2363,2390,2417,2444,2471,2499,2526,2553,2581,2608,2635,2663,2690,2718,2745,2773,2800,2828,2855,2883,2910,2938,2965,2993,3020,3047,3075,3102,3129,3156,3183,3210,3237,3263,3290,3317,3343,3370,3396,3422,3448,3474,3500,3526,3551,3577,3602,3627,3652,3677,3702,3726,3751,3775
8,"Utah",925,936,947,959,970,981,991,1002,1012,1023,1033,1043,1053,1063,1073,1083,1093,1103,1113,1123,1134,1145,1156,1167,1178,1189,1200,1212,1224,1235,1247,1259,1271,1283,1294,1306,1318,1330,1342,1354,1366,1378,1390,1402,1413,1425,1436,1448,1459,1470,1481,1492,1503,1514,1524,1535,1545,1555,1565,1575,1584,1593,1603,1612,1620,1629,1637,1646,1653,1661,1669,1676,1684,1691,1697,1704,1711,1717,1723,1729,1735,1740,1746,1751,1756,1761,1766,1770,1775,1779,1783,1787,1791,1795,1798,1802,1805,1808,1812,1815,1817,1820
9,"Oregon",1003,1019,1036,1053,1071,1088,1107,1125,1145,1164,1185,1205,1226,1248,1269,1291,1313,1336,1359,1383,1408,1433,1458,1484,1510,1536,1563,1591,1618,1646,1675,1704,1733,1762,1792,1823,1853,1884,1915,1946,1978,2010,2042,2074,2107,2139,2172,2205,2238,2271,2304,2337,2371,2404,2437,2470,2503,2536,2569,2602,2635,2668,2700,2732,2764,2796,2828,2859,2890,2921,2951,2981,3011,3040,3069,3098,3126,3154,3182,3209,3236,3262,3288,3313,3338,3363,3387,3411,3434,3457,3479,3501,3522,3543,3564,3584,3604,3623,3642,3660,3678,3696
10,"Florida",18994,19091,19189,19291,19394,19499,19606,19715,19824,19937,20050,20164,20279,20396,20515,20634,20757,20882,21009,21139,21271,21405,21542,21679,21818,21959,22101,22246,22393,22542,22693,22847,23003,23161,23321,23482,23645,23810,23976,24145,24316,24489,24664,24841,25019,25200,25382,25565,25750,25937,26126,26316,26508,26702,26897,27093,27291,27490,27691,27893,28095,28299,28505,28711,28919,29127,29336,29547,29757,29969,30181,30394,30607,30821,31036,31250,31465,31681,31896,32111,32327,32542,32757,32972,33187,33402,33616,33830,34043,34255,34467,34679,34889,35099,35307,35515,35722,35928,36132,36336,36538,36739
11,"New York",34830,34883,34938,34995,35053,35113,35174,35237,35303,35370,35440,35513,35588,35666,35747,35830,35915,36003,36092,36184,36277,36373,36471,36572,36674,36779,36886,36995,37106,37220,37335,37453,37573,37694,37818,37944,38072,38201,38332,38465,38600,38737,38875,39014,39155,39297,39440,39585,39730,39877,40024,40172,40321,40471,40620,40770,40921,41071,41221,41372,41522,41671,41821,41970,42118,42265,42411,42557,42701,42845,42987,43128,43267,43405,43541,43676,43809,43940,44069,44196,44322,44445,44567,44686,44804,44919,45032,45143,45251,45357,45462,45564,45663,45761,45856,45949,46040,46128,46215,46299,46381,46461
12,"Rhode Island",1413,1423,1434,1444,1455,1466,1476,1487,1498,1509,1521,1532,1544,1557,1570,1583,1596,1609,1623,1637,1651,1665,1679,1693,1708,1723,1738,1753,1768,1784,1799,1815,1831,1847,1863,1879,1896,1912,1929,1946,1963,1980,1997,2014,2031,2049,2066,2084,2101,2119,2136,2154,2171,2189,2207,2224,2242,2259,2277,2295,2312,2330,2347,2364,2382,2399,2416,2433,2450,2467,2483,2500,2517,2533,2549,2565,2581,2597,2613,2628,2644,2659,2674,2689,2703,2718,2732,2746,2760,2774,2787,2801,2814,2827,2840,2852,2865,2877,2889,2900,2912,2923
13,"Georgia",9725,9778,9833,9889,9946,10002,10059,10117,10175,10235,10296,10358,10422,10488,10555,10624,10694,10765,10838,10911,10986,11062,11139,11217,11297,11377,11459,11542,11625,11710,11796,11883,11971,12060,12150,12241,12333,12426,12520,12614,12710,12806,12903,13001,13100,13199,13299,13400,13501,13603,13705,13807,13911,14014,14118,14222,14327,14431,14536,14641,14747,14852,14957,15062,15167,15272,15377,15482,15586,15690,15794,15897,16000,16103,16205,16306,16407,16507,16607,16706,16804,16901,16998,17094,17189,17283,17376,17469,17560,17651,17740,17829,17916,18002,18088,18172,18255,18337,18418,18498,18576,18654
14,"New Hampshire",552,556,561,566,570,575,580,585,590,596,601,607,613,619,625,631,637,644,651,658,665,673,681,689,697,705,714,723,732,742,752,762,772,783,794,805,816,828,841,853,866,879,893,907,921,936,951,967,983,1000,1016,1034,1052,1070,1089,1108,1127,1148,1168,1189,1211,1233,1256,1279,1303,1328,1353,1378,1404,1431,1458,1486,1515,1544,1573,1604,1634,1666,1698,1731,1764,1798,1833,1868,1904,1940,1977,2015,2053,2092,2132,2172,2212,2254,2295,2338,2381,2424,2468,2512,2557,2603
15,"North Carolina",5467,5507,5548,5589,5632,5676,5720,5765,5811,5858,5905,5953,6002,6051,6102,6153,6205,6258,6313,6368,6425,6483,6542,6602,6663,6725,6787,6851,6916,6981,7048,7116,7185,7255,7326,7397,7470,7544,7618,7694,7770,7848,7926,8005,8085,8166,8247,8330,8413,8497,8581,8667,8753,8839,8926,9014,9102,9191,9280,9370,9460,9550,9641,9732,9823,9915,10006,10098,10190,10282,10374,10466,10558,10650,10742,10833,10925,11016,11107,11197,11288,11377,11467,11556,11644,11732,11820,11907,11993,12078,12163,12247,12331,12414,12495,12577,12657,12736,12815,12893,12970,13046
16,"New Jersey",17255,17303,17352,17403,17454,17505,17557,17609,17662,17715,17768,17822,17876,17931,17987,18042,18099,18155,18212,18269,18326,18384,18442,18500,18559,18618,18677,18737,18797,18857,18918,18979,19040,19101,19163,19224,19286,19349,19411,19474,19537,19601,19664,19728,19792,19856,19920,19984,20049,20113,20178,20243,20308,20373,20439,20504,20570,20635,20701,20766,20832,20898,20964,21030,21096,21161,21227,21293,21359,21425,21491,21556,21622,21688,21753,21819,21884,21949,22015,22080,22145,22209,22274,22339,22403,22467,22531,22595,22659,22722,22785,22848,22911,22974,23036,23098,23160,23221,23283,23344,23404,23465
