id,Country,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12
0,"Washington",111480,112422,113379,114352,115342,116353,117386,118439,119507,120592,121693,122811,123945,125095,126259,127436,128626,129828,131041,132264,133497,134739,135987,137242,138503,139768,141036,142307,143578,144850,146120,147389,148654,149915,151171,152420,153662,154895,156119,157333,158536,159726,160904,162068,163217,164351,165470,166571,167656,168724,169773,170804,171816,172808,173781,174735,175668,176581,177474,178347,179199,180031,180842,181633,182404,183155,183885,184596,185287,185959,186612,187245,187860,188457,189036,189597,190140,190667,191177,191670,192148,192610,193057,193489,193906,194309,194699,195075,195438,195788,196126,196452,196766,197070,197362,197644,197915,198177,198429,198671,198905
1,"Illinois",443803,450725,457734,464816,471948,479103,486262,493403,500505,507546,514514,521394,528180,534852,541389,547764,553976,560016,565872,571538,577007,582274,587336,592193,596844,601289,605529,609568,613408,617052,620507,623777,626868,629787,632539,635132,637573,639867,642021,644043,645939,647715,649378,650933,652388,653747,655017,656202,657307,658338,659300,660195,661029,661806,662529,663202,663828,664411,664952,665456,665924,666358,666762,667138,667486,667810,668111,668390,668649,668890,669113,669320,669513,669691,669857,670010,670153,670285,670408,670521,670627,670725,670816,670900,670978,671050,671118,671180,671238,671291,671341,671387,671430,671469,671506,671540,671572,671601,671628,671653,671676
2,"California",950920,955560,960251,964990,969772,974591,979440,984318,989223,994144,999093,1004077,1009103,1014164,1019257,1024383,1029535,1034710,1039907,1045124,1050359,1055612,1060880,1066164,1071463,1076777,1082102,1087437,1092781,1098131,1103485,1108841,1114198,1119555,1124910,1130261,1135607,1140946,1146277,1151598,1156907,1162203,1167484,1172748,1177995,1183222,1188428,1193611,1198771,1203905,1209013,1214093,1219143,1224163,1229150,1234105,1239025,1243910,1248758,1253569,1258341,1263073,1267765,1272415,1277023,1281588,1286108,1290584,1295014,1299398,1303736,1308026,1312268,1316462,1320607,1324703,1328749,1332746,1336692,1340587,1344432,1348226,1351969,1355661,1359301,1362891,1366429,1369915,1373351,1376735,1380068,1383350,1386582,1389763,1392893,1395973,1399004,1401985,1404917,1407799,1410633
3,"Arizona",250633,251947,253273,254608,255951,257300,258655,260011,261365,262718,264066,265409,266743,268068,269381,270680,271964,273231,274480,275710,276918,278104,279267,280405,281519,282606,283666,284699,285705,286682,287632,288552,289445,290308,291144,291951,292730,293482,294206,294904,295575,296220,296840,297435,298006,298554,299079,299581,300062,300522,300962,301383,301784,302168,302534,302883,303216,303533,303836,304124,304398,304659,304908,305144,305369,305583,305786,305980,306163,306338,306503,306661,306810,306952,307087,307215,307336,307451,307560,307664,307762,307855,307943,308027,308107,308182,308253,308321,308385,308446,308503,308558,308609,308658,308705,308749,308790,308830,308867,308902,308936
4,"Massachusetts",163299,164602,165911,167226,168544,169865,171188,172510,173833,175153,176468,177778,179081,180375,181660,182934,184195,185443,186676,187893,189094,190277,191441,192585,193709,194812,195894,196953,197989,199003,199993,200959,201901,202819,203713,204583,205428,206250,207047,207820,208570,209297,210000,210681,211339,211975,212590,213183,213755,214307,214840,215353,215847,216322,216780,217220,217643,218050,218441,218817,219177,219523,219855,220174,220480,220773,221054,221323,221581,221828,222065,222291,222508,222716,222914,223104,223286,223460,223627,223786,223938,224083,224222,224355,224482,224603,224719,224829,224935,225036,225132,225225,225312,225396,225477,225553,225626,225696,225762,225826,225886
5,"Wisconsin",244002,248582,253133,257648,262109,266464,270691,274860,278948,282923,286774,290499,294093,297539,300812,303921,306879,309688,312348,314860,317230,319467,321566,323531,325366,327076,328667,330145,331514,332785,333963,335054,336062,336994,337854,338647,339376,340046,340662,341228,341747,342224,342661,343062,343430,343767,344076,344359,344618,344855,345071,345269,345450,345616,345767,345905,346032,346147,346253,346349,346437,346518,346591,346658,346719,346775,346826,346873,346916,346954,346990,347022,347052,347079,347103,347126,347146,347165,347182,347198,347212,347225,347237,347247,347257,347266,347275,347282,347289,347295,347301,347306,347311,347315,347319,347323,347326,347329,347332,347334,347336
6,"Texas",959811,966607,973419,980218,987006,993796,1000567,1007307,1014003,1020651,1027235,1033752,1040202,1046572,1052855,1059042,1065131,1071117,1076995,1082762,1088412,1093942,1099349,1104630,1109784,1114809,1119702,1124464,1129094,1133591,1137956,1142189,1146291,1150263,1154106,1157823,1161413,1164880,1168226,1171452,1174562,1177558,1180441,1183216,1185885,1188450,1190915,1193282,1195554,1197734,1199825,1201830,1203751,1205592,1207356,1209044,1210660,1212206,1213685,1215100,1216453,1217745,1218981,1220161,1221289,1222365,1223394,1224375,1225312,1226206,1227059,1227873,1228649,1229390,1230096,1230769,1231410,1232022,1232605,1233161,1233691,1234195,1234676,1235134,1235570,1235986,1236382,1236759,1237118,1237459,1237785,1238095,1238390,1238671,1238938,1239193,1239435,1239666,1239886,1240095,1240293
7,"Nebraska",75888,77176,78461,79739,81010,82267,83499,84695,85846,86952,88008,89012,89962,90854,91689,92466,93188,93855,94469,95033,95550,96021,96450,96840,97193,97513,97801,98062,98296,98507,98696,98866,99019,99155,99277,99387,99484,99572,99650,99719,99782,99837,99887,99931,99970,100005,100036,100064,100089,100111,100131,100148,100164,100177,100190,100201,100211,100219,100227,100234,100240,100246,100250,100255,100259,100262,100265,100268,100270,100272,100274,100276,100277,100279,100280,100281,100282,100283,100284,100284,100285,100285,100286,100286,100287,100287,100287,100287,100288,100288,100288,100288,100288,100289,100289,100289,100289,100289,100289,100289,100289
8,"Utah",121485,123215,124938,126651,128347,130024,131676,133302,134898,136458,137981,139466,140911,142317,143679,144991,146256,147473,148641,149761,150833,151856,152832,153762,154646,155486,156282,157036,157750,158424,159061,159661,160226,160758,161259,161729,162171,162585,162974,163338,163679,163999,164298,164577,164838,165083,165311,165524,165722,165908,166081,166242,166393,166533,166664,166785,166899,167004,167103,167194,167280,167359,167433,167502,167566,167625,167680,167732,167780,167824,167866,167904,167940,167974,168005,168033,168060,168085,168108,168130,168150,168168,168185,168202,168216,168230,168243,168255,168266,168277,168286,168295,168304,168311,168318,168325,168331,168337,168342,168347,168352
9,"Oregon",47049,47586,48132,48682,49243,49815,50396,50987,51586,52192,52806,53428,54057,54694,55336,55985,56640,57300,57964,58634,59307,59983,60662,61344,62027,62712,63398,64084,64770,65455,66138,66820,67500,68177,68850,69519,70184,70845,71500,72149,72792,73429,74058,74681,75295,75902,76500,77090,77671,78243,78805,79358,79901,80434,80957,81470,81973,82466,82948,83419,83880,84331,84771,85201,85620,86029,86428,86817,87195,87563,87922,88271,88610,88939,89259,89570,89872,90165,90449,90725,90992,91252,91503,91746,91981,92209,92430,92643,92850,93050,93243,93430,93610,93785,93953,94116,94273,94425,94571,94713,94849
