location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,point,,33499.5,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.01,32007.56,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.025,32248.8,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.05,32405.9,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.1,32625.8,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.15,32817.7,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.2,32926.6,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.25,33047.75,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.3,33141.6,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.35,33219,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.4,33322,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.45,33421.1,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.5,33499.5,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.55,33628.45,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.6,33740.6,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.65,33862.05,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.7,33973.1,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.75,34100,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.8,34255.8,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.85,34447.15,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.9,34699.1,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.95,35057.9,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.975,35580.4,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,quantile,0.99,36160.01,2021-01-02,2020-12-28,1 wk ahead cum death
GM,Germany,point,,4077.5,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.01,2585.56,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.025,2826.8,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.05,2983.9,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.1,3203.8,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.15,3395.7,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.2,3504.6,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.25,3625.75,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.3,3719.6,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.35,3797,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.4,3900,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.45,3999.1,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.5,4077.5,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.55,4206.45,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.6,4318.6,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.65,4440.05,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.7,4551.1,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.75,4678,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.8,4833.8,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.85,5025.15,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.9,5277.1,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.95,5635.9,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.975,6158.4,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,quantile,0.99,6738.01,2021-01-02,2020-12-28,1 wk ahead inc death
GM,Germany,point,,36509,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.01,33254.53,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.025,33699.2,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.05,34092.85,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.1,34563.4,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.15,34907.4,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.2,35153.6,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.25,35399.75,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.3,35659,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.35,35879.25,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.4,36109.8,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.45,36319.3,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.5,36509,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.55,36770.9,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.6,37024.6,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.65,37279.4,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.7,37576.6,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.75,37940,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.8,38328.2,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.85,38724.9,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.9,39339.2,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.95,40177.5,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.975,41371.25,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,quantile,0.99,42452.05,2021-01-09,2020-12-28,2 wk ahead cum death
GM,Germany,point,,3009.5,2021-01-09,2020-12-28,2 wk ahead inc death
GM,Germany,quantile,0.01,1246.97,2021-01-09,2020-12-28,2 wk ahead inc death
GM,Germany,quantile,0.025,1450.4,2021-01-09,2020-12-28,2 wk ahead inc death
GM,Germany,quantile,0.05,1686.95,2021-01-09,2020-12-28,2 wk ahead inc death
GM,Germany,quantile,0.1,1937.6,2021-01-09,2020-12-28,2 wk ahead inc death
GM,Germany,quantile,0.15,2089.7,2021-01-09,2020-12-28,2 wk ahead inc death
GM,Germany,quantile,0.2,2227,2021-01-09,2020-12-28,2 wk ahead inc death
GM,Germany,quantile,0.25,2352,2021-01-09,2020-12-28,2 wk ahead inc death
GM,Germany,quantile,0.3,2517.4,2021-01-09,2020-12-28,2 wk ahead inc death
GM,Germany,quantile,0.35,2660.25,2021-01-09,2020-12-28,2 wk ahead inc death
GM,Germany,quantile,0.4,2787.8,2021-01-09,2020-12-28,2 wk ahead inc death
GM,Germany,quantile,0.45,2898.2,2021-01-09,2020-12-28,2 wk ahead inc death
GM,Germany,quantile,0.5,3009.5,2021-01-09,2020-12-28,2 wk ahead inc death
GM,Germany,quantile,0.55,3142.45,2021-01-09,2020-12-28,2 wk ahead inc death
GM,Germany,quantile,0.6,3284,2021-01-09,2020-12-28,2 wk ahead inc death
GM,Germany,quantile,0.65,3417.35,2021-01-09,2020-12-28,2 wk ahead inc death
