location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,point,,24305,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.01,23466.98,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.025,23610,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.05,23745.95,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.1,23882.8,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.15,23974.85,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.2,24035,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.25,24083.75,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.3,24128,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.35,24179,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.4,24224.2,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.45,24269.1,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.5,24305,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.55,24353.45,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.6,24402,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.65,24444.35,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.7,24505,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.75,24576,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.8,24683.4,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.85,24767,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.9,24889.2,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.95,25097,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.975,25313.1,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,quantile,0.99,25590.07,2020-12-19,2020-12-14,1 wk ahead cum death
GM,Germany,point,,2839,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.01,2000.98,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.025,2144,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.05,2279.95,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.1,2416.8,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.15,2508.85,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.2,2569,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.25,2617.75,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.3,2662,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.35,2713,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.4,2758.2,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.45,2803.1,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.5,2839,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.55,2887.45,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.6,2936,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.65,2978.35,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.7,3039,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.75,3110,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.8,3217.4,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.85,3301,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.9,3423.2,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.95,3631,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.975,3847.1,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,quantile,0.99,4124.07,2020-12-19,2020-12-14,1 wk ahead inc death
GM,Germany,point,,27609.5,2020-12-26,2020-12-14,2 wk ahead cum death
GM,Germany,quantile,0.01,25650.96,2020-12-26,2020-12-14,2 wk ahead cum death
