location,location_name,type,quantile,value,target_end_date,forecast_date,target
PL,Poland,point,,24342,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.01,24022.95,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.025,24092.95,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.05,24133,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.1,24178.9,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.15,24205.85,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.2,24228,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.25,24254.75,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.3,24278.7,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.35,24292.65,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.4,24310.6,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.45,24327.55,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.5,24342,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.55,24361.45,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.6,24378.4,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.65,24398.35,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.7,24418,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.75,24443.25,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.8,24470.2,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.85,24505.45,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.9,24555.1,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.95,24616.05,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.975,24669.05,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,quantile,0.99,24737.09,2020-12-19,2020-12-14,1 wk ahead cum death
PL,Poland,point,,2168,2020-12-19,2020-12-14,1 wk ahead inc death
