location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,quantile,0.01,19912.99,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.025,19979,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.05,20057.8,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.1,20172.7,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.15,20233.85,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.2,20277,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.25,20330,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.3,20372.7,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.35,20406,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.4,20436.6,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.45,20469.55,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.5,20501,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.55,20531,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.6,20559.4,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.65,20593,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.7,20632.3,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.75,20675,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.8,20720,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.85,20774.15,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.9,20841.1,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.95,20928,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.975,21012.075,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.99,21102.04,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,point,,20501,2020-12-12,2020-12-07,1 wk ahead cum death
GM,Germany,quantile,0.01,1395.99,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.025,1462,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.05,1540.8,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.1,1655.7,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.15,1716.85,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.2,1760,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.25,1813,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.3,1855.7,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.35,1889,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.4,1919.6,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.45,1952.55,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.5,1984,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.55,2014,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.6,2042.4,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.65,2076,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.7,2115.3,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.75,2158,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.8,2203,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.85,2257.15,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.9,2324.1,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.95,2411,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.975,2495.075,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.99,2585.04,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,point,,1984,2020-12-12,2020-12-07,1 wk ahead inc death
GM,Germany,quantile,0.01,21259.98,2020-12-19,2020-12-07,2 wk ahead cum death
GM,Germany,quantile,0.025,21429.85,2020-12-19,2020-12-07,2 wk ahead cum death
GM,Germany,quantile,0.05,21589.8,2020-12-19,2020-12-07,2 wk ahead cum death
GM,Germany,quantile,0.1,21793.6,2020-12-19,2020-12-07,2 wk ahead cum death
GM,Germany,quantile,0.15,21922.85,2020-12-19,2020-12-07,2 wk ahead cum death
