location,location_name,type,quantile,value,target_end_date,forecast_date,target
PL,Poland,point,,30275.5,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.01,29350.97,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.025,29484.575,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.05,29617.9,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.1,29743,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.15,29832.85,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.2,29927.6,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.25,29986,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.3,30046.7,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.35,30101.9,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.4,30163.6,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.45,30222.55,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.5,30275.5,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.55,30338.9,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.6,30401.4,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.65,30475.35,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.7,30544,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.75,30625,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.8,30710.2,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.85,30858.15,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.9,31019.2,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.95,31338,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.975,31761.1,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,quantile,0.99,32077.34,2021-01-09,2021-01-04,1 wk ahead cum death
PL,Poland,point,,1724.5,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.01,799.97,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.025,933.575,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.05,1066.9,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.1,1192,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.15,1281.85,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.2,1376.6,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.25,1435,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.3,1495.7,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.35,1550.9,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.4,1612.6,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.45,1671.55,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.5,1724.5,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.55,1787.9,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.6,1850.4,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.65,1924.35,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.7,1993,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.75,2074,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.8,2159.2,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.85,2307.15,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.9,2468.2,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.95,2787,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.975,3210.1,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,quantile,0.99,3526.34,2021-01-09,2021-01-04,1 wk ahead inc death
PL,Poland,point,,31943,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.01,30122.93,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.025,30397.05,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.05,30616.85,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.1,30885.8,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.15,31071.85,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.2,31228,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.25,31376.75,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.3,31487.4,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.35,31603.2,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.4,31717.2,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.45,31834.55,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.5,31943,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.55,32076.9,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.6,32203.2,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.65,32365.05,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.7,32520,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.75,32718.25,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.8,32946.6,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.85,33275.2,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.9,33682.5,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.95,34465,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.975,35503.125,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,quantile,0.99,37185.92,2021-01-16,2021-01-04,2 wk ahead cum death
PL,Poland,point,,1667.5,2021-01-16,2021-01-04,2 wk ahead inc death
PL,Poland,quantile,0.01,771.96,2021-01-16,2021-01-04,2 wk ahead inc death
PL,Poland,quantile,0.025,912.475,2021-01-16,2021-01-04,2 wk ahead inc death
