location,location_name,type,quantile,value,target_end_date,forecast_date,target
PL,Poland,quantile,0.01,21095,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.025,21152.925,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.05,21244.95,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.1,21343,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.15,21404,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.2,21448,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.25,21491.5,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.3,21525.7,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.35,21554.65,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.4,21592,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.45,21614,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.5,21638.5,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.55,21663,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.6,21692,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.65,21722,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.7,21752,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.75,21785,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.8,21820,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.85,21865.15,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.9,21928.1,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.95,22013,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.975,22101,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.99,22169.14,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,point,,21638.5,2020-12-12,2020-12-07,1 wk ahead cum death
PL,Poland,quantile,0.01,1736,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.025,1793.925,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.05,1885.95,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.1,1984,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.15,2045,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.2,2089,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.25,2132.5,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.3,2166.7,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.35,2195.65,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.4,2233,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.45,2255,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.5,2279.5,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.55,2304,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.6,2333,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.65,2363,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.7,2393,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.75,2426,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.8,2461,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.85,2506.15,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.9,2569.1,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.95,2654,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.975,2742,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.99,2810.14,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,point,,2279.5,2020-12-12,2020-12-07,1 wk ahead inc death
PL,Poland,quantile,0.01,22221.97,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.025,22368.85,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.05,22526.95,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.1,22696.9,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.15,22812.85,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.2,22892,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.25,22971.5,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.3,23036.7,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.35,23097.65,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.4,23160.6,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.45,23205,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.5,23254.5,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.55,23312,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.6,23367,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.65,23426,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.7,23489,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.75,23553,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.8,23624,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.85,23704.3,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.9,23820.2,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.95,24000.05,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.975,24169.05,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.99,24320.14,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,point,,23254.5,2020-12-19,2020-12-07,2 wk ahead cum death
PL,Poland,quantile,0.01,1126.97,2020-12-19,2020-12-07,2 wk ahead inc death
PL,Poland,quantile,0.025,1215.925,2020-12-19,2020-12-07,2 wk ahead inc death
PL,Poland,quantile,0.05,1282,2020-12-19,2020-12-07,2 wk ahead inc death
PL,Poland,quantile,0.1,1353.9,2020-12-19,2020-12-07,2 wk ahead inc death
PL,Poland,quantile,0.15,1408.85,2020-12-19,2020-12-07,2 wk ahead inc death
PL,Poland,quantile,0.2,1444,2020-12-19,2020-12-07,2 wk ahead inc death
PL,Poland,quantile,0.25,1480,2020-12-19,2020-12-07,2 wk ahead inc death
PL,Poland,quantile,0.3,1511,2020-12-19,2020-12-07,2 wk ahead inc death
PL,Poland,quantile,0.35,1543,2020-12-19,2020-12-07,2 wk ahead inc death
PL,Poland,quantile,0.4,1568.6,2020-12-19,2020-12-07,2 wk ahead inc death
PL,Poland,quantile,0.45,1591,2020-12-19,2020-12-07,2 wk ahead inc death
PL,Poland,quantile,0.5,1616,2020-12-19,2020-12-07,2 wk ahead inc death
PL,Poland,quantile,0.55,1649,2020-12-19,2020-12-07,2 wk ahead inc death
PL,Poland,quantile,0.6,1675,2020-12-19,2020-12-07,2 wk ahead inc death
PL,Poland,quantile,0.65,1704,2020-12-19,2020-12-07,2 wk ahead inc death
PL,Poland,quantile,0.7,1737,2020-12-19,2020-12-07,2 wk ahead inc death
