location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,point,,29784,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.01,28813.86,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.025,28994.875,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.05,29089.95,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.1,29238.6,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.15,29344.85,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.2,29441.8,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.25,29505.5,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.3,29558,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.35,29618.65,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.4,29677.6,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.45,29728.55,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.5,29784,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.55,29836,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.6,29890,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.65,29958,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.7,30025.6,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.75,30111,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.8,30181.8,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.85,30288.45,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.9,30419.6,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.95,30686.35,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.975,30935.15,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.99,31263.7,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,point,,4144,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.01,3173.86,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.025,3354.875,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.05,3449.95,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.1,3598.6,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.15,3704.85,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.2,3801.8,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.25,3865.5,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.3,3918,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.35,3978.65,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.4,4037.6,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.45,4088.55,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.5,4144,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.55,4196,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.6,4250,2020-12-26,2020-12-21,1 wk ahead inc death
