"forecast_date","target_end_date","location","location_name","value","type","quantile","target"
2020-10-25,2020-10-31,"GM","Germany",10278.3586005084,"point",NA,"1 wk ahead cum death"
2020-10-25,2020-11-07,"GM","Germany",10509.1064738875,"point",NA,"2 wk ahead cum death"
2020-10-25,2020-11-14,"GM","Germany",10726.4077901539,"point",NA,"3 wk ahead cum death"
2020-10-25,2020-11-21,"GM","Germany",10937.7165750769,"point",NA,"4 wk ahead cum death"
2020-10-25,2020-11-28,"GM","Germany",11143.3945823663,"point",NA,"5 wk ahead cum death"
2020-10-25,2020-12-05,"GM","Germany",11343.9792561835,"point",NA,"6 wk ahead cum death"
2020-10-25,2020-12-12,"GM","Germany",11536.7382130399,"point",NA,"7 wk ahead cum death"
2020-10-25,2020-12-19,"GM","Germany",11718.8497291336,"point",NA,"8 wk ahead cum death"
2020-10-25,2020-12-26,"GM","Germany",11898.0305287772,"point",NA,"9 wk ahead cum death"
2020-10-25,2021-01-02,"GM","Germany",12084.9342739657,"point",NA,"10 wk ahead cum death"
2020-10-25,2021-01-09,"GM","Germany",12254.1560533879,"point",NA,"11 wk ahead cum death"
2020-10-25,2021-01-16,"GM","Germany",12409.3174128181,"point",NA,"12 wk ahead cum death"
2020-10-25,2021-01-23,"GM","Germany",12531.6938195187,"point",NA,"13 wk ahead cum death"
2020-10-25,2021-01-30,"GM","Germany",12635.9180980556,"point",NA,"14 wk ahead cum death"
2020-10-25,2020-10-31,"GM","Germany",10253.7989173898,"quantile",0.025,"1 wk ahead cum death"
2020-10-25,2020-11-07,"GM","Germany",10402.7873844068,"quantile",0.025,"2 wk ahead cum death"
2020-10-25,2020-11-14,"GM","Germany",10510.4632755174,"quantile",0.025,"3 wk ahead cum death"
2020-10-25,2020-11-21,"GM","Germany",10597.8577407845,"quantile",0.025,"4 wk ahead cum death"
2020-10-25,2020-11-28,"GM","Germany",10675.9546674965,"quantile",0.025,"5 wk ahead cum death"
2020-10-25,2020-12-05,"GM","Germany",10749.9135076942,"quantile",0.025,"6 wk ahead cum death"
2020-10-25,2020-12-12,"GM","Germany",10822.1522275528,"quantile",0.025,"7 wk ahead cum death"
2020-10-25,2020-12-19,"GM","Germany",10893.5807977596,"quantile",0.025,"8 wk ahead cum death"
2020-10-25,2020-12-26,"GM","Germany",10964.1956616788,"quantile",0.025,"9 wk ahead cum death"
2020-10-25,2021-01-02,"GM","Germany",11033.9749701243,"quantile",0.025,"10 wk ahead cum death"
2020-10-25,2021-01-09,"GM","Germany",11102.3988450238,"quantile",0.025,"11 wk ahead cum death"
2020-10-25,2021-01-16,"GM","Germany",11169.0977947193,"quantile",0.025,"12 wk ahead cum death"
2020-10-25,2021-01-23,"GM","Germany",11233.7967249373,"quantile",0.025,"13 wk ahead cum death"
2020-10-25,2021-01-30,"GM","Germany",11296.105633744,"quantile",0.025,"14 wk ahead cum death"
2020-10-25,2020-10-31,"GM","Germany",10362.0659118103,"quantile",0.975,"1 wk ahead cum death"
2020-10-25,2020-11-07,"GM","Germany",10846.0728847522,"quantile",0.975,"2 wk ahead cum death"
2020-10-25,2020-11-14,"GM","Germany",11368.4262864205,"quantile",0.975,"3 wk ahead cum death"
2020-10-25,2020-11-21,"GM","Germany",11870.7701658849,"quantile",0.975,"4 wk ahead cum death"
2020-10-25,2020-11-28,"GM","Germany",12327.9350553606,"quantile",0.975,"5 wk ahead cum death"
2020-10-25,2020-12-05,"GM","Germany",12729.1709123154,"quantile",0.975,"6 wk ahead cum death"
2020-10-25,2020-12-12,"GM","Germany",13074.819680864,"quantile",0.975,"7 wk ahead cum death"
2020-10-25,2020-12-19,"GM","Germany",13367.9166021121,"quantile",0.975,"8 wk ahead cum death"
2020-10-25,2020-12-26,"GM","Germany",13614.0484411561,"quantile",0.975,"9 wk ahead cum death"
2020-10-25,2021-01-02,"GM","Germany",13819.8509039335,"quantile",0.975,"10 wk ahead cum death"
2020-10-25,2021-01-09,"GM","Germany",13990.5016178003,"quantile",0.975,"11 wk ahead cum death"
2020-10-25,2021-01-16,"GM","Germany",14131.7968803548,"quantile",0.975,"12 wk ahead cum death"
2020-10-25,2021-01-23,"GM","Germany",14248.7512457052,"quantile",0.975,"13 wk ahead cum death"
2020-10-25,2021-01-30,"GM","Germany",14345.1473574268,"quantile",0.975,"14 wk ahead cum death"
2020-10-25,2020-10-31,"GM","Germany",243.35860050836,"point",NA,"1 wk ahead inc death"
2020-10-25,2020-11-07,"GM","Germany",230.747873379136,"point",NA,"2 wk ahead inc death"
2020-10-25,2020-11-14,"GM","Germany",217.301316266436,"point",NA,"3 wk ahead inc death"
2020-10-25,2020-11-21,"GM","Germany",211.308784922983,"point",NA,"4 wk ahead inc death"
2020-10-25,2020-11-28,"GM","Germany",205.678007289387,"point",NA,"5 wk ahead inc death"
2020-10-25,2020-12-05,"GM","Germany",200.584673817166,"point",NA,"6 wk ahead inc death"
2020-10-25,2020-12-12,"GM","Germany",192.758956856405,"point",NA,"7 wk ahead inc death"
2020-10-25,2020-12-19,"GM","Germany",182.111516093772,"point",NA,"8 wk ahead inc death"
2020-10-25,2020-12-26,"GM","Germany",179.180799643518,"point",NA,"9 wk ahead inc death"
2020-10-25,2021-01-02,"GM","Germany",186.903745188552,"point",NA,"10 wk ahead inc death"
2020-10-25,2021-01-09,"GM","Germany",169.221779422185,"point",NA,"11 wk ahead inc death"
2020-10-25,2021-01-16,"GM","Germany",155.161359430202,"point",NA,"12 wk ahead inc death"
2020-10-25,2021-01-23,"GM","Germany",122.376406700585,"point",NA,"13 wk ahead inc death"
2020-10-25,2021-01-30,"GM","Germany",104.224278536958,"point",NA,"14 wk ahead inc death"
2020-10-25,2020-10-25,"GM","Germany",10062,"point",NA,"0 day ahead cum death"
2020-10-25,2020-10-26,"GM","Germany",10099.7142857143,"point",NA,"1 day ahead cum death"
2020-10-25,2020-10-27,"GM","Germany",10136.6601897337,"point",NA,"2 day ahead cum death"
2020-10-25,2020-10-28,"GM","Germany",10172.9164528793,"point",NA,"3 day ahead cum death"
2020-10-25,2020-10-29,"GM","Germany",10208.5917125756,"point",NA,"4 day ahead cum death"
2020-10-25,2020-10-30,"GM","Germany",10243.7286226617,"point",NA,"5 day ahead cum death"
2020-10-25,2020-10-31,"GM","Germany",10278.3586005084,"point",NA,"6 day ahead cum death"
2020-10-25,2020-11-01,"GM","Germany",10312.5125608048,"point",NA,"7 day ahead cum death"
2020-10-25,2020-11-02,"GM","Germany",10346.2209093497,"point",NA,"8 day ahead cum death"
2020-10-25,2020-11-03,"GM","Germany",10379.5135378279,"point",NA,"9 day ahead cum death"
2020-10-25,2020-11-04,"GM","Germany",10412.4198195109,"point",NA,"10 day ahead cum death"
2020-10-25,2020-11-05,"GM","Germany",10444.968605826,"point",NA,"11 day ahead cum death"
2020-10-25,2020-11-06,"GM","Germany",10477.1882237372,"point",NA,"12 day ahead cum death"
2020-10-25,2020-11-07,"GM","Germany",10509.1064738875,"point",NA,"13 day ahead cum death"
2020-10-25,2020-11-08,"GM","Germany",10540.7560247778,"point",NA,"14 day ahead cum death"
2020-10-25,2020-11-09,"GM","Germany",10572.1609718675,"point",NA,"15 day ahead cum death"
2020-10-25,2020-11-10,"GM","Germany",10603.3467630771,"point",NA,"16 day ahead cum death"
2020-10-25,2020-11-11,"GM","Germany",10634.3392638912,"point",NA,"17 day ahead cum death"
2020-10-25,2020-11-12,"GM","Germany",10665.1638132593,"point",NA,"18 day ahead cum death"
2020-10-25,2020-11-13,"GM","Germany",10695.8452250763,"point",NA,"19 day ahead cum death"
2020-10-25,2020-11-14,"GM","Germany",10726.4077901539,"point",NA,"20 day ahead cum death"
2020-10-25,2020-11-15,"GM","Germany",10756.8752786491,"point",NA,"21 day ahead cum death"
2020-10-25,2020-11-16,"GM","Germany",10787.2705239106,"point",NA,"22 day ahead cum death"
2020-10-25,2020-11-17,"GM","Germany",10817.5787177916,"point",NA,"23 day ahead cum death"
2020-10-25,2020-11-18,"GM","Germany",10847.7800894417,"point",NA,"24 day ahead cum death"
2020-10-25,2020-11-19,"GM","Germany",10877.8718785621,"point",NA,"25 day ahead cum death"
2020-10-25,2020-11-20,"GM","Germany",10907.8515082848,"point",NA,"26 day ahead cum death"
2020-10-25,2020-11-21,"GM","Germany",10937.7165750769,"point",NA,"27 day ahead cum death"
2020-10-25,2020-11-22,"GM","Germany",10967.464839167,"point",NA,"28 day ahead cum death"
2020-10-25,2020-11-23,"GM","Germany",10997.0942154678,"point",NA,"29 day ahead cum death"
2020-10-25,2020-11-24,"GM","Germany",11026.6027649701,"point",NA,"30 day ahead cum death"
2020-10-25,2020-11-25,"GM","Germany",11055.9886865838,"point",NA,"31 day ahead cum death"
2020-10-25,2020-11-26,"GM","Germany",11085.2503094036,"point",NA,"32 day ahead cum death"
2020-10-25,2020-11-27,"GM","Germany",11114.386085379,"point",NA,"33 day ahead cum death"
2020-10-25,2020-11-28,"GM","Germany",11143.3945823663,"point",NA,"34 day ahead cum death"
2020-10-25,2020-11-29,"GM","Germany",11172.2744775454,"point",NA,"35 day ahead cum death"
2020-10-25,2020-11-30,"GM","Germany",11201.0888382913,"point",NA,"36 day ahead cum death"
2020-10-25,2020-12-01,"GM","Germany",11229.8973077369,"point",NA,"37 day ahead cum death"
2020-10-25,2020-12-02,"GM","Germany",11258.5913466771,"point",NA,"38 day ahead cum death"
2020-10-25,2020-12-03,"GM","Germany",11287.1701704294,"point",NA,"39 day ahead cum death"
2020-10-25,2020-12-04,"GM","Germany",11315.6330395346,"point",NA,"40 day ahead cum death"
2020-10-25,2020-12-05,"GM","Germany",11343.9792561835,"point",NA,"41 day ahead cum death"
2020-10-25,2020-12-06,"GM","Germany",11372.2069090055,"point",NA,"42 day ahead cum death"
2020-10-25,2020-12-07,"GM","Germany",11400.307425336,"point",NA,"43 day ahead cum death"
2020-10-25,2020-12-08,"GM","Germany",11428.0870984768,"point",NA,"44 day ahead cum death"
2020-10-25,2020-12-09,"GM","Germany",11455.5325180079,"point",NA,"45 day ahead cum death"
2020-10-25,2020-12-10,"GM","Germany",11482.7942581074,"point",NA,"46 day ahead cum death"
2020-10-25,2020-12-11,"GM","Germany",11509.8650693059,"point",NA,"47 day ahead cum death"
2020-10-25,2020-12-12,"GM","Germany",11536.7382130399,"point",NA,"48 day ahead cum death"
2020-10-25,2020-12-13,"GM","Germany",11563.4074459499,"point",NA,"49 day ahead cum death"
2020-10-25,2020-12-14,"GM","Germany",11589.8670046262,"point",NA,"50 day ahead cum death"
2020-10-25,2020-12-15,"GM","Germany",11616.1115907878,"point",NA,"51 day ahead cum death"
2020-10-25,2020-12-16,"GM","Germany",11642.1363568833,"point",NA,"52 day ahead cum death"
2020-10-25,2020-12-17,"GM","Germany",11667.9368920987,"point",NA,"53 day ahead cum death"
2020-10-25,2020-12-18,"GM","Germany",11693.5092087623,"point",NA,"54 day ahead cum death"
2020-10-25,2020-12-19,"GM","Germany",11718.8497291336,"point",NA,"55 day ahead cum death"
2020-10-25,2020-12-20,"GM","Germany",11743.9552725647,"point",NA,"56 day ahead cum death"
2020-10-25,2020-12-21,"GM","Germany",11769.1176059502,"point",NA,"57 day ahead cum death"
2020-10-25,2020-12-22,"GM","Germany",11794.126120322,"point",NA,"58 day ahead cum death"
2020-10-25,2020-12-23,"GM","Germany",11818.9078734014,"point",NA,"59 day ahead cum death"
2020-10-25,2020-12-24,"GM","Germany",11843.5840891527,"point",NA,"60 day ahead cum death"
2020-10-25,2020-12-25,"GM","Germany",11870.4169330624,"point",NA,"61 day ahead cum death"
2020-10-25,2020-12-26,"GM","Germany",11898.0305287772,"point",NA,"62 day ahead cum death"
2020-10-25,2020-12-27,"GM","Germany",11925.7344276406,"point",NA,"63 day ahead cum death"
2020-10-25,2020-12-28,"GM","Germany",11953.0273315811,"point",NA,"64 day ahead cum death"
2020-10-25,2020-12-29,"GM","Germany",11980.0451597716,"point",NA,"65 day ahead cum death"
2020-10-25,2020-12-30,"GM","Germany",12007.0596747936,"point",NA,"66 day ahead cum death"
2020-10-25,2020-12-31,"GM","Germany",12033.9379753878,"point",NA,"67 day ahead cum death"
2020-10-25,2021-01-01,"GM","Germany",12058.738779007,"point",NA,"68 day ahead cum death"
2020-10-25,2021-01-02,"GM","Germany",12084.9342739657,"point",NA,"69 day ahead cum death"
2020-10-25,2021-01-03,"GM","Germany",12109.4760413089,"point",NA,"70 day ahead cum death"
2020-10-25,2021-01-04,"GM","Germany",12132.1453311826,"point",NA,"71 day ahead cum death"
2020-10-25,2021-01-05,"GM","Germany",12156.7662718284,"point",NA,"72 day ahead cum death"
2020-10-25,2021-01-06,"GM","Germany",12180.3438885211,"point",NA,"73 day ahead cum death"
2020-10-25,2021-01-07,"GM","Germany",12206.6907558937,"point",NA,"74 day ahead cum death"
2020-10-25,2021-01-08,"GM","Germany",12230.7832594239,"point",NA,"75 day ahead cum death"
2020-10-25,2021-01-09,"GM","Germany",12254.1560533879,"point",NA,"76 day ahead cum death"
2020-10-25,2021-01-10,"GM","Germany",12276.17566483,"point",NA,"77 day ahead cum death"
