"forecast_date","target_end_date","location","location_name","value","type","quantile","target"
2020-11-29,2020-12-05,"GM","Germany",1149174.44752753,"point",NA,"1 wk ahead cum case"
2020-11-29,2020-12-12,"GM","Germany",1232869.34159324,"point",NA,"2 wk ahead cum case"
2020-11-29,2020-12-19,"GM","Germany",1301641.93227094,"point",NA,"3 wk ahead cum case"
2020-11-29,2020-12-26,"GM","Germany",1361170.95200402,"point",NA,"4 wk ahead cum case"
2020-11-29,2021-01-02,"GM","Germany",1415837.81838103,"point",NA,"5 wk ahead cum case"
2020-11-29,2021-01-09,"GM","Germany",1465803.98853132,"point",NA,"6 wk ahead cum case"
2020-11-29,2021-01-16,"GM","Germany",1511597.42513826,"point",NA,"7 wk ahead cum case"
2020-11-29,2021-01-23,"GM","Germany",1553012.71193776,"point",NA,"8 wk ahead cum case"
2020-11-29,2021-01-30,"GM","Germany",1594590.55361771,"point",NA,"9 wk ahead cum case"
2020-11-29,2021-02-06,"GM","Germany",1631925.70915406,"point",NA,"10 wk ahead cum case"
2020-11-29,2021-02-13,"GM","Germany",1665081.16017529,"point",NA,"11 wk ahead cum case"
2020-11-29,2021-02-20,"GM","Germany",1699503.62712905,"point",NA,"12 wk ahead cum case"
2020-11-29,2021-02-27,"GM","Germany",1726623.37599017,"point",NA,"13 wk ahead cum case"
2020-11-29,2021-03-06,"GM","Germany",1754460.0024609,"point",NA,"14 wk ahead cum case"
2020-11-29,2020-12-05,"GM","Germany",1137881.46753013,"quantile",0.025,"1 wk ahead cum case"
2020-11-29,2020-12-12,"GM","Germany",1192057.6162313,"quantile",0.025,"2 wk ahead cum case"
2020-11-29,2020-12-19,"GM","Germany",1222339.20096567,"quantile",0.025,"3 wk ahead cum case"
2020-11-29,2020-12-26,"GM","Germany",1238898.94567094,"quantile",0.025,"4 wk ahead cum case"
2020-11-29,2021-01-02,"GM","Germany",1249546.94423481,"quantile",0.025,"5 wk ahead cum case"
2020-11-29,2021-01-09,"GM","Germany",1257276.39210373,"quantile",0.025,"6 wk ahead cum case"
2020-11-29,2021-01-16,"GM","Germany",1263553.11847331,"quantile",0.025,"7 wk ahead cum case"
2020-11-29,2021-01-23,"GM","Germany",1269100.15286038,"quantile",0.025,"8 wk ahead cum case"
2020-11-29,2021-01-30,"GM","Germany",1274276.13040947,"quantile",0.025,"9 wk ahead cum case"
2020-11-29,2021-02-06,"GM","Germany",1279260.10640582,"quantile",0.025,"10 wk ahead cum case"
2020-11-29,2021-02-13,"GM","Germany",1284141.81882574,"quantile",0.025,"11 wk ahead cum case"
2020-11-29,2021-02-20,"GM","Germany",1288966.91077141,"quantile",0.025,"12 wk ahead cum case"
2020-11-29,2021-02-27,"GM","Germany",1293758.83664818,"quantile",0.025,"13 wk ahead cum case"
2020-11-29,2021-03-06,"GM","Germany",1298529.95235183,"quantile",0.025,"14 wk ahead cum case"
2020-11-29,2020-12-05,"GM","Germany",1157208.69892047,"quantile",0.975,"1 wk ahead cum case"
2020-11-29,2020-12-12,"GM","Germany",1263591.68196591,"quantile",0.975,"2 wk ahead cum case"
2020-11-29,2020-12-19,"GM","Germany",1361965.12074495,"quantile",0.975,"3 wk ahead cum case"
2020-11-29,2020-12-26,"GM","Germany",1456721.92617422,"quantile",0.975,"4 wk ahead cum case"
2020-11-29,2021-01-02,"GM","Germany",1549345.03855076,"quantile",0.975,"5 wk ahead cum case"
2020-11-29,2021-01-09,"GM","Germany",1640215.51060724,"quantile",0.975,"6 wk ahead cum case"
2020-11-29,2021-01-16,"GM","Germany",1729062.46098045,"quantile",0.975,"7 wk ahead cum case"
2020-11-29,2021-01-23,"GM","Germany",1815596.61669426,"quantile",0.975,"8 wk ahead cum case"
2020-11-29,2021-01-30,"GM","Germany",1899385.54463757,"quantile",0.975,"9 wk ahead cum case"
2020-11-29,2021-02-06,"GM","Germany",1980185.91797568,"quantile",0.975,"10 wk ahead cum case"
2020-11-29,2021-02-13,"GM","Germany",2057756.35413577,"quantile",0.975,"11 wk ahead cum case"
2020-11-29,2021-02-20,"GM","Germany",2131794.6080868,"quantile",0.975,"12 wk ahead cum case"
2020-11-29,2021-02-27,"GM","Germany",2202407.47653581,"quantile",0.975,"13 wk ahead cum case"
2020-11-29,2021-03-06,"GM","Germany",2269519.8934221,"quantile",0.975,"14 wk ahead cum case"
