"forecast_date","target_end_date","location","location_name","value","type","quantile","target"
2021-01-10,2021-01-16,"GM","Germany",46065.0115198634,"point",NA,"1 wk ahead cum death"
2021-01-10,2021-01-23,"GM","Germany",51138.2058336685,"point",NA,"2 wk ahead cum death"
2021-01-10,2021-01-30,"GM","Germany",55151.1039188369,"point",NA,"3 wk ahead cum death"
2021-01-10,2021-02-06,"GM","Germany",58403.314481373,"point",NA,"4 wk ahead cum death"
2021-01-10,2021-02-13,"GM","Germany",61118.3180214971,"point",NA,"5 wk ahead cum death"
2021-01-10,2021-02-20,"GM","Germany",63453.3919028483,"point",NA,"6 wk ahead cum death"
2021-01-10,2021-02-27,"GM","Germany",65519.1641949702,"point",NA,"7 wk ahead cum death"
2021-01-10,2021-03-06,"GM","Germany",67393.3941142287,"point",NA,"8 wk ahead cum death"
2021-01-10,2021-03-13,"GM","Germany",69130.7075570526,"point",NA,"9 wk ahead cum death"
2021-01-10,2021-03-20,"GM","Germany",70769.4347627583,"point",NA,"10 wk ahead cum death"
2021-01-10,2021-03-27,"GM","Germany",72336.4360777162,"point",NA,"11 wk ahead cum death"
2021-01-10,2021-04-03,"GM","Germany",73850.5083375637,"point",NA,"12 wk ahead cum death"
2021-01-10,2021-04-10,"GM","Germany",75324.7703769117,"point",NA,"13 wk ahead cum death"
2021-01-10,2021-04-17,"GM","Germany",76768.3626107908,"point",NA,"14 wk ahead cum death"
2021-01-10,2021-01-16,"GM","Germany",45992.732805639,"quantile",0.025,"1 wk ahead cum death"
2021-01-10,2021-01-23,"GM","Germany",50807.8631371609,"quantile",0.025,"2 wk ahead cum death"
2021-01-10,2021-01-30,"GM","Germany",54483.7780253463,"quantile",0.025,"3 wk ahead cum death"
2021-01-10,2021-02-06,"GM","Germany",57346.4145649924,"quantile",0.025,"4 wk ahead cum death"
2021-01-10,2021-02-13,"GM","Germany",59635.4699761106,"quantile",0.025,"5 wk ahead cum death"
2021-01-10,2021-02-20,"GM","Germany",61519.8302688502,"quantile",0.025,"6 wk ahead cum death"
2021-01-10,2021-02-27,"GM","Germany",63118.5129127995,"quantile",0.025,"7 wk ahead cum death"
2021-01-10,2021-03-06,"GM","Germany",64515.3593555335,"quantile",0.025,"8 wk ahead cum death"
2021-01-10,2021-03-13,"GM","Germany",65769.437708573,"quantile",0.025,"9 wk ahead cum death"
2021-01-10,2021-03-20,"GM","Germany",66922.368989634,"quantile",0.025,"10 wk ahead cum death"
2021-01-10,2021-03-27,"GM","Germany",68003.4546255173,"quantile",0.025,"11 wk ahead cum death"
2021-01-10,2021-04-03,"GM","Germany",69033.3473856784,"quantile",0.025,"12 wk ahead cum death"
2021-01-10,2021-04-10,"GM","Germany",70026.5730269027,"quantile",0.025,"13 wk ahead cum death"
2021-01-10,2021-04-17,"GM","Germany",70993.3712108999,"quantile",0.025,"14 wk ahead cum death"
2021-01-10,2021-01-16,"GM","Germany",46133.2780599291,"quantile",0.975,"1 wk ahead cum death"
2021-01-10,2021-01-23,"GM","Germany",51461.8124126084,"quantile",0.975,"2 wk ahead cum death"
2021-01-10,2021-01-30,"GM","Germany",55863.4565142166,"quantile",0.975,"3 wk ahead cum death"
2021-01-10,2021-02-06,"GM","Germany",59639.783597126,"quantile",0.975,"4 wk ahead cum death"
2021-01-10,2021-02-13,"GM","Germany",62977.7704129493,"quantile",0.975,"5 wk ahead cum death"
2021-01-10,2021-02-20,"GM","Germany",66016.7952034271,"quantile",0.975,"6 wk ahead cum death"
2021-01-10,2021-02-27,"GM","Germany",68853.0780550046,"quantile",0.975,"7 wk ahead cum death"
2021-01-10,2021-03-06,"GM","Germany",71552.3206361072,"quantile",0.975,"8 wk ahead cum death"
2021-01-10,2021-03-13,"GM","Germany",74158.6841635336,"quantile",0.975,"9 wk ahead cum death"
2021-01-10,2021-03-20,"GM","Germany",76701.1406138593,"quantile",0.975,"10 wk ahead cum death"
2021-01-10,2021-03-27,"GM","Germany",79198.0111139955,"quantile",0.975,"11 wk ahead cum death"
2021-01-10,2021-04-03,"GM","Germany",81660.1977488234,"quantile",0.975,"12 wk ahead cum death"
2021-01-10,2021-04-10,"GM","Germany",84093.4899974964,"quantile",0.975,"13 wk ahead cum death"
2021-01-10,2021-04-17,"GM","Germany",86500.2351328317,"quantile",0.975,"14 wk ahead cum death"
2021-01-10,2021-01-16,"GM","Germany",5468.01151986341,"point",NA,"1 wk ahead inc death"
2021-01-10,2021-01-23,"GM","Germany",5073.19431380509,"point",NA,"2 wk ahead inc death"
2021-01-10,2021-01-30,"GM","Germany",4012.89808516835,"point",NA,"3 wk ahead inc death"
2021-01-10,2021-02-06,"GM","Germany",3252.21056253618,"point",NA,"4 wk ahead inc death"
2021-01-10,2021-02-13,"GM","Germany",2715.0035401241,"point",NA,"5 wk ahead inc death"
2021-01-10,2021-02-20,"GM","Germany",2335.07388135119,"point",NA,"6 wk ahead inc death"
2021-01-10,2021-02-27,"GM","Germany",2065.77229212186,"point",NA,"7 wk ahead inc death"
2021-01-10,2021-03-06,"GM","Germany",1874.22991925855,"point",NA,"8 wk ahead inc death"
2021-01-10,2021-03-13,"GM","Germany",1737.31344282387,"point",NA,"9 wk ahead inc death"
2021-01-10,2021-03-20,"GM","Germany",1638.72720570565,"point",NA,"10 wk ahead inc death"
2021-01-10,2021-03-27,"GM","Germany",1567.0013149579,"point",NA,"11 wk ahead inc death"
