"forecast_date","target_end_date","location","location_name","value","type","quantile","target"
2020-11-22,2020-11-28,"GM","Germany",1031770.61907373,"point",NA,"1 wk ahead cum case"
2020-11-22,2020-12-05,"GM","Germany",1122762.41979312,"point",NA,"2 wk ahead cum case"
2020-11-22,2020-12-12,"GM","Germany",1197352.67672381,"point",NA,"3 wk ahead cum case"
2020-11-22,2020-12-19,"GM","Germany",1261369.81098862,"point",NA,"4 wk ahead cum case"
2020-11-22,2020-12-26,"GM","Germany",1317926.33996607,"point",NA,"5 wk ahead cum case"
2020-11-22,2021-01-02,"GM","Germany",1370532.48948381,"point",NA,"6 wk ahead cum case"
2020-11-22,2021-01-09,"GM","Germany",1419406.27721913,"point",NA,"7 wk ahead cum case"
2020-11-22,2021-01-16,"GM","Germany",1465114.5991431,"point",NA,"8 wk ahead cum case"
2020-11-22,2021-01-23,"GM","Germany",1506089.68501062,"point",NA,"9 wk ahead cum case"
2020-11-22,2021-01-30,"GM","Germany",1543441.62965506,"point",NA,"10 wk ahead cum case"
2020-11-22,2021-02-06,"GM","Germany",1579682.85320549,"point",NA,"11 wk ahead cum case"
2020-11-22,2021-02-13,"GM","Germany",1610189.07599231,"point",NA,"12 wk ahead cum case"
2020-11-22,2021-02-20,"GM","Germany",1639130.97914349,"point",NA,"13 wk ahead cum case"
2020-11-22,2021-02-27,"GM","Germany",1664852.49828706,"point",NA,"14 wk ahead cum case"
2020-11-22,2020-11-28,"GM","Germany",1020875.03535027,"quantile",0.025,"1 wk ahead cum case"
2020-11-22,2020-12-05,"GM","Germany",1079796.88555939,"quantile",0.025,"2 wk ahead cum case"
2020-11-22,2020-12-12,"GM","Germany",1115914.77205448,"quantile",0.025,"3 wk ahead cum case"
2020-11-22,2020-12-19,"GM","Germany",1142024.12934994,"quantile",0.025,"4 wk ahead cum case"
2020-11-22,2020-12-26,"GM","Germany",1163284.1191081,"quantile",0.025,"5 wk ahead cum case"
2020-11-22,2021-01-02,"GM","Germany",1182011.2003044,"quantile",0.025,"6 wk ahead cum case"
2020-11-22,2021-01-09,"GM","Germany",1199208.22762309,"quantile",0.025,"7 wk ahead cum case"
2020-11-22,2021-01-16,"GM","Germany",1215557.13835246,"quantile",0.025,"8 wk ahead cum case"
2020-11-22,2021-01-23,"GM","Germany",1231453.58151179,"quantile",0.025,"9 wk ahead cum case"
2020-11-22,2021-01-30,"GM","Germany",1246925.10907223,"quantile",0.025,"10 wk ahead cum case"
2020-11-22,2021-02-06,"GM","Germany",1262232.96229929,"quantile",0.025,"11 wk ahead cum case"
2020-11-22,2021-02-13,"GM","Germany",1275923.42703246,"quantile",0.025,"12 wk ahead cum case"
2020-11-22,2021-02-20,"GM","Germany",1289308.82311562,"quantile",0.025,"13 wk ahead cum case"
2020-11-22,2021-02-27,"GM","Germany",1302659.49614894,"quantile",0.025,"14 wk ahead cum case"
2020-11-22,2020-11-28,"GM","Germany",1039034.44996813,"quantile",0.975,"1 wk ahead cum case"
2020-11-22,2020-12-05,"GM","Germany",1150495.14075179,"quantile",0.975,"2 wk ahead cum case"
2020-11-22,2020-12-12,"GM","Germany",1252755.29347633,"quantile",0.975,"3 wk ahead cum case"
2020-11-22,2020-12-19,"GM","Germany",1350372.87220953,"quantile",0.975,"4 wk ahead cum case"
2020-11-22,2020-12-26,"GM","Germany",1445346.13831921,"quantile",0.975,"5 wk ahead cum case"
2020-11-22,2021-01-02,"GM","Germany",1538091.68637967,"quantile",0.975,"6 wk ahead cum case"
2020-11-22,2021-01-09,"GM","Germany",1628550.86151874,"quantile",0.975,"7 wk ahead cum case"
2020-11-22,2021-01-16,"GM","Germany",1716327.4970331,"quantile",0.975,"8 wk ahead cum case"
2020-11-22,2021-01-23,"GM","Germany",1801067.25372582,"quantile",0.975,"9 wk ahead cum case"
2020-11-22,2021-01-30,"GM","Germany",1882441.4311988,"quantile",0.975,"10 wk ahead cum case"
2020-11-22,2021-02-06,"GM","Germany",1960078.47820772,"quantile",0.975,"11 wk ahead cum case"
2020-11-22,2021-02-13,"GM","Germany",2033917.36293708,"quantile",0.975,"12 wk ahead cum case"
2020-11-22,2021-02-20,"GM","Germany",2103974.68273697,"quantile",0.975,"13 wk ahead cum case"
2020-11-22,2021-02-27,"GM","Germany",2170063.67601304,"quantile",0.975,"14 wk ahead cum case"
2020-11-22,2020-11-28,"GM","Germany",103780.619073732,"point",NA,"1 wk ahead inc case"
2020-11-22,2020-12-05,"GM","Germany",90991.8007193898,"point",NA,"2 wk ahead inc case"
2020-11-22,2020-12-12,"GM","Germany",74590.2569306886,"point",NA,"3 wk ahead inc case"
2020-11-22,2020-12-19,"GM","Germany",64017.134264807,"point",NA,"4 wk ahead inc case"
2020-11-22,2020-12-26,"GM","Germany",56556.5289774504,"point",NA,"5 wk ahead inc case"
2020-11-22,2021-01-02,"GM","Germany",52606.149517739,"point",NA,"6 wk ahead inc case"
2020-11-22,2021-01-09,"GM","Germany",48873.7877353225,"point",NA,"7 wk ahead inc case"
2020-11-22,2021-01-16,"GM","Germany",45708.3219239684,"point",NA,"8 wk ahead inc case"
2020-11-22,2021-01-23,"GM","Germany",40975.0858675255,"point",NA,"9 wk ahead inc case"
2020-11-22,2021-01-30,"GM","Germany",37351.9446444325,"point",NA,"10 wk ahead inc case"
2020-11-22,2021-02-06,"GM","Germany",36241.2235504291,"point",NA,"11 wk ahead inc case"
2020-11-22,2021-02-13,"GM","Germany",30506.2227868214,"point",NA,"12 wk ahead inc case"
2020-11-22,2021-02-20,"GM","Germany",28941.9031511825,"point",NA,"13 wk ahead inc case"
2020-11-22,2021-02-27,"GM","Germany",25721.5191435728,"point",NA,"14 wk ahead inc case"
2020-11-22,2020-11-22,"GM","Germany",932367,"point",NA,"0 day ahead cum case"
2020-11-22,2020-11-23,"GM","Germany",950855.714285714,"point",NA,"1 day ahead cum case"
2020-11-22,2020-11-24,"GM","Germany",968501.435776315,"point",NA,"2 day ahead cum case"
2020-11-22,2020-11-25,"GM","Germany",985346.478228727,"point",NA,"3 day ahead cum case"
2020-11-22,2020-11-26,"GM","Germany",1001449.81051609,"point",NA,"4 day ahead cum case"
2020-11-22,2020-11-27,"GM","Germany",1016908.84600393,"point",NA,"5 day ahead cum case"
2020-11-22,2020-11-28,"GM","Germany",1031770.61907373,"point",NA,"6 day ahead cum case"
2020-11-22,2020-11-29,"GM","Germany",1046088.88067675,"point",NA,"7 day ahead cum case"
2020-11-22,2020-11-30,"GM","Germany",1059920.37002266,"point",NA,"8 day ahead cum case"
2020-11-22,2020-12-01,"GM","Germany",1073388.52955321,"point",NA,"9 day ahead cum case"
2020-11-22,2020-12-02,"GM","Germany",1086364.69265786,"point",NA,"10 day ahead cum case"
2020-11-22,2020-12-03,"GM","Germany",1099004.53384372,"point",NA,"11 day ahead cum case"
2020-11-22,2020-12-04,"GM","Germany",1111052.33750086,"point",NA,"12 day ahead cum case"
2020-11-22,2020-12-05,"GM","Germany",1122762.41979312,"point",NA,"13 day ahead cum case"
2020-11-22,2020-12-06,"GM","Germany",1134251.42199013,"point",NA,"14 day ahead cum case"
2020-11-22,2020-12-07,"GM","Germany",1145369.14530269,"point",NA,"15 day ahead cum case"
2020-11-22,2020-12-08,"GM","Germany",1156342.30086478,"point",NA,"16 day ahead cum case"
2020-11-22,2020-12-09,"GM","Germany",1166971.07127855,"point",NA,"17 day ahead cum case"
2020-11-22,2020-12-10,"GM","Germany",1177284.23212145,"point",NA,"18 day ahead cum case"
2020-11-22,2020-12-11,"GM","Germany",1187414.41623986,"point",NA,"19 day ahead cum case"
2020-11-22,2020-12-12,"GM","Germany",1197352.67672381,"point",NA,"20 day ahead cum case"
2020-11-22,2020-12-13,"GM","Germany",1207044.35517338,"point",NA,"21 day ahead cum case"
2020-11-22,2020-12-14,"GM","Germany",1216539.33280948,"point",NA,"22 day ahead cum case"
2020-11-22,2020-12-15,"GM","Germany",1225856.44823322,"point",NA,"23 day ahead cum case"
2020-11-22,2020-12-16,"GM","Germany",1234992.57292355,"point",NA,"24 day ahead cum case"
2020-11-22,2020-12-17,"GM","Germany",1243953.97491527,"point",NA,"25 day ahead cum case"
2020-11-22,2020-12-18,"GM","Germany",1252745.27832167,"point",NA,"26 day ahead cum case"
2020-11-22,2020-12-19,"GM","Germany",1261369.81098862,"point",NA,"27 day ahead cum case"
2020-11-22,2020-12-20,"GM","Germany",1270090.2468314,"point",NA,"28 day ahead cum case"
2020-11-22,2020-12-21,"GM","Germany",1278325.52792332,"point",NA,"29 day ahead cum case"
2020-11-22,2020-12-22,"GM","Germany",1286436.03273704,"point",NA,"30 day ahead cum case"
2020-11-22,2020-12-23,"GM","Germany",1294427.91428214,"point",NA,"31 day ahead cum case"
2020-11-22,2020-12-24,"GM","Germany",1302307.15482515,"point",NA,"32 day ahead cum case"
2020-11-22,2020-12-25,"GM","Germany",1310079.61481699,"point",NA,"33 day ahead cum case"
2020-11-22,2020-12-26,"GM","Germany",1317926.33996607,"point",NA,"34 day ahead cum case"
2020-11-22,2020-12-27,"GM","Germany",1325767.08141372,"point",NA,"35 day ahead cum case"
2020-11-22,2020-12-28,"GM","Germany",1333215.86710264,"point",NA,"36 day ahead cum case"
2020-11-22,2020-12-29,"GM","Germany",1340854.49211739,"point",NA,"37 day ahead cum case"
2020-11-22,2020-12-30,"GM","Germany",1348524.8761859,"point",NA,"38 day ahead cum case"
2020-11-22,2020-12-31,"GM","Germany",1355676.21062666,"point",NA,"39 day ahead cum case"
2020-11-22,2021-01-01,"GM","Germany",1362721.15037488,"point",NA,"40 day ahead cum case"
2020-11-22,2021-01-02,"GM","Germany",1370532.48948381,"point",NA,"41 day ahead cum case"
2020-11-22,2021-01-03,"GM","Germany",1378711.85855546,"point",NA,"42 day ahead cum case"
2020-11-22,2021-01-04,"GM","Germany",1385532.48794522,"point",NA,"43 day ahead cum case"
2020-11-22,2021-01-05,"GM","Germany",1392249.87077702,"point",NA,"44 day ahead cum case"
2020-11-22,2021-01-06,"GM","Germany",1398863.8351346,"point",NA,"45 day ahead cum case"
2020-11-22,2021-01-07,"GM","Germany",1405374.61987186,"point",NA,"46 day ahead cum case"
2020-11-22,2021-01-08,"GM","Germany",1411782.88800101,"point",NA,"47 day ahead cum case"
2020-11-22,2021-01-09,"GM","Germany",1419406.27721913,"point",NA,"48 day ahead cum case"
2020-11-22,2021-01-10,"GM","Germany",1427044.39943107,"point",NA,"49 day ahead cum case"
2020-11-22,2021-01-11,"GM","Germany",1433242.48660875,"point",NA,"50 day ahead cum case"
2020-11-22,2021-01-12,"GM","Germany",1439345.64660856,"point",NA,"51 day ahead cum case"
2020-11-22,2021-01-13,"GM","Germany",1445356.47110422,"point",NA,"52 day ahead cum case"
2020-11-22,2021-01-14,"GM","Germany",1451277.96403762,"point",NA,"53 day ahead cum case"
2020-11-22,2021-01-15,"GM","Germany",1457113.54831055,"point",NA,"54 day ahead cum case"
2020-11-22,2021-01-16,"GM","Germany",1465114.5991431,"point",NA,"55 day ahead cum case"
2020-11-22,2021-01-17,"GM","Germany",1471851.75413367,"point",NA,"56 day ahead cum case"
2020-11-22,2021-01-18,"GM","Germany",1477532.14492782,"point",NA,"57 day ahead cum case"
2020-11-22,2021-01-19,"GM","Germany",1483128.50068316,"point",NA,"58 day ahead cum case"
2020-11-22,2021-01-20,"GM","Germany",1488639.25259355,"point",NA,"59 day ahead cum case"
2020-11-22,2021-01-21,"GM","Germany",1494063.40226432,"point",NA,"60 day ahead cum case"
2020-11-22,2021-01-22,"GM","Germany",1500014.95957887,"point",NA,"61 day ahead cum case"
2020-11-22,2021-01-23,"GM","Germany",1506089.68501062,"point",NA,"62 day ahead cum case"
2020-11-22,2021-01-24,"GM","Germany",1511514.43594937,"point",NA,"63 day ahead cum case"
2020-11-22,2021-01-25,"GM","Germany",1516878.75518694,"point",NA,"64 day ahead cum case"
2020-11-22,2021-01-26,"GM","Germany",1522185.89139069,"point",NA,"65 day ahead cum case"
2020-11-22,2021-01-27,"GM","Germany",1527438.06137439,"point",NA,"66 day ahead cum case"
2020-11-22,2021-01-28,"GM","Germany",1532893.94244562,"point",NA,"67 day ahead cum case"
2020-11-22,2021-01-29,"GM","Germany",1538665.279251,"point",NA,"68 day ahead cum case"
2020-11-22,2021-01-30,"GM","Germany",1543441.62965506,"point",NA,"69 day ahead cum case"
2020-11-22,2021-01-31,"GM","Germany",1548149.85431102,"point",NA,"70 day ahead cum case"
2020-11-22,2021-02-01,"GM","Germany",1552987.59255713,"point",NA,"71 day ahead cum case"
2020-11-22,2021-02-02,"GM","Germany",1558802.98643348,"point",NA,"72 day ahead cum case"
2020-11-22,2021-02-03,"GM","Germany",1564575.36199496,"point",NA,"73 day ahead cum case"
2020-11-22,2021-02-04,"GM","Germany",1570304.67315268,"point",NA,"74 day ahead cum case"
2020-11-22,2021-02-05,"GM","Germany",1575341.69213227,"point",NA,"75 day ahead cum case"
2020-11-22,2021-02-06,"GM","Germany",1579682.85320549,"point",NA,"76 day ahead cum case"
2020-11-22,2021-02-07,"GM","Germany",1583947.08159552,"point",NA,"77 day ahead cum case"
2020-11-22,2021-02-08,"GM","Germany",1588135.5525115,"point",NA,"78 day ahead cum case"
