"forecast_date","target_end_date","location","location_name","value","type","quantile","target"
2020-10-18,2020-10-24,"GM","Germany",9945.7382697167,"point",NA,"1 wk ahead cum death"
2020-10-18,2020-10-31,"GM","Germany",10121.817762181,"point",NA,"2 wk ahead cum death"
2020-10-18,2020-11-07,"GM","Germany",10304.4945905136,"point",NA,"3 wk ahead cum death"
2020-10-18,2020-11-14,"GM","Germany",10496.2751422624,"point",NA,"4 wk ahead cum death"
2020-10-18,2020-11-21,"GM","Germany",10696.5951667653,"point",NA,"5 wk ahead cum death"
2020-10-18,2020-11-28,"GM","Germany",10903.505862282,"point",NA,"6 wk ahead cum death"
2020-10-18,2020-12-05,"GM","Germany",11115.2805369434,"point",NA,"7 wk ahead cum death"
2020-10-18,2020-12-12,"GM","Germany",11329.4959333404,"point",NA,"8 wk ahead cum death"
2020-10-18,2020-12-19,"GM","Germany",11542.8870039628,"point",NA,"9 wk ahead cum death"
2020-10-18,2020-12-26,"GM","Germany",11752.8928613253,"point",NA,"10 wk ahead cum death"
2020-10-18,2021-01-02,"GM","Germany",11959.1198056433,"point",NA,"11 wk ahead cum death"
2020-10-18,2021-01-09,"GM","Germany",12170.550927971,"point",NA,"12 wk ahead cum death"
2020-10-18,2021-01-16,"GM","Germany",12374.288942144,"point",NA,"13 wk ahead cum death"
2020-10-18,2021-01-23,"GM","Germany",12564.8909421152,"point",NA,"14 wk ahead cum death"
2020-10-18,2020-10-24,"GM","Germany",9916.86036496116,"quantile",0.025,"1 wk ahead cum death"
2020-10-18,2020-10-31,"GM","Germany",9996.43343963274,"quantile",0.025,"2 wk ahead cum death"
2020-10-18,2020-11-07,"GM","Germany",10046.9466920445,"quantile",0.025,"3 wk ahead cum death"
2020-10-18,2020-11-14,"GM","Germany",10084.887388464,"quantile",0.025,"4 wk ahead cum death"
2020-10-18,2020-11-21,"GM","Germany",10118.6367850595,"quantile",0.025,"5 wk ahead cum death"
2020-10-18,2020-11-28,"GM","Germany",10151.3032950372,"quantile",0.025,"6 wk ahead cum death"
2020-10-18,2020-12-05,"GM","Germany",10184.3545895278,"quantile",0.025,"7 wk ahead cum death"
2020-10-18,2020-12-12,"GM","Germany",10217.9616632113,"quantile",0.025,"8 wk ahead cum death"
2020-10-18,2020-12-19,"GM","Germany",10252.1611132731,"quantile",0.025,"9 wk ahead cum death"
2020-10-18,2020-12-26,"GM","Germany",10286.6279600283,"quantile",0.025,"10 wk ahead cum death"
2020-10-18,2021-01-02,"GM","Germany",10321.1902208729,"quantile",0.025,"11 wk ahead cum death"
2020-10-18,2021-01-09,"GM","Germany",10355.6232611843,"quantile",0.025,"12 wk ahead cum death"
2020-10-18,2021-01-16,"GM","Germany",10389.7134801999,"quantile",0.025,"13 wk ahead cum death"
2020-10-18,2021-01-23,"GM","Germany",10423.3670845095,"quantile",0.025,"14 wk ahead cum death"
