"forecast_date","target_end_date","location","location_name","value","type","quantile","target"
2020-11-01,2020-11-07,"GM","Germany",640587.015229755,"point",NA,"1 wk ahead cum case"
2020-11-01,2020-11-14,"GM","Germany",718731.370426407,"point",NA,"2 wk ahead cum case"
2020-11-01,2020-11-21,"GM","Germany",777896.937241362,"point",NA,"3 wk ahead cum case"
2020-11-01,2020-11-28,"GM","Germany",825455.117687383,"point",NA,"4 wk ahead cum case"
2020-11-01,2020-12-05,"GM","Germany",864937.494509942,"point",NA,"5 wk ahead cum case"
2020-11-01,2020-12-12,"GM","Germany",899591.086431362,"point",NA,"6 wk ahead cum case"
2020-11-01,2020-12-19,"GM","Germany",929778.510647375,"point",NA,"7 wk ahead cum case"
2020-11-01,2020-12-26,"GM","Germany",957649.279330538,"point",NA,"8 wk ahead cum case"
2020-11-01,2021-01-02,"GM","Germany",982566.509979478,"point",NA,"9 wk ahead cum case"
2020-11-01,2021-01-09,"GM","Germany",1006096.46310031,"point",NA,"10 wk ahead cum case"
2020-11-01,2021-01-16,"GM","Germany",1028053.204771,"point",NA,"11 wk ahead cum case"
2020-11-01,2021-01-23,"GM","Germany",1048261.64802375,"point",NA,"12 wk ahead cum case"
2020-11-01,2021-01-30,"GM","Germany",1067637.84402347,"point",NA,"13 wk ahead cum case"
2020-11-01,2021-02-06,"GM","Germany",1086295.99111245,"point",NA,"14 wk ahead cum case"
2020-11-01,2020-11-07,"GM","Germany",634467.787588531,"quantile",0.025,"1 wk ahead cum case"
2020-11-01,2020-11-14,"GM","Germany",693756.145296026,"quantile",0.025,"2 wk ahead cum case"
2020-11-01,2020-11-21,"GM","Germany",729696.847241706,"quantile",0.025,"3 wk ahead cum case"
2020-11-01,2020-11-28,"GM","Germany",754085.870589878,"quantile",0.025,"4 wk ahead cum case"
2020-11-01,2020-12-05,"GM","Germany",772782.886749639,"quantile",0.025,"5 wk ahead cum case"
2020-11-01,2020-12-12,"GM","Germany",788655.340354735,"quantile",0.025,"6 wk ahead cum case"
2020-11-01,2020-12-19,"GM","Germany",803112.82485476,"quantile",0.025,"7 wk ahead cum case"
2020-11-01,2020-12-26,"GM","Germany",816851.775004076,"quantile",0.025,"8 wk ahead cum case"
2020-11-01,2021-01-02,"GM","Germany",830218.116009616,"quantile",0.025,"9 wk ahead cum case"
2020-11-01,2021-01-09,"GM","Germany",843384.235117315,"quantile",0.025,"10 wk ahead cum case"
2020-11-01,2021-01-16,"GM","Germany",856438.156472526,"quantile",0.025,"11 wk ahead cum case"
2020-11-01,2021-01-23,"GM","Germany",869424.408777785,"quantile",0.025,"12 wk ahead cum case"
2020-11-01,2021-01-30,"GM","Germany",882367.134573888,"quantile",0.025,"13 wk ahead cum case"
2020-11-01,2021-02-06,"GM","Germany",895279.277189112,"quantile",0.025,"14 wk ahead cum case"
2020-11-01,2020-11-07,"GM","Germany",641827.091128403,"quantile",0.975,"1 wk ahead cum case"
2020-11-01,2020-11-14,"GM","Germany",724601.058992053,"quantile",0.975,"2 wk ahead cum case"
2020-11-01,2020-11-21,"GM","Germany",791252.482434194,"quantile",0.975,"3 wk ahead cum case"
2020-11-01,2020-11-28,"GM","Germany",848784.204033957,"quantile",0.975,"4 wk ahead cum case"
2020-11-01,2020-12-05,"GM","Germany",900515.292581577,"quantile",0.975,"5 wk ahead cum case"
2020-11-01,2020-12-12,"GM","Germany",947965.177244357,"quantile",0.975,"6 wk ahead cum case"
2020-11-01,2020-12-19,"GM","Germany",991851.623220732,"quantile",0.975,"7 wk ahead cum case"
2020-11-01,2020-12-26,"GM","Germany",1032511.8269195,"quantile",0.975,"8 wk ahead cum case"
2020-11-01,2021-01-02,"GM","Germany",1070225.80229201,"quantile",0.975,"9 wk ahead cum case"
2020-11-01,2021-01-09,"GM","Germany",1105204.67928289,"quantile",0.975,"10 wk ahead cum case"
2020-11-01,2021-01-16,"GM","Germany",1137675.44014637,"quantile",0.975,"11 wk ahead cum case"
2020-11-01,2021-01-23,"GM","Germany",1167814.25602043,"quantile",0.975,"12 wk ahead cum case"
2020-11-01,2021-01-30,"GM","Germany",1195870.09197138,"quantile",0.975,"13 wk ahead cum case"
2020-11-01,2021-02-06,"GM","Germany",1222078.85655838,"quantile",0.975,"14 wk ahead cum case"
2020-11-01,2020-11-07,"GM","Germany",108797.015229755,"point",NA,"1 wk ahead inc case"
2020-11-01,2020-11-14,"GM","Germany",78144.3551966527,"point",NA,"2 wk ahead inc case"
2020-11-01,2020-11-21,"GM","Germany",59165.566814955,"point",NA,"3 wk ahead inc case"
2020-11-01,2020-11-28,"GM","Germany",47558.1804460207,"point",NA,"4 wk ahead inc case"
2020-11-01,2020-12-05,"GM","Germany",39482.3768225593,"point",NA,"5 wk ahead inc case"
2020-11-01,2020-12-12,"GM","Germany",34653.5919214202,"point",NA,"6 wk ahead inc case"
2020-11-01,2020-12-19,"GM","Germany",30187.4242160131,"point",NA,"7 wk ahead inc case"
2020-11-01,2020-12-26,"GM","Germany",27870.7686831629,"point",NA,"8 wk ahead inc case"
2020-11-01,2021-01-02,"GM","Germany",24917.2306489397,"point",NA,"9 wk ahead inc case"
2020-11-01,2021-01-09,"GM","Germany",23529.95312083,"point",NA,"10 wk ahead inc case"
2020-11-01,2021-01-16,"GM","Germany",21956.7416706937,"point",NA,"11 wk ahead inc case"
2020-11-01,2021-01-23,"GM","Germany",20208.4432527451,"point",NA,"12 wk ahead inc case"
2020-11-01,2021-01-30,"GM","Germany",19376.1959997278,"point",NA,"13 wk ahead inc case"
2020-11-01,2021-02-06,"GM","Germany",18658.147088978,"point",NA,"14 wk ahead inc case"
2020-11-01,2020-11-01,"GM","Germany",552060,"point",NA,"0 day ahead cum case"
2020-11-01,2020-11-02,"GM","Germany",568397.428571429,"point",NA,"1 day ahead cum case"
2020-11-01,2020-11-03,"GM","Germany",584030.87017435,"point",NA,"2 day ahead cum case"
2020-11-01,2020-11-04,"GM","Germany",599039.197586928,"point",NA,"3 day ahead cum case"
2020-11-01,2020-11-05,"GM","Germany",613461.346535779,"point",NA,"4 day ahead cum case"
2020-11-01,2020-11-06,"GM","Germany",627310.435998971,"point",NA,"5 day ahead cum case"
2020-11-01,2020-11-07,"GM","Germany",640587.015229755,"point",NA,"6 day ahead cum case"
2020-11-01,2020-11-08,"GM","Germany",653293.354742496,"point",NA,"7 day ahead cum case"
2020-11-01,2020-11-09,"GM","Germany",665440.896429092,"point",NA,"8 day ahead cum case"
2020-11-01,2020-11-10,"GM","Germany",677051.266531941,"point",NA,"9 day ahead cum case"
2020-11-01,2020-11-11,"GM","Germany",688153.412711602,"point",NA,"10 day ahead cum case"
2020-11-01,2020-11-12,"GM","Germany",698774.097585603,"point",NA,"11 day ahead cum case"
2020-11-01,2020-11-13,"GM","Germany",708954.581481761,"point",NA,"12 day ahead cum case"
2020-11-01,2020-11-14,"GM","Germany",718731.370426407,"point",NA,"13 day ahead cum case"
2020-11-01,2020-11-15,"GM","Germany",728118.982489421,"point",NA,"14 day ahead cum case"
2020-11-01,2020-11-16,"GM","Germany",737157.785903546,"point",NA,"15 day ahead cum case"
2020-11-01,2020-11-17,"GM","Germany",745875.902976743,"point",NA,"16 day ahead cum case"
2020-11-01,2020-11-18,"GM","Germany",754298.196193203,"point",NA,"17 day ahead cum case"
2020-11-01,2020-11-19,"GM","Germany",762446.704011588,"point",NA,"18 day ahead cum case"
2020-11-01,2020-11-20,"GM","Germany",770340.916139444,"point",NA,"19 day ahead cum case"
2020-11-01,2020-11-21,"GM","Germany",777896.937241362,"point",NA,"20 day ahead cum case"
2020-11-01,2020-11-22,"GM","Germany",785338.452058836,"point",NA,"21 day ahead cum case"
