"forecast_date","target_end_date","location","location_name","value","type","quantile","target"
2020-11-08,2020-11-14,"GM","Germany",12185.2810822844,"point",NA,"1 wk ahead cum death"
2020-11-08,2020-11-21,"GM","Germany",13164.7839403055,"point",NA,"2 wk ahead cum death"
2020-11-08,2020-11-28,"GM","Germany",14088.5858324652,"point",NA,"3 wk ahead cum death"
2020-11-08,2020-12-05,"GM","Germany",14993.2568706323,"point",NA,"4 wk ahead cum death"
2020-11-08,2020-12-12,"GM","Germany",15876.6055852731,"point",NA,"5 wk ahead cum death"
2020-11-08,2020-12-19,"GM","Germany",16769.5873168308,"point",NA,"6 wk ahead cum death"
2020-11-08,2020-12-26,"GM","Germany",17683.0911321161,"point",NA,"7 wk ahead cum death"
2020-11-08,2021-01-02,"GM","Germany",18623.9796819512,"point",NA,"8 wk ahead cum death"
2020-11-08,2021-01-09,"GM","Germany",19589.4144338881,"point",NA,"9 wk ahead cum death"
2020-11-08,2021-01-16,"GM","Germany",20585.0883681238,"point",NA,"10 wk ahead cum death"
2020-11-08,2021-01-23,"GM","Germany",21615.9322801449,"point",NA,"11 wk ahead cum death"
2020-11-08,2021-01-30,"GM","Germany",22659.8510872527,"point",NA,"12 wk ahead cum death"
2020-11-08,2021-02-06,"GM","Germany",23700.6699504037,"point",NA,"13 wk ahead cum death"
2020-11-08,2021-02-13,"GM","Germany",24778.4722869225,"point",NA,"14 wk ahead cum death"
2020-11-08,2020-11-14,"GM","Germany",12142.6214366688,"quantile",0.025,"1 wk ahead cum death"
2020-11-08,2020-11-21,"GM","Germany",13102.9242761539,"quantile",0.025,"2 wk ahead cum death"
2020-11-08,2020-11-28,"GM","Germany",13913.4217628674,"quantile",0.025,"3 wk ahead cum death"
2020-11-08,2020-12-05,"GM","Germany",14643.0362670409,"quantile",0.025,"4 wk ahead cum death"
2020-11-08,2020-12-12,"GM","Germany",15330.1959706966,"quantile",0.025,"5 wk ahead cum death"
2020-11-08,2020-12-19,"GM","Germany",15997.9126077593,"quantile",0.025,"6 wk ahead cum death"
2020-11-08,2020-12-26,"GM","Germany",16658.6844009249,"quantile",0.025,"7 wk ahead cum death"
2020-11-08,2021-01-02,"GM","Germany",17321.3997898744,"quantile",0.025,"8 wk ahead cum death"
2020-11-08,2021-01-09,"GM","Germany",17992.0075928704,"quantile",0.025,"9 wk ahead cum death"
2020-11-08,2021-01-16,"GM","Germany",18673.7676974823,"quantile",0.025,"10 wk ahead cum death"
2020-11-08,2021-01-23,"GM","Germany",19369.6480645946,"quantile",0.025,"11 wk ahead cum death"
2020-11-08,2021-01-30,"GM","Germany",20081.8202180195,"quantile",0.025,"12 wk ahead cum death"
2020-11-08,2021-02-06,"GM","Germany",20811.3341553383,"quantile",0.025,"13 wk ahead cum death"
2020-11-08,2021-02-13,"GM","Germany",21559.2279873819,"quantile",0.025,"14 wk ahead cum death"
2020-11-08,2020-11-14,"GM","Germany",12197.089362537,"quantile",0.975,"1 wk ahead cum death"
2020-11-08,2020-11-21,"GM","Germany",13469.3843510118,"quantile",0.975,"2 wk ahead cum death"
2020-11-08,2020-11-28,"GM","Germany",15037.8893747621,"quantile",0.975,"3 wk ahead cum death"
2020-11-08,2020-12-05,"GM","Germany",16814.0837616565,"quantile",0.975,"4 wk ahead cum death"
2020-11-08,2020-12-12,"GM","Germany",18736.6695425399,"quantile",0.975,"5 wk ahead cum death"
2020-11-08,2020-12-19,"GM","Germany",20753.6981130142,"quantile",0.975,"6 wk ahead cum death"
2020-11-08,2020-12-26,"GM","Germany",22825.0015415802,"quantile",0.975,"7 wk ahead cum death"
2020-11-08,2021-01-02,"GM","Germany",24913.2157026133,"quantile",0.975,"8 wk ahead cum death"
2020-11-08,2021-01-09,"GM","Germany",26987.5280559341,"quantile",0.975,"9 wk ahead cum death"
2020-11-08,2021-01-16,"GM","Germany",29017.3780289108,"quantile",0.975,"10 wk ahead cum death"
2020-11-08,2021-01-23,"GM","Germany",30977.0403016369,"quantile",0.975,"11 wk ahead cum death"
2020-11-08,2021-01-30,"GM","Germany",32852.4665159595,"quantile",0.975,"12 wk ahead cum death"
2020-11-08,2021-02-06,"GM","Germany",34636.3710547228,"quantile",0.975,"13 wk ahead cum death"
2020-11-08,2021-02-13,"GM","Germany",36316.4279111304,"quantile",0.975,"14 wk ahead cum death"
2020-11-08,2020-11-14,"GM","Germany",879.28108228436,"point",NA,"1 wk ahead inc death"
2020-11-08,2020-11-21,"GM","Germany",979.502858021102,"point",NA,"2 wk ahead inc death"
2020-11-08,2020-11-28,"GM","Germany",923.801892159741,"point",NA,"3 wk ahead inc death"
2020-11-08,2020-12-05,"GM","Germany",904.67103816714,"point",NA,"4 wk ahead inc death"
2020-11-08,2020-12-12,"GM","Germany",883.348714640801,"point",NA,"5 wk ahead inc death"
2020-11-08,2020-12-19,"GM","Germany",892.981731557615,"point",NA,"6 wk ahead inc death"
2020-11-08,2020-12-26,"GM","Germany",913.503815285323,"point",NA,"7 wk ahead inc death"
2020-11-08,2021-01-02,"GM","Germany",940.888549835156,"point",NA,"8 wk ahead inc death"
2020-11-08,2021-01-09,"GM","Germany",965.434751936882,"point",NA,"9 wk ahead inc death"
2020-11-08,2021-01-16,"GM","Germany",995.673934235663,"point",NA,"10 wk ahead inc death"
2020-11-08,2021-01-23,"GM","Germany",1030.84391202108,"point",NA,"11 wk ahead inc death"
2020-11-08,2021-01-30,"GM","Germany",1043.91880710782,"point",NA,"12 wk ahead inc death"
2020-11-08,2021-02-06,"GM","Germany",1040.81886315105,"point",NA,"13 wk ahead inc death"
